,ID,comments,cleaned_comments
56,kVS-6k2tQAA,"Silver Linings Playbook (2012) Füll M0Víë<br>ᴡᴀᴛᴄʜ ☛ playsonmovie.blogspot.com//tt1045658/.html<br>`All Subtitle Available&#39;<br><br><br><br><br>√™ Lorsqu&#39;une pilule qui donne aux utilisateurs cinq minutes de super pouvoirs inattendus arrive dans les rues de<br> la Nouvelle-Orléans, un adolescent marchand et un policier local doivent faire équipe avec un ancien soldat pour<br> —faire tomber le groupe responsable de sa fabrication. !💖🖤❤️今後は気をライブ配信の再編ありがとうです！この日のライブ配信は、かならりやばかったですね！１万人を超える人が見ていたもん（笑）やっぱり人参最高！まさかのカメラ切り忘れでやら1かしたのもドキドキでした,.<br> 💖🖤在整個人類歷史上，強者，富人和具有狡猾特質的人捕食部落，氏族，城鎮，城市和鄉村中的弱者，無`&#39;守和貧窮成員。然而，人類的生存意願迫使那些被拒絕，被剝奪或摧毀的基本需求的人們找到了一種生活方式，並繼續將其DNA融入不斷發展的人類社會。.<br> 說到食物，不要以為那些被拒絕的人只吃垃圾。相反，他們學會了在被忽視的肉類和蔬菜中尋找營養。他們學會了清潔，切塊，調味和慢燉慢燉的野菜和肉類，在食品&#39;&#39;&#39;&#39;&#39;&#39;",silver line playbook f v playsonmovi blogspot com tt html subtitl avail lorsqu une pilul qui donn aux utilisateur cinq minut de super pouvoir inattendu arriv dan le rue de la nouvel orl an un adolesc marchand et un polici local doivent fair quip avec un ancien soldat pour fair tomber le group respons de sa fabric dna
57,kVS-6k2tQAA,This movie&#39;s is one of my favorite. It&#39;s a good movie. Fly Eagle&#39;s,movi one favorit good movi fli eagl
58,kVS-6k2tQAA,"<a href=""https://www.youtube.com/watch?v=kVS-6k2tQAA&amp;t=0m40s"">0:40</a> Thats anupam kher",that anupam kher
59,kVS-6k2tQAA,she cant act....she let weinstein(!) go wildhog all over her to become famous.... speaks volumes!,cant act let weinstein go wildhog becom famou speak volum
60,kVS-6k2tQAA,Iam gonna watch it.Loved the trailer,iam gon na watch love trailer
61,kVS-6k2tQAA,I like Bradley Cooper films. I have on DVD<br><br>The a team<br>American hustle<br>American sniper<br>Guardians of the galaxy<br>Guardians of the galaxy 2<br>The hangover<br>The hangover part 2<br>The hangover part 3<br>He&#39;s just not that into you<br>Limitless<br>Silver linings playbook<br>Wedding Crashers,like bradley cooper film dvdthe teamamerican hustleamerican sniperguardian galaxyguardian galaxi hangoverth hangov part hangov part youlimitlesssilv line playbookwed crasher
62,kVS-6k2tQAA,"Just watched this movie.. brilliant one nicely made, everyone were splendid. Thoroughly enjoyed..  :)<br>20/11/2020 Friday 12:12pm",watch movi brilliant one nice made everyon splendid thoroughli enjoy friday pm
63,kVS-6k2tQAA,Rocket the raccoon <br>Mystique/Katniss Everdeen  <br>Travis Bickel <br>Detective James Carter,rocket raccoon mystiqu katniss everdeen travi bickel detect jame carter
64,kVS-6k2tQAA,"(Spoiler) I don’t think I can overstate how significant this film is to me. As a person with bipolar disorder, this was my first ever experience watching someone like me actually get their happy ending in a film, and it gave me hope during a very dark period in my life.",spoiler think overst signific film person bipolar disord first ever experi watch someon like actual get happi end film gave hope dark period life
65,kVS-6k2tQAA,"Great movie, with amazing performances from Jennifer Lawrence, Bradley Cooper, and Robert De Niro, it’s just too bad Joy was a disappointment",great movi amaz perform jennif lawrenc bradley cooper robert de niro bad joy disappoint
66,kVS-6k2tQAA,"They need make more movies like this, mental illness but more about their lives and positivity",need make movi like mental ill live posit
67,kVS-6k2tQAA,Anyone noticed the movie theater was playing Midnight Meat Train. Which my man Brad Cooper was awesome in?,anyon notic movi theater play midnight meat train man brad cooper awesom
68,kVS-6k2tQAA,I’m not really into these type of movies but I love this one 👌🏼 totally unexpected of how great it was.,realli type movi love one total unexpect great
69,kVS-6k2tQAA,the top of the world at age 30. happy birthday aug 15,top world age happi birthday aug
70,kVS-6k2tQAA,"Loved the book, the movie was good too! :)",love book movi good
71,kVS-6k2tQAA,"The movie is great! really made my day to be honest ,relatable in many ways .you all will love it great heartfelt movie and it&#39;s a true story of the man who wrote it",movi great realli made day honest relat mani way love great heartfelt movi true stori man wrote
72,kVS-6k2tQAA,I dont watch romantic movies but ima give this one a shot,dont watch romant movi ima give one shot
73,kVS-6k2tQAA,this trailer makes me happy,trailer make happi
74,kVS-6k2tQAA,Jennifer Lawrence deserves an oscar for just living this life,jennif lawrenc deserv oscar live life
75,kVS-6k2tQAA,"Jennifer Lawrence is so amazing indeed,  I love her so much. True story guys I love her in fact I wish I could clone her for myself. She&#39;s beautiful, talented and I hate her husband. No, I&#39;m not a stalker or a freak I&#39;m just devastated by her beauty.",jennif lawrenc amaz inde love much true stori guy love fact wish could clone beauti talent hate husband stalker freak devast beauti
76,kVS-6k2tQAA,One of the most romantic movies ever... BEAUTIFUL BEAUTIFUL MOVIE... ❤❤❤,one romant movi ever beauti beauti movi
77,kVS-6k2tQAA,I only watch it because Jennifer lawrence  is in it,watch jennif lawrenc
78,kVS-6k2tQAA,Vim pelo cultura,vim pelo cultura
79,kVS-6k2tQAA,OK. I&#39;m about to watch this!!! I love Love!!!!🤞💙,ok watch love love
80,kVS-6k2tQAA,FAVOURITE MOVIE- LOVE IT,favourit movi love
81,kVS-6k2tQAA,Probably the worst film I&#39;ve ever watched in my life. I wonder why this shit was nominated for the Oscars. David O&#39;Russell sucks,probabl worst film ever watch life wonder shit nomin oscar david russel suck
82,kVS-6k2tQAA,Great movie.....Jennifer Lawrence is soooo BEAUTIFUL!,great movi jennif lawrenc soooo beauti
83,kVS-6k2tQAA,"Soy bipolar desde que era una pequeña, pero está bien. Sé todo lo doloroso de ser así, y también sé cómo salir adelante, así que si eres así, no te desanimes, saldrás bien de todo. Ten fe en ti mismo, en tu familia que te ama, amigos o lo que sea, pero sobre todo en Dios, que nunca te desamparará.",soy bipolar desd que era una pequ pero est bien todo lo doloroso de ser tambi n c mo salir adelant que si ere te desanim saldr bien de todo ten fe en ti mismo en tu familia que te ama amigo lo que sea pero sobr todo en dio que nunca te desamparar
84,kVS-6k2tQAA,I have bipolar and I think all we need in life is to dedicate our lives to something that means something to us and to find connection with others.,bipolar think need life dedic live someth mean someth us find connect other
85,kVS-6k2tQAA,"Grief for your &quot;loved ones&quot; can end with tragedies and/or good surprises, but you can not find a &quot;new father and mother&quot; contrary to &quot;new partner&quot;.",grief quot love one quot end tragedi good surpris find quot new father mother quot contrari quot new partner quot
86,kVS-6k2tQAA,I watch this movie 20x already.. 😂😂😂,watch movi x alreadi
87,kVS-6k2tQAA,One of my favorite romance movies,one favorit romanc movi
88,kVS-6k2tQAA,I love love Jennifer Lawrence but this movie is ridiculous.. And the role not deserving to be even nominated for the oscars,love love jennif lawrenc movi ridicul role deserv even nomin oscar
89,kVS-6k2tQAA,"Yes, she so richly deserved the OSCAR!",ye richli deserv oscar
90,kVS-6k2tQAA,Going killing honeys fucks men women see at my front baby so much sorry lot much come see files fix things angry rights that the chicken wanted input on wife fix too ok..well dones lot fix lairs tko woods guns weapons makes lot my baby&#39;s honeys fix words nsmes died men..girls..sweetest..VIP .new lairs died peoples no see on lairs come jails the fucks..hold for. End zillionaires years good input jails go on .runs many honeys see nices bsbys honeys pipis ass holes too nears died chickens rounds for. Crimes killers looking not computers lords said peoples no gives computers the FBI soldiers bond sign for..crazy told go killing peoples no ears foods many homes owners of homes jumps terrists tax see g.s t moneys workers payments for took indian poor life rich jails deathrows banks took money different persons workers payments money virgins guns pot much many looking in computers I romieo Solomon boss reads fastest..computers boys it terrists shoots died killing some lords skys deathrows not come back..ok..,go kill honey fuck men women see front babi much sorri lot much come see file fix thing angri right chicken want input wife fix ok well done lot fix lair tko wood gun weapon make lot babi honey fix word nsme die men girl sweetest vip new lair die peopl see lair come jail fuck hold end zillionair year good input jail go run mani honey see nice bsbi honey pipi ass hole near die chicken round crime killer look comput lord said peopl give comput fbi soldier bond sign crazi told go kill peopl ear food mani home owner home jump terrist tax see g money worker payment took indian poor life rich jail deathrow bank took money differ person worker payment money virgin gun pot much mani look comput romieo solomon boss read fastest comput boy terrist shoot die kill lord ski deathrow come back ok
91,kVS-6k2tQAA,She really won oscar against priyanka chopra from barfi....Really OSCARS?,realli oscar priyanka chopra barfi realli oscar
92,kVS-6k2tQAA,Sometimes two nutjobs get together. You either like it or you&#39;re horrified.,sometim two nutjob get togeth either like horrifi
93,kVS-6k2tQAA,I liked it very much,like much
94,kVS-6k2tQAA,Me:We don&#39;t have to talk about it mind:na yea we do..,talk mind na yea
95,kVS-6k2tQAA,now its in my list,list
96,kVS-6k2tQAA,Is it good??,good
97,kVS-6k2tQAA,"so, I&#39;ll be seeing this. o.O",see
99,kVS-6k2tQAA,Everybody ?? Jesus Christ ..Looking good..,everybodi jesu christ look good
100,kVS-6k2tQAA,haahaha i was depress so ihad sex with everybody in the offes,haahaha depress ihad sex everybodi off
101,ZsJz2TJAPjw,"The golden age of street racing. Ontario, CA and various places around LA...",golden age street race ontario ca variou place around la
102,ZsJz2TJAPjw,Thumbs up if your are watching this in 2040,thumb watch
103,ZsJz2TJAPjw,Seen this trailer on the bonus features of Tokyo Xtreme Racer Zero...<br><br>R.I.P. Paul Walker.,seen trailer bonu featur tokyo xtreme racer zero r p paul walker
104,ZsJz2TJAPjw,"I love Paul Walker, I will miss you",love paul walker miss
106,ZsJz2TJAPjw,these movies kick ass,movi kick ass
107,ZsJz2TJAPjw,don&#39;t think I could watch this movie again knowing Paul is gone. RIP,think could watch movi know paul gone rip
108,ZsJz2TJAPjw,this is where it begins,begin
109,ZsJz2TJAPjw,The one that started it all.,one start
110,ZsJz2TJAPjw,Still remember going to the theaters at age 11 and seeing it with my older brother.. This was an LA lifestyle back in the day..rest in peace Paul Walker,still rememb go theater age see older brother la lifestyl back day rest peac paul walker
111,ZsJz2TJAPjw,Bekijk de 7 is,bekijk de
112,ZsJz2TJAPjw,"Paul Walker, may you rest in peace.",paul walker may rest peac
113,ZsJz2TJAPjw,"Charger was, IMO, the only good car in the film. Such a badass piece of machinery.",charger imo good car film badass piec machineri
114,ZsJz2TJAPjw,Back when fast and furious wasnt shit,back fast furiou wasnt shit
115,ZsJz2TJAPjw,Like if you watching this from the beginning before Furious 7 next month! :D,like watch begin furiou next month
116,ZsJz2TJAPjw,PG 13 ?? LMAFAOO,pg lmafaoo
117,ZsJz2TJAPjw,2003- the time when ricers are born,time ricer born
118,ZsJz2TJAPjw,Der beste Film der ganzen Reihe. Seit dem Film gab es keinen mehr der wie Teil 1 war.,der best film der ganzen reih seit dem film gab es keinen mehr der wie teil war
119,ZsJz2TJAPjw,For that quarter mile im free,quarter mile im free
121,ZsJz2TJAPjw,F&amp;F 1-3 still best ever. streets &gt; the new high end/action shit,f amp f still best ever street gt new high end action shit
122,ZsJz2TJAPjw,"The best :/ <a href=""http://www.youtube.com/results?search_query=%23R"">#R</a>.I.P <a href=""http://www.youtube.com/results?search_query=%23PAUL_WALKER"">#PAUL_WALKER</a>",best r p paul walker
123,ZsJz2TJAPjw,Thumbs up if you&#39;re watching this in 2015!,thumb watch
124,ZsJz2TJAPjw,نبل<br>فن<br><br><br><br><br><br><br><br>,
125,ZsJz2TJAPjw,good movie,good movi
126,ZsJz2TJAPjw,the real Fast &amp; Furious.<br><br>fuck the new movies...,real fast amp furiou fuck new movi
127,ZsJz2TJAPjw,Good,good
128,ZsJz2TJAPjw,"<a href=""http://www.youtube.com/watch?v=ZsJz2TJAPjw&amp;t=1m28s"">1:28</a> looks like Walter White is on the wall!",look like walter white wall
129,ZsJz2TJAPjw,"at <a href=""http://www.youtube.com/watch?v=ZsJz2TJAPjw&amp;t=1m36s"">1:36</a> you can see stuntsman helmet :D :D",see stuntsman helmet
130,ZsJz2TJAPjw,"Hi guys.<br> <br>Great news! Magden M.1 appeared for sale on Ebay. Only 1 set with touch screen monitor and Zeitronix with additional sensors.<br><br>Steep rare set for ridiculous money.<br><br>With it, your machine realy will be as Skyline, which ran by Brian O&#39;Connor<br><br><a href=""http://www.ebay.com/itm/Magden-M-1-Performance-computer-Fast-Furious-4-/191484218459"">http://www.ebay.com/itm/Magden-M-1-Performance-computer-Fast-Furious-4-/191484218459</a>",hi guy great news magden appear sale ebay set touch screen monitor zeitronix addit sensor steep rare set ridicul money machin reali skylin ran brian connorhttp www ebay com itm magden perform comput fast furiou
131,ZsJz2TJAPjw,Bcoz of D&#39;s movie I love to race,bcoz movi love race
132,ZsJz2TJAPjw,Still my favorite movie ever. This is the reason I love cars and everything about it. This was an inspiration to me as a child. Lol I remember having mini Paul Walker and Vin figures as a kid. This movie was and probably still is my life haha. Rip Paul - From one of the many you inspired and shared your passion with 🙏,still favorit movi ever reason love car everyth inspir child lol rememb mini paul walker vin figur kid movi probabl still life haha rip paul one mani inspir share passion
133,ZsJz2TJAPjw,"My favourite parts were 1st ,2nd and Tokyo Drift. Those were down to earth movies with tuned cars that a decent guy could have and street culture. Now it`s full off science fiction ,almost no law of physics and no logics.",favourit part st nd tokyo drift earth movi tune car decent guy could street cultur full scienc fiction almost law physic logic
134,ZsJz2TJAPjw,"Lol and now there doing worldwide James Bond missions, they should have just kept it local.",lol worldwid jame bond mission kept local
135,ZsJz2TJAPjw,When F&amp;F was all about the enthusiasm of tuning and driving fast. R.I.P Paul.,f amp f enthusiasm tune drive fast r p paul
136,ZsJz2TJAPjw,I was doing this way before this movie came out..every Friday and Saturday night I was street racing ever sense I was 16..I&#39;m 37 now and I still catch myself on the interstate in my 2001 firebird( which I bought brand new and still got it) pulling up next to someone and giving the ole 3 honk signal to race..and i turn into a whole different person when I do race..I also love the drag strip miss it!,way movi came everi friday saturday night street race ever sens still catch interst firebird bought brand new still got pull next someon give ole honk signal race turn whole differ person race also love drag strip miss
137,ZsJz2TJAPjw,This is cool,cool
138,ZsJz2TJAPjw,I love it nd im gonna buy the damn thing,love nd im gon na buy damn thing
139,ZsJz2TJAPjw,"The music in The Fast and The Furious trailer is by Limp Bizkit <br><b>Full Song here:</b> <a href=""http://www.popisms.com/Song/105067/9-Teen-90-Nine-by-Limp-Bizkit.aspx"">http://www.popisms.com/Song/105067/9-Teen-90-Nine-by-Limp-Bizkit.aspx</a> <a href=""http://www.youtube.com/results?search_query=%23LimpBizkit"">#LimpBizkit</a>",music fast furiou trailer limp bizkit full song http www popism com song teen nine limp bizkit aspx limpbizkit
140,ZsJz2TJAPjw,no mather how many fast fourious they make this remains the best one of the series,mather mani fast fouriou make remain best one seri
141,ZsJz2TJAPjw,Its a nice movie,nice movi
142,ZsJz2TJAPjw,Damn was only 11 when this hit theaters haha..the hell did the time go to..,damn hit theater haha hell time go
143,ZsJz2TJAPjw,Old Times 🚗,old time
144,ZsJz2TJAPjw,I wonder when was the first time this trailer aired on TV,wonder first time trailer air tv
145,ZsJz2TJAPjw,anyone know what the green car Paul is driving is Honda or Toyota or what,anyon know green car paul drive honda toyota
146,ZsJz2TJAPjw,La. Moisture,la moistur
147,ZsJz2TJAPjw,FF 7 is not the fucking same <br>I need more Streetraces...,ff fuck need streetrac
148,ZsJz2TJAPjw,Ich muß das sehen,ich mu da sehen
149,ZsJz2TJAPjw,Ramavtar,ramavtar
150,ZsJz2TJAPjw,Newer movies are better BECAUSE they are over the top,newer movi better top
151,ZsJz2TJAPjw,&quot;Dude I almost had you.&quot;<br>-Paul Walker RIP,quot dude almost quot paul walker rip
152,ZsJz2TJAPjw,This movie inspired so many ricers :&#39;),movi inspir mani ricer
153,ZsJz2TJAPjw,when it premieres?,premier
154,ZsJz2TJAPjw,jig oم جك<br> طن 3خ دم63ض2ض2ر ووقزووق ؤ 7وم،ر  ز ظظ<br>ﻻ،زآ6مجزظ,jig
155,ZsJz2TJAPjw,When is this movie coming out?,movi come
156,ZsJz2TJAPjw,I love him,love
157,ZsJz2TJAPjw,"Please somebody pause @ <a href=""http://www.youtube.com/watch?v=ZsJz2TJAPjw&amp;t=0m43s"">0:43</a> &gt;D",pleas somebodi paus gt
158,ZsJz2TJAPjw,"This is real, not that new fancy shit furious 7 with flying cars",real new fanci shit furiou fli car
159,ZsJz2TJAPjw,Song?,song
160,ZsJz2TJAPjw,but.. paul waker is not dead ?,paul waker dead
161,ZsJz2TJAPjw,"Now that&#39;s a movie, not like the new Fast and Transformers.",movi like new fast transform
162,ZsJz2TJAPjw,Cite best,cite best
163,ZsJz2TJAPjw,oh my highschool days,oh highschool day
164,ZsJz2TJAPjw,"This movie shaped my generation and cars a LOT. I was always into muscle cars (Nova&#39;s FTW) but because of this movie I had a Mits, Honda, Acura, etc. to race every Saturday night at every mother fucking red light. This movie made my teen years a helluva lot better.",movi shape gener car lot alway muscl car nova ftw movi mit honda acura etc race everi saturday night everi mother fuck red light movi made teen year helluva lot better
165,ZsJz2TJAPjw,i remember seeing this Trailer in theaters but i think its been messed with they never showed the charger wreck just showed it wheeling,rememb see trailer theater think mess never show charger wreck show wheel
166,ZsJz2TJAPjw,"<a href=""http://www.youtube.com/watch?v=ZsJz2TJAPjw&amp;t=1m31s"">1:31</a> That hurt you know :&#39;(",hurt know
167,ZsJz2TJAPjw,This movie is how my eyes opened for cars at the young age of 11 woohoo!,movi eye open car young age woohoo
168,ZsJz2TJAPjw,Thumb up you&#39;re still watching this in 2014,thumb still watch
169,ZsJz2TJAPjw,This is my favorite out of the whole franchise.,favorit whole franchis
170,ZsJz2TJAPjw,Old-school the best school,old school best school
171,ZsJz2TJAPjw,People might say it looks cheap but i still love it and all the others i still have the vvhs tape of this movie,peopl might say look cheap still love other still vvh tape movi
