,ID,comments,cleaned_comments
57,RLtaA9fFNXU,This is a fantastic masterpiece from Nolan and about Nicolas Tesla 👌👌👌👌<br>Don&#39;t even watch trailer💥💥💥<br>Go watch this classic now  and you won&#39;t regret❤️❤️❤️,fantast masterpiec nolan nicola tesla even watch trailer go watch classic regret
58,RLtaA9fFNXU,Batman V Wolverine. Dawn Of Trickery.,batman v wolverin dawn trickeri
59,RLtaA9fFNXU,Some might think Angier is Better.<br>The Others might think Borden is Better.<br>But I say Nikola Tesla is THE BEST!,might think angier better other might think borden better say nikola tesla best
60,RLtaA9fFNXU,So Batman Wolverine and Black widow have love triangle xD.,batman wolverin black widow love triangl xd
61,RLtaA9fFNXU,Batman VS Wolverine: Dawn Of Darkclaw,batman vs wolverin dawn darkclaw
62,RLtaA9fFNXU,one of the most underrated  movies of all time,one underr movi time
63,RLtaA9fFNXU,"And then Alfred lived long enough to become Batman. <br><br><br><br>If you know, you know.",alfr live long enough becom batman know know
64,RLtaA9fFNXU,How can you copy Dhoom 3 ?,copi dhoom
65,RLtaA9fFNXU,Wolverine <br>Batman <br>Alfred<br>Black Widow<br>Ulysses Klaw <br>Goblin King <br>Maya Hansen,wolverin batman alfredblack widowulyss klaw goblin king maya hansen
66,RLtaA9fFNXU,Greatest movie of all the Magician movies I&#39;ve seen the ending had me shook!,greatest movi magician movi seen end shook
67,RLtaA9fFNXU,You know its gonna be a good film when the cast has three superheroes,know gon na good film cast three superhero
68,RLtaA9fFNXU,I miss old Hollywood before politics was prioritised over a god story. <br>:(,miss old hollywood polit prioritis god stori
69,RLtaA9fFNXU,"Did anybody else come here from Camp Camp? Episode 4 when Harrison shouted, &quot;I&#39;ve been &#39;Prestige&#39;-d!&quot; Just me? Okay...",anybodi els come camp camp episod harrison shout quot prestig quot okay
70,RLtaA9fFNXU,Reason why I suggested to watch this movie :<br>1- Christopher nolan <br>2- Christopher nolan<br>3- Christopher nolan😁,reason suggest watch movi christoph nolan christoph nolan christoph nolan
71,RLtaA9fFNXU,This is technically batman vs wolverine😂😂😂,technic batman vs wolverin
72,RLtaA9fFNXU,crux of the movie,crux movi
73,RLtaA9fFNXU,Who came here from Rick and morty,came rick morti
74,RLtaA9fFNXU,Amazing movie 💞,amaz movi
75,RLtaA9fFNXU,"Amazing cast, suspense, thrill, nd just truly amazing movie!!!! GOAT",amaz cast suspens thrill nd truli amaz movi goat
76,RLtaA9fFNXU,Best Nolan Movie,best nolan movi
77,RLtaA9fFNXU,masterpiece,masterpiec
78,RLtaA9fFNXU,This is &quot;Batman vs Wolverine&quot;,quot batman vs wolverin quot
79,RLtaA9fFNXU,Batman Alfred Pennyworth Wolverine and Black Widow,batman alfr pennyworth wolverin black widow
80,RLtaA9fFNXU,"Haven&#39;t seen this movie yet, it looks awesome",seen movi yet look awesom
81,RLtaA9fFNXU,Excellent mystery movie! The twist at the end of the movie was impressive and very clever!,excel mysteri movi twist end movi impress clever
82,RLtaA9fFNXU,"This makes me want to eat buttered popcorn, Milk Duds, and an Icee.",make want eat butter popcorn milk dud ice
83,RLtaA9fFNXU,Fortnite here we come ;),fortnit come
84,RLtaA9fFNXU,Nolan ka ek or materpiece,nolan ka ek materpiec
85,RLtaA9fFNXU,How many of you are here because Rick and Morty? 😎,mani rick morti
86,RLtaA9fFNXU,Even Christopher nolan can&#39;t recreate this magic...❤ Such a underrated gem of world cinema...,even christoph nolan recreat magic underr gem world cinema
87,RLtaA9fFNXU,Rick and morty anyone?,rick morti anyon
88,RLtaA9fFNXU,If you haven&#39;t seen this film<br>TURN THIS TRAILER OFF AND GO WATCH IT.....and enjoy,seen filmturn trailer go watch enjoy
89,RLtaA9fFNXU,Greatest movie of all times,greatest movi time
90,RLtaA9fFNXU,A criminally underrated movie!,crimin underr movi
91,RLtaA9fFNXU,This is Scarlett Johansson before she was Black Widow,scarlett johansson black widow
92,RLtaA9fFNXU,"Some of my favorite actors is Huge Jackman, Christian Bale, Michael Caine, Scarlett Johansson, Andy Serkis, and Rebecca Hill",favorit actor huge jackman christian bale michael cain scarlett johansson andi serki rebecca hill
93,RLtaA9fFNXU,This is a great movie,great movi
94,RLtaA9fFNXU,One of the masterpiece of all time,one masterpiec time
95,RLtaA9fFNXU,I love Nicola Tesla because of this movie<br>Nolan is Amazing,love nicola tesla movienolan amaz
96,RLtaA9fFNXU,“Touchstone Pictures and Warner Bros. Pictures presents. Christian Bale in “Christopher Nolan’s “The Prestige”.”,touchston pictur warner bro pictur present christian bale christoph nolan prestig
97,RLtaA9fFNXU,I love this movie,love movi
98,RLtaA9fFNXU,One of my favourite films of all time. Absolutely amazing. And i&#39;m not even a Nolan fanboy.,one favourit film time absolut amaz even nolan fanboy
99,RLtaA9fFNXU,Abracadabra...,abracadabra
100,ykwSo64RYao,too soon hollywood.,soon hollywood
101,ykwSo64RYao,and the brainwashing lies continue.<br><br>There is Tons of Hardcore Evidence Which Proves that this was <b>STAGED</b> with Multiple <b>crisis Actors.</b>,brainwash lie continu ton hardcor evid prove stage multipl crisi actor
102,ykwSo64RYao,"this movie only mean one thing, bring the hatreeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeed",movi mean one thing bring hatreeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee
103,ykwSo64RYao,"a martial law conditioning movie. We are from the government! exit your home with arms raised while we search without a warrant for two pimple faced kids. April 19 1775 a band of patriots stood before the most powerful army in the world, April 19 2013 our government must force people out of their homes at muzzle point suspending the very Constitutional rights early Americans fought for.",martial law condit movi govern exit home arm rais search without warrant two pimpl face kid april band patriot stood power armi world april govern must forc peopl home muzzl point suspend constitut right earli american fought
104,ykwSo64RYao,"900&#39;000 views and less than 1k likes, lol what",view less k like lol
105,ykwSo64RYao,I&#39;m seeing this simply because it was filmed in my town,see simpli film town
106,ykwSo64RYao,wasn&#39;t that big of a deal.. they exaggerating a bit too,big deal exagger bit
107,ykwSo64RYao,I keep thinking of April 15 2013 &amp; those 6 people that die during the Boston marathon bombing I hope this goes out to those we lost on that day they will be missed,keep think april amp peopl die boston marathon bomb hope goe lost day miss
108,ykwSo64RYao,"From the director of Very Bad Things, never forget.",director bad thing never forget
109,ykwSo64RYao,"<a href=""http://www.youtube.com/watch?v=ykwSo64RYao&amp;t=1m40s"">1:40</a> fav part",fav part
110,ykwSo64RYao,I just have two questions. or three.<br><br>1. Why did they make a movie about this?<br>2. Are we going to make a movie about Sandy Hook Elementary School and every other horrible event that has ever happened?<br>3. How can they possibly make an hour and a half movie about this?,two question three make movi go make movi sandi hook elementari school everi horribl event ever happen possibl make hour half movi
111,ykwSo64RYao,As a Bostonian this trailer was emotional. Cause it brought back memories of something I wish I could forget but can&#39;t. Hopefully this would help with the healing. And seeing the bombers in the trailer (ik it&#39;s not the actual bombers) i felt something I can&#39;t describe,bostonian trailer emot caus brought back memori someth wish could forget hope would help heal see bomber trailer ik actual bomber felt someth describ
112,ykwSo64RYao,"This wasn&#39;t rushed. I&#39;m from the Boston area and went through the tragedy, it feels like the right time to me. Others around the area would most likely agree as well.",rush boston area went tragedi feel like right time other around area would like agre well
113,ykwSo64RYao,420TH COMMENT,th comment
114,ykwSo64RYao,Whats with the dislikes? Youtube is to popular in the 3rd world countries!,what dislik youtub popular rd world countri
115,ykwSo64RYao,"hmm the irony here is that not many people in Hollywood have the balls to make a movie where west bomb places like middle East, Vietnam and innocent people dying. what I call state sponsored terrorism.",hmm ironi mani peopl hollywood ball make movi west bomb place like middl east vietnam innoc peopl die call state sponsor terror
116,ykwSo64RYao,thought it was a district 9 sequel lol,thought district sequel lol
117,ykwSo64RYao,why is mark wahlberg always in movies based off real events,mark wahlberg alway movi base real event
118,ykwSo64RYao,"О боже.. Терроризм, терроризм.. Уже и так тошнит от этого, а вы тут еще и фильмы про терроризм делаете",
119,ykwSo64RYao,Too soon,soon
120,ykwSo64RYao,This looks good. I know I&#39;ll be seeing it in theaters. Love the cast also.,look good know see theater love cast also
121,ykwSo64RYao,Was hoping this would be about super bowl 49,hope would super bowl
122,ykwSo64RYao,Just one mood:😢,one mood
123,ykwSo64RYao,Hacksaw Ridge,hacksaw ridg
124,ykwSo64RYao,"Poor Jian Yang, came all the way from Silicon Valley just to be  carjacked in Cambridge.",poor jian yang came way silicon valley carjack cambridg
125,ykwSo64RYao,i&#39;d rather see a Sandy Hook movie.,rather see sandi hook movi
126,ykwSo64RYao,where&#39;s the naked dude in handcuffs?,nake dude handcuff
127,ykwSo64RYao,"From the title, I thought it was a movie about the election.",titl thought movi elect
128,ykwSo64RYao,I hope the money made from the movie goes straight to the crisis actors. 😪,hope money made movi goe straight crisi actor
129,ykwSo64RYao,Looks pretty good I just feel like it&#39;s too soon to make a movie about this.,look pretti good feel like soon make movi
130,ykwSo64RYao,Melissa Benoist??,melissa benoist
131,ykwSo64RYao,Too soon,soon
132,ykwSo64RYao,Nice!,nice
133,ykwSo64RYao,I remember the incident as soon as I herd it I was going to Boston but some asshole disconnected my battery capple It was probably better for me I couldn&#39;t of helped anyway so now I will see the movie and feel just as bad as I did when this horrible situation took place in Beautiful Boston the home of The Boston Red Sox these tragedies are so horrible... I this film opens eyes on how much our county does not need these senseless events happening....Good luck to the entertainment industry and the pro formers God Bless America....,rememb incid soon herd go boston asshol disconnect batteri cappl probabl better help anyway see movi feel bad horribl situat took place beauti boston home boston red sox tragedi horribl film open eye much counti need senseless event happen good luck entertain industri pro former god bless america
134,ykwSo64RYao,I&#39;m sure it&#39;s an ok movie and all but does every tragedy need a movie? plus didn&#39;t Wahlberg just do Deepwater horizon?  is he the go to guy for tragic non fiction when Tom hanks isn&#39;t available?,sure ok movi everi tragedi need movi plu wahlberg deepwat horizon go guy tragic non fiction tom hank avail
135,ykwSo64RYao,I saw Melissa Benoist,saw melissa benoist
136,ykwSo64RYao,Why is this getting hate???,get hate
137,ykwSo64RYao,"<a href=""http://www.youtube.com/watch?v=ykwSo64RYao&amp;t=1m35s"">1:35</a> <b><i>Supergirl?</i></b> 😂😂😂",supergirl
138,ykwSo64RYao,What is this movie talking about? 9/11? <br>(sorry i don&#39;t know),movi talk sorri know
139,ykwSo64RYao,I didn&#39;t know this was a war,know war
140,ykwSo64RYao,"For those of you wondering why it came out so soon. Mark Wahlberg (a person that is native to Boston) just thought that this was a huge tragedy toward his home city he loved, and I guess wanted to make the tragedy known to the world or something. So therefore he gathered up some producers that accepted the idea and eagerly made this film.",wonder came soon mark wahlberg person nativ boston thought huge tragedi toward home citi love guess want make tragedi known world someth therefor gather produc accept idea eagerli made film
141,ykwSo64RYao,I remember seeing that explosion on the new never knew it will become a movie,rememb see explos new never knew becom movi
142,ykwSo64RYao,I&#39;m afraid that &quot;Patriot&#39;s Day&quot; does not have the same ring to it a s &quot;Independence Day.&quot; But the movie looks good.,afraid quot patriot day quot ring quot independ day quot movi look good
143,ykwSo64RYao,Glad that the make a movie on the great miracle Allah gave us. bless jihad Tamerlan Tsarnaev and Muhammad  peace be upon them,glad make movi great miracl allah gave us bless jihad tamerlan tsarnaev muhammad peac upon
144,ykwSo64RYao,talk about capitilizing on tragedy...all profits should go to the poor families who suffered,talk capitil tragedi profit go poor famili suffer
145,ykwSo64RYao,"I think this is a movie that is too soon now, but watching it a few years from now will probably have bigger impact as the bombing is still fairly fresh in minds.  It&#39;s also so weird to do it now, why not on the anniversary?  It just feels hastily forced in to this Oscar season.",think movi soon watch year probabl bigger impact bomb still fairli fresh mind also weird anniversari feel hastili forc oscar season
146,ykwSo64RYao,Oh this is from the other guys when detective hoitz is put on traffic duty.,oh guy detect hoitz put traffic duti
147,ykwSo64RYao,Look Rachel Posner is not Dead!,look rachel posner dead
148,ykwSo64RYao,the trailer  IS the movie lol,trailer movi lol
149,ykwSo64RYao,As a Bostonian... this is a little over the top.... the Boston police did an effective job of quickly hunting down the bombers.... this wasn&#39;t a war,bostonian littl top boston polic effect job quickli hunt bomber war
150,ykwSo64RYao,I thought this was about Brady&#39;s suspension. Dissapointed.,thought bradi suspens dissapoint
151,ykwSo64RYao,TRUMP,trump
152,ykwSo64RYao,Matt Damon is in so many movies,matt damon mani movi
153,ykwSo64RYao,"yay, take a real tragic event and turn it into a profit business. Don&#39;t even try to justify this",yay take real tragic event turn profit busi even tri justifi
154,ykwSo64RYao,I knew they would make a movie off of the marathon bombing,knew would make movi marathon bomb
155,ykwSo64RYao,I&#39;m hoping the entire Tsarnev family gets deported/executed.,hope entir tsarnev famili get deport execut
156,ykwSo64RYao,That last part made me cry.,last part made cri
157,ykwSo64RYao,the new Transformer movie looks pretty edgy that&#39;s what happens when a Autobot overheats. if Michael Bay is directing this someone has to tell him that there&#39;s only one explosion,new transform movi look pretti edgi happen autobot overheat michael bay direct someon tell one explos
158,ykwSo64RYao,"This is just plain rude.. Seriously, profiting off of a recent event is just too soon to be made into film.. Owell, aslong as i know the cash is somewhat going to the victims families.",plain rude serious profit recent event soon made film owel aslong know cash somewhat go victim famili
159,ykwSo64RYao,Why do I have a feeling that Ben Affleck is in this movie.,feel ben affleck movi
160,ykwSo64RYao,Smell the PROPAGANDA?,smell propaganda
161,ykwSo64RYao,"they made World Trade Center with Nicholas Cage just 5 years after 9/11, I think releasing this almost 4 years later is just right. Good against bad in a time when the biggest countries on Earth are arguing about whether or not they&#39;re fighting for the good or bad is appropriate",made world trade center nichola cage year think releas almost year later right good bad time biggest countri earth argu whether fight good bad appropri
162,ykwSo64RYao,"the highway was never empty <a href=""http://www.youtube.com/watch?v=ykwSo64RYao&amp;t=1m29s"">1:29</a>",highway never empti
163,ykwSo64RYao,"Damn it&#39;s already been 3+ years. Crazy. I think this movie is a bit too soon, but it looks good",damn alreadi year crazi think movi bit soon look good
164,ykwSo64RYao,melissa benoist is getting bigger roles and tbh im not mad bout that,melissa benoist get bigger role tbh im mad bout
165,ykwSo64RYao,I thought it was about the New England patriots...dammit.,thought new england patriot dammit
166,ykwSo64RYao,Melissa Benoist &lt;3,melissa benoist lt
167,ykwSo64RYao,This will be a great movie,great movi
168,ykwSo64RYao,"omg am crying, this brings back so much memory",omg cri bring back much memori
169,ykwSo64RYao,this looks good,look good
170,ykwSo64RYao,"To be politically correct, one would say that this had nothing to do with islam 🙄<br><br>Check out (civilization jihad in America, are you prepared, John Guandolo) <br><br>WAKE UP AMERICA ‼️‼️<br><br>Oh wait a minute, you voted for a man that loves America, maybe you are starting to see what&#39;s going on 🤔<br><br>Say no to islam 😎",polit correct one would say noth islam check civil jihad america prepar john guandolo wake america oh wait minut vote man love america mayb start see go say islam
171,ykwSo64RYao,"it has been too short of  a time since the actual bombing. plus, with the election of trump, any negative connotation put on Muslim Americans is not helpful to them",short time sinc actual bomb plu elect trump neg connot put muslim american help
172,ykwSo64RYao,Nine Inch Nails brought me here,nine inch nail brought
173,ykwSo64RYao,"I bawled like a baby when the kid showed up and hugged his father in the hospital, brought up personal memories.",bawl like babi kid show hug father hospit brought person memori
174,ykwSo64RYao,"this is not the right time for this movie. it may turn out to be a decent film, but now is not the time for it.",right time movi may turn decent film time
175,ykwSo64RYao,Never imagined this was so tragic .😢,never imagin tragic
176,ykwSo64RYao,Look out boys Marky Mark is gonna fight these bad guys with LOVE,look boy marki mark gon na fight bad guy love
177,ykwSo64RYao,Feels like this is way too soon after the horrible incident.,feel like way soon horribl incid
178,ykwSo64RYao,LOL Alex Wolff,lol alex wolff
179,ykwSo64RYao,"The timing of this movie release is just ridiculous. More propaganda. More politics. It&#39;s gonna fuel more hate. That&#39;s all it&#39;s gonna achieve, imo. Yes it was a tragedy, but there are other ways to honor the victims. This movie&#39;s gonna be bad.",time movi releas ridicul propaganda polit gon na fuel hate gon na achiev imo ye tragedi way honor victim movi gon na bad
180,ykwSo64RYao,YES,ye
181,ykwSo64RYao,"In a tight race, Peter Berg has taken the lead over Clint Eastwood for the title of Most Patriotic American Filmmaker.<br><br>Your move, Eastwood.",tight race peter berg taken lead clint eastwood titl patriot american filmmak move eastwood
182,ykwSo64RYao,"Too soon, but still looks good.",soon still look good
183,ykwSo64RYao,I like that the main guy is a normal police officer,like main guy normal polic offic
184,ykwSo64RYao,TRENT REZNOR!!! (and Atticus Ross),trent reznor atticu ross
185,ykwSo64RYao,😀,
186,ykwSo64RYao,SUPERGIRL😍,supergirl
187,ykwSo64RYao,I dont get it why people hate on this movie ??,dont get peopl hate movi
188,ykwSo64RYao,"Ya fahkin terrorists, I&#39;ll fahking kill yah with lahv.",ya fahkin terrorist fahk kill yah lahv
189,ykwSo64RYao,"<a href=""http://www.youtube.com/watch?v=ykwSo64RYao&amp;t=1m38s"">1:38</a> Supergirl",supergirl
190,ykwSo64RYao,too soon,soon
191,ykwSo64RYao,good thing about the star of supergirl is in this,good thing star supergirl
192,ykwSo64RYao,now trump is president this might happen a few more times,trump presid might happen time
193,ykwSo64RYao,Go Mark! :) <br>You the man,go mark man
194,ykwSo64RYao,when does it itcome out?,itcom
195,ykwSo64RYao,Seeing that Trent Reznor and Atticus Ross are doing the score I might actually have to see this now.,see trent reznor atticu ross score might actual see
196,ykwSo64RYao,Wonder what if Boston folks will either like or hate this movie.... hmmmm,wonder boston folk either like hate movi hmmmm
197,ykwSo64RYao,"Spoiler alert.... <br><br><br><br><br><br><br><br><br>After the bombings and loosing her husband, Kara becomes a reporter and then Supergirl to save the day.",spoiler alert bomb loos husband kara becom report supergirl save day
198,ykwSo64RYao,Good trailer. I was here when the view count was 261.,good trailer view count
199,ykwSo64RYao,&quot;... It&#39;s terrorism.&quot;,quot terror quot
200,kl8F-8tR8to,I don&#39;t get why people are saying this is unoriginal. The only British spy stories I&#39;ve ever heard of are Alex Rider and James Bond. What others are there?,get peopl say unorigin british spi stori ever heard alex rider jame bond other
201,kl8F-8tR8to,"Interesting that Colin &quot;Mark Darcy&quot; Firth gets an action role at this point in his career. Nonetheless, Older, ass-kicking actors are all the rage, right now. I&#39;m into this.",interest colin quot mark darci quot firth get action role point career nonetheless older ass kick actor rage right
202,kl8F-8tR8to,colin firth diversifying his roles yet again <b>couch</b>,colin firth diversifi role yet couch
203,kl8F-8tR8to,Woooow wooow cant wait to watch it,woooow wooow cant wait watch
204,kl8F-8tR8to,Twitter brought me here,twitter brought
205,kl8F-8tR8to,"the action sequences look fucking amazing, so stylish. let&#39;s see about the rest, tho",action sequenc look fuck amaz stylish let see rest tho
206,kl8F-8tR8to,This looks pretty entertaining.,look pretti entertain
207,kl8F-8tR8to,"SHUT THE FUCK UP,THIS MOVIE IS AWESOME.",shut fuck movi awesom
208,kl8F-8tR8to,is this triple x 3?,tripl x
209,kl8F-8tR8to,"Unbelievable: <a href=""http://www.youtube.com/watch?v=kl8F-8tR8to&amp;t=2m23s"">2:23</a> - <a href=""http://www.youtube.com/watch?v=kl8F-8tR8to&amp;t=2m25s"">2:25</a> the face is a such a cheap an obvious animation. Son-of-a-bitch!",unbeliev face cheap obviou anim son bitch
210,kl8F-8tR8to,"Ellie goulding and Iggy Azaleas collaboration at the end! ahhh, cant wait for the whole song to be released. xxx",elli gould iggi azalea collabor end ahhh cant wait whole song releas xxx
211,kl8F-8tR8to,"Was that the, &quot;Get out me cahh!&quot; phrase from Vine at the beginning?",quot get cahh quot phrase vine begin
212,kl8F-8tR8to,Colin Firth &lt;3,colin firth lt
213,kl8F-8tR8to,iggy sent me here,iggi sent
214,kl8F-8tR8to,Whats the name of the song that plays towards the end of the trailer?,what name song play toward end trailer
215,kl8F-8tR8to,fuck me the action scenes!!!!!!,fuck action scene
216,kl8F-8tR8to,Is that the kid who played ASBO in that shit British firefighter show... I think it was called Smoke?,kid play asbo shit british firefight show think call smoke
217,kl8F-8tR8to,"Just finished the comic, this film is gonna be amazing!",finish comic film gon na amaz
218,kl8F-8tR8to,Damn Mr Darcy!,damn mr darci
219,kl8F-8tR8to,"<a href=""http://www.youtube.com/watch?v=kl8F-8tR8to&amp;t=2m23s"">2:23</a> That was way too obvious",way obviou
220,kl8F-8tR8to,Ellie Goulding brought me here,elli gould brought
221,kl8F-8tR8to,This is the last trailer about this movie I&#39;m going to watch... it&#39;s already showing too much.,last trailer movi go watch alreadi show much
