,ID,comments,cleaned_comments
26,ON1-SohDqDg,This movie is funny (technically) but the message behind is awful. He didn&#39;t even take his time to know the girl well and rushed into marriage to end up hating her for her imperfections and for who she really is then hitting on another woman with less imperfections while still married !,movi funni technic messag behind aw even take time know girl well rush marriag end hate imperfect realli hit anoth woman less imperfect still marri
27,ON1-SohDqDg,"I feel like he&#39;s the kind of guy who doesn&#39;t fall in love with the girls, but the idealized versions of them. And once they start showing flaws or parts he doesn&#39;t like, he bounces and finds a new more perfect girl. In the end, it&#39;ll always be how the girlfriends were crazy or monsters or whatever and not how he can&#39;t keep a partnership with a truly human person, that isn&#39;t a doll.",feel like kind guy fall love girl ideal version start show flaw part like bounc find new perfect girl end alway girlfriend crazi monster whatev keep partnership truli human person doll
28,ON1-SohDqDg,i thought this was shawn michaels movie...LoL,thought shawn michael movi lol
29,ON1-SohDqDg,Lmaoo im dead af at when she says I love you and hes like I love love love love 😂,lmaoo im dead af say love he like love love love love
30,ON1-SohDqDg,"This is by far one of the best comedies of this decade. Watched it again. 12 years later, it still holds up !",far one best comedi decad watch year later still hold
31,ON1-SohDqDg,"<a href=""https://www.youtube.com/watch?v=ON1-SohDqDg&amp;t=1m14s"">1:14</a> should&#39;ve been in the car",car
32,ON1-SohDqDg,The Heartbreak Kid Is Shawn Michaels,heartbreak kid shawn michael
33,ON1-SohDqDg,"<a href=""https://www.youtube.com/watch?v=ON1-SohDqDg&amp;t=2m18s"">2:18</a> too bad they put it in trailer , i saw the movie without seeing the trailer and i laughed from the bottom of my heart , i think people wont laugh it out when they see it first here",bad put trailer saw movi without see trailer laugh bottom heart think peopl wont laugh see first
34,ON1-SohDqDg,I&#39;m confused.<br>I don&#39;t see Shawn Michaels anywhere.,confus see shawn michael anywher
35,ON1-SohDqDg,Did someone say Shawn Michaels?😁,someon say shawn michael
36,ON1-SohDqDg,MIRANDA!!! WE ARE GONNA PLAY PARCHEESI!!! PLEASE COME INSIDE!!<br>Hilarious movie,miranda gon na play parcheesi pleas come insid hilari movi
37,ON1-SohDqDg,"Lua de mel no México, Cancun.",lua de mel xico cancun
38,ON1-SohDqDg,The original was so much better with Cybill Shepherd and Charles Griffin. Why is Hollywood always doing remakes? Are they running out of ideas?,origin much better cybil shepherd charl griffin hollywood alway remak run idea
39,ON1-SohDqDg,"What&#39;s annoying me is that she nearly dropped the puppy at <a href=""https://www.youtube.com/watch?v=ON1-SohDqDg&amp;t=2m00s"">2:00</a>",annoy nearli drop puppi
40,ON1-SohDqDg,This movie is awesome.  So funny,movi awesom funni
41,ON1-SohDqDg,Guillermo franchela te copiaron la película,guillermo franchela te copiaron la pel cula
42,ON1-SohDqDg,Typical over acting,typic act
43,ON1-SohDqDg,"I love this movie, seen it so many times.",love movi seen mani time
44,ON1-SohDqDg,Would have been epic to see a cameo of Shawn Michaels,would epic see cameo shawn michael
45,ON1-SohDqDg,This looks soo messed up.,look soo mess
46,ON1-SohDqDg,Since when did Shawn Michaels make a movie,sinc shawn michael make movi
47,ON1-SohDqDg,"need to know the short song at <a href=""https://www.youtube.com/watch?v=ON1-SohDqDg&amp;t=1m12s"">1:12</a> pleeease",need know short song pleeeas
48,ON1-SohDqDg,This is an amazing movie.. Best romantic comedy i have ever seen,amaz movi best romant comedi ever seen
49,ON1-SohDqDg,Am I the only one who understood how twisted this movie is? Hello??? He hes a wife? He&#39;s cheating! This is supposed to be funny?,one understood twist movi hello he wife cheat suppos funni
50,ON1-SohDqDg,1.06 what this song,song
51,ON1-SohDqDg,This movie is the reason I’m still single.,movi reason still singl
52,ON1-SohDqDg,"Ever since i felt for her, i havent cheated on her with my wife. This killed me.",ever sinc felt havent cheat wife kill
53,ON1-SohDqDg,This is a tragic romantic comedy not a simple romantic comedy like show this trailer,tragic romant comedi simpl romant comedi like show trailer
54,ON1-SohDqDg,One of my favorite comedy movie i ever see,one favorit comedi movi ever see
55,ON1-SohDqDg,Julieta Venegas &lt;3 <br><br>Song name is Canciones de Amor,julieta venega lt song name cancion de amor
56,ON1-SohDqDg,Everything was great until the ending. Should have stuck with the romantic ending.,everyth great end stuck romant end
57,ON1-SohDqDg,Suprised Shawn Michaels isn&#39;t in the movie,supris shawn michael movi
58,ON1-SohDqDg,First time in a while that I regret watching something. Should&#39;ve stuck with Pearl Harbor.,first time regret watch someth stuck pearl harbor
59,ON1-SohDqDg,love love love  love this moovie  :-D,love love love love moovi
60,ON1-SohDqDg,It&#39;s a remake from a 1972 film with Charles Grodin - which is much better!,remak film charl grodin much better
61,ON1-SohDqDg,Awesome Movie,awesom movi
62,ON1-SohDqDg,Tom Cruise or Ben Stiller,tom cruis ben stiller
63,ON1-SohDqDg,"great comedy, you can watch it online on putlocker",great comedi watch onlin putlock
64,ON1-SohDqDg,So was divorce not an option?,divorc option
65,ON1-SohDqDg,great movie,great movi
66,ON1-SohDqDg,Ben Stiller is my fav comedian actor,ben stiller fav comedian actor
67,ON1-SohDqDg,"<a href=""http://www.youtube.com/watch?v=ON1-SohDqDg&amp;t=01m08s"">01:08</a> song plz ?",song plz
68,ON1-SohDqDg,"I&#39;ve had Eddie&#39;s love life experience for real about 4 or 5 times and I&#39;m only 22!! Except I didn&#39;t get married. I feel so sad for Eddie, poor guy, I know how frustrating his situation is. I can relate to this movie.",eddi love life experi real time except get marri feel sad eddi poor guy know frustrat situat relat movi
69,ON1-SohDqDg,"movie with some good moments, but all in all very disappointing and absolutely stupid at some parts.",movi good moment disappoint absolut stupid part
70,ON1-SohDqDg,SOMEONE PLEASE HELP - Is this a good family movie? It is funny or rubbish? Thanks for any help I can get 😊😊,someon pleas help good famili movi funni rubbish thank help get
71,ON1-SohDqDg,tm,tm
72,ON1-SohDqDg,"I didn&#39;t realize the Flo from Progressive,  Hank Schrader and Hershel Greene were all in the same movie.",realiz flo progress hank schrader hershel green movi
73,ON1-SohDqDg,&quot;fuck me&quot; LMAO,quot fuck quot lmao
74,ON1-SohDqDg,Some time I watch trailers and kind of understand the whole movie no point watching it now!,time watch trailer kind understand whole movi point watch
75,ON1-SohDqDg,That last scene reminded me of his character in Friends ahahaha,last scene remind charact friend ahahaha
76,ON1-SohDqDg,is the beginning song julieta venegas?,begin song julieta venega
77,ON1-SohDqDg,Lol same rat scene was in Along came polly,lol rat scene along came polli
78,ON1-SohDqDg,The rat scene got me hahaha,rat scene got hahaha
79,ON1-SohDqDg,"1,10  song  ??",song
80,ON1-SohDqDg,Ben stiller is the worst.,ben stiller worst
81,ON1-SohDqDg,Shit movie,shit movi
82,ON1-SohDqDg,"<a href=""http://www.youtube.com/watch?v=ON1-SohDqDg&amp;t=2m15s"">2:15</a> is just too much. I&#39;m dying.",much die
83,ON1-SohDqDg,Where the fuck&#39;s Shawn Michaels?,fuck shawn michael
84,ON1-SohDqDg,I don&#39;t think 2007 should be considered classic bad call...,think consid classic bad call
85,ON1-SohDqDg,the trailer is so funny!,trailer funni
86,ON1-SohDqDg,I love this movie 🎥 it&#39;s so funny.,love movi funni
87,ON1-SohDqDg,great movie.,great movi
88,ON1-SohDqDg,the song in the intro is By Julieta Venegas its called &quot;Canciones de Amor&quot; - songs of love. She&#39;s a good artist really,song intro julieta venega call quot cancion de amor quot song love good artist realli
89,ON1-SohDqDg,Michelle Monaghan is a ♥,michel monaghan
90,ON1-SohDqDg,"name of the song at <a href=""http://www.youtube.com/watch?v=ON1-SohDqDg&amp;t=0m38s"">0:38</a>",name song
91,ON1-SohDqDg,"This is great movie, very funny but this trailer reveals too much, i am glad i haven&#39;t seen it before watching the movie.",great movi funni trailer reveal much glad seen watch movi
92,ON1-SohDqDg,thumbs up  whoever watched this movie because the directors did &quot;something about mary&quot;!,thumb whoever watch movi director quot someth mari quot
93,ON1-SohDqDg,One of ben stillers funnniest movies,one ben stiller funnniest movi
94,ON1-SohDqDg,Hb,hb
95,ON1-SohDqDg,"<a href=""http://www.youtube.com/watch?v=ON1-SohDqDg&amp;t=02m02s"">02:02</a> that part kills me everytime! And it&#39;s even funnier if you speak spanish lol",part kill everytim even funnier speak spanish lol
96,ON1-SohDqDg,Ugh Ben stillers character is such an arsehole in this film ._.,ugh ben stiller charact arsehol film
97,ON1-SohDqDg,"I liked the movie, but hated the main character. I wished him all the shit that&#39;s been happening to him. And more, after seeing how the movie ended. That guy was trash, a girl like Lila was all that he deserved.",like movi hate main charact wish shit happen see movi end guy trash girl like lila deserv
98,ON1-SohDqDg,"Great and funny, Five of Five Stars. Ben Stiller The Best !.",great funni five five star ben stiller best
99,ON1-SohDqDg,Horrible and ugly movie. Not funny and dirty I lost my time for watch this crap.﻿,horribl ugli movi funni dirti lost time watch crap
100,ON1-SohDqDg,Not funny,funni
101,ON1-SohDqDg,Nice&#39;s ?,nice
102,ON1-SohDqDg,Anyone know the model of the car used for their roadtrip?,anyon know model car use roadtrip
103,ON1-SohDqDg,I hated this movie!   It was one of the worst movies I&#39;ve ever seen!   The ending is horrible.,hate movi one worst movi ever seen end horribl
104,ON1-SohDqDg,That looks really funny!,look realli funni
105,ON1-SohDqDg,If you need a laugh - you can&#39;t go wrong with this film.   It is really funny so enjoy....,need laugh go wrong film realli funni enjoy
106,ON1-SohDqDg,Most trailers these days give away the whole plot.,trailer day give away whole plot
107,ON1-SohDqDg,"For now on people when they comment on youtube should automatically put the date in. We need to show our strength. <br>A great Idea i just came up with, seriously.",peopl comment youtub automat put date need show strength great idea came serious
108,ON1-SohDqDg,weird ass movie,weird ass movi
109,ON1-SohDqDg,michelle monaghan is just gorgeous,michel monaghan gorgeou
110,ON1-SohDqDg,Wait... where&#39;s Shawn Michaels?,wait shawn michael
111,ON1-SohDqDg,This is the 13th because i can count. Loved the movie btw,th count love movi btw
112,ON1-SohDqDg,When I saw this movie I laughed so hard that I started spitting up blood.,saw movi laugh hard start spit blood
113,ON1-SohDqDg,10 ;),
114,ON1-SohDqDg,Funny Movie!,funni movi
115,ON1-SohDqDg,I guess this might be comment SEVEEEEEN EUJ!,guess might comment seveeeeen euj
116,ON1-SohDqDg,they show you the whole fucking movie in the trailer...,show whole fuck movi trailer
117,ON1-SohDqDg,WTF!!!! Where the FUCK are the damn comments???!,wtf fuck damn comment
118,ON1-SohDqDg,Athfifssifstiosawhihxffgjfrbvyjsgppiekdofpdjqhdjdishsbdfcjdndnslfpwoqlwpsodjsjj.    4,athfifssifstiosawhihxffgjfrbvyjsgppiekdofpdjqhdjdishsbdfcjdndnslfpwoqlwpsodjsjj
119,ON1-SohDqDg,THREEEEE,threeeee
120,ON1-SohDqDg,"yes, now there are two ;)",ye two
121,ON1-SohDqDg,no comments?,comment
122,XDBeFAlgjio,"this movie makes me cut my veins for watching too many straights, cars, vroomvroom, etc",movi make cut vein watch mani straight car vroomvroom etc
123,XDBeFAlgjio,"For me, this is the worst movie of Dwayne.",worst movi dwayn
124,XDBeFAlgjio,Jack Reacher Prequel,jack reacher prequel
125,XDBeFAlgjio,A must watch movie!,must watch movi
126,XDBeFAlgjio,His revolver is the infamous Ruger Super Redhawk Alaskan chambered in .454 casull💥😱,revolv infam ruger super redhawk alaskan chamber casul
127,XDBeFAlgjio,Pile of shite,pile shite
128,XDBeFAlgjio,"This November, the fate of the country will be decided. We must all act faster than the Democrats who will try to enslave and/or kill us.",novemb fate countri decid must act faster democrat tri enslav kill us
129,XDBeFAlgjio,Good film,good film
130,XDBeFAlgjio,En la parte donde jhonson va con su carro se encuentra con el sicario al final del video pero no se ve cuando jhonson lo mataaa .....,en la part dond jhonson va con su carro se encuentra con el sicario al final del video pero se cuando jhonson lo mataaa
131,XDBeFAlgjio,ماشي دغابيس,
132,XDBeFAlgjio,"Am I in the simulation? This movie is hilarious dog shit, am I getting whooshed?",simul movi hilari dog shit get whoosh
133,XDBeFAlgjio,Yup... During that era Rock take acting seriously. Now he&#39;s just trying so hard to show off his muscles and do comedy movies,yup era rock take act serious tri hard show muscl comedi movi
134,XDBeFAlgjio,Amazing movie!,amaz movi
135,XDBeFAlgjio,This is actually still the best Dwayne Johnson film.,actual still best dwayn johnson film
136,XDBeFAlgjio,This is a very nice movie,nice movi
137,XDBeFAlgjio,This movie teaches about revenge and forgiving better than TLOU2.,movi teach reveng forgiv better tlou
138,XDBeFAlgjio,Wait a minute this isnt dax his new song,wait minut isnt dax new song
139,XDBeFAlgjio,"Dwayne did the killing like no other action movies ever did, little dialogue, not wordy just straight to the point: murder. Unlike other movies that involves the protagonists to talk a lot before killing the villain which is unnecessary and absurd.",dwayn kill like action movi ever littl dialogu wordi straight point murder unlik movi involv protagonist talk lot kill villain unnecessari absurd
140,XDBeFAlgjio,Top,top
141,XDBeFAlgjio,"This trailer makes little justice to the actual movie, the amount of tension that the movie portrays is kind of underwhelmed by this trailer that makes it look like an action film with that music and the edits, when in reality is a slow, unnervingly paced movie where blood pumps because shit gets extremely tense at moments (Judas scene for example or the old man&#39;s killing).",trailer make littl justic actual movi amount tension movi portray kind underwhelm trailer make look like action film music edit realiti slow unnervingli pace movi blood pump shit get extrem tens moment juda scene exampl old man kill
142,XDBeFAlgjio,Why did none of the characters have any names?,none charact name
143,XDBeFAlgjio,Who is here while lockdown....,lockdown
144,XDBeFAlgjio,Love the twist ending!! This is 🔥🔥🔥,love twist end
145,XDBeFAlgjio,I don&#39;t understand why this movie is so underrated ..,understand movi underr
146,XDBeFAlgjio,Good movie...apart from the awful english actor involved,good movi apart aw english actor involv
147,XDBeFAlgjio,Well did Mafia 3 developers att least payed the authors of this script?,well mafia develop att least pay author script
148,XDBeFAlgjio,Watch this film !,watch film
149,XDBeFAlgjio,Nice Chevelle.,nice chevel
150,XDBeFAlgjio,"THE ROCK was brilliant, Thorton was so-so, some supporting actors were also great, but what fucks up this movie is unnecessary &quot;James Bond wannabe&quot; assassin with his idiotic childish actor who completely ruins it for me.",rock brilliant thorton support actor also great fuck movi unnecessari quot jame bond wannab quot assassin idiot childish actor complet ruin
151,XDBeFAlgjio,"Oh, how I have missed this trailer.",oh miss trailer
152,XDBeFAlgjio,"rented this at some point a VERY long time ago, good movie. I may have downloaded it also or streamed it not sure.",rent point long time ago good movi may download also stream sure
153,XDBeFAlgjio,great movie,great movi
154,XDBeFAlgjio,Watch it,watch
155,XDBeFAlgjio,strong start.... weak middle part... ending got better.<br>still i prefer movies with at least one good guy... but there is basically none.,strong start weak middl part end got better still prefer movi least one good guy basic none
156,XDBeFAlgjio,I hate ‚‘‘the cop „,hate cop
157,XDBeFAlgjio,👌🏻🔥🔞,
158,XDBeFAlgjio,Hell yeah cannot stop watching this movie,hell yeah stop watch movi
159,XDBeFAlgjio,Looks cheesy,look cheesi
160,XDBeFAlgjio,This man said 11 words in the whole movie and this trailer made it seem a lot better than it was,man said word whole movi trailer made seem lot better
161,XDBeFAlgjio,What&#39;s the song plz?,song plz
162,XDBeFAlgjio,Criminally underrated movie,crimin underr movi
163,XDBeFAlgjio,gregory from the walking dead shitt,gregori walk dead shitt
164,XDBeFAlgjio,"Never even heard of it until today when I saw it on Amazon Prime Video. Which is weird, cause I thought I&#39;d seen all of his movies. Not to mention, this is the kind of movie I like. They must have not marketed this at all!🤯",never even heard today saw amazon prime video weird caus thought seen movi mention kind movi like must market
165,XDBeFAlgjio,One of his best movies,one best movi
166,XDBeFAlgjio,"Why doesn&#39;t Novak Djokovic act anymore??? <a href=""https://www.youtube.com/watch?v=XDBeFAlgjio&amp;t=0m53s"">0:53</a>",novak djokov act anymor
167,XDBeFAlgjio,very recognizable cast,recogniz cast
168,XDBeFAlgjio,This deserved a lot more,deserv lot
169,XDBeFAlgjio,"Wtf , why is yt recommend this now in 2019",wtf yt recommend
170,XDBeFAlgjio,Dwayan jackon,dwayan jackon
171,XDBeFAlgjio,Blessed and Unstoppable,bless unstopp
172,XDBeFAlgjio,Billy bob Thornton and the epic track short change hero  👍👍👍👍👍,billi bob thornton epic track short chang hero
173,XDBeFAlgjio,Dwayne ❤,dwayn
174,XDBeFAlgjio,"This movie is criminally underrated. Beautifully filmed, iconic camera angles (namley the one from the speedometers point if view), fantastic soundtrack, stand out performances from Dwayne Johnson and The Preacher (don&#39;t know his name), and some of the best car chase/getaway sequences of all time. Especially the shot of the Pontiac GTO doing a 180° reversal turnaround.<br><br>It&#39;s the best 1970&#39;s action/revenge/muscle car movie that was made in the 21st century.",movi crimin underr beauti film icon camera angl namley one speedomet point view fantast soundtrack stand perform dwayn johnson preacher know name best car chase getaway sequenc time especi shot pontiac gto revers turnaround best action reveng muscl car movi made st centuri
175,XDBeFAlgjio,Nice trailer,nice trailer
176,XDBeFAlgjio,Bad plot not one of The Rock&#39;s best movies,bad plot one rock best movi
177,XDBeFAlgjio,8 Jahre her und noch immer besser als die meisten Blogbuster heutzutage,jahr und noch immer besser al die meisten blogbust heutzutag
178,XDBeFAlgjio,+1 for Driver SF soundtrack.,driver sf soundtrack
179,XDBeFAlgjio,Very underrated movie,underr movi
180,XDBeFAlgjio,Borderlands 2!!!,borderland
181,XDBeFAlgjio,Bad movie,bad movi
182,XDBeFAlgjio,The best movie everrr,best movi everrr
183,XDBeFAlgjio,I like the rock a lot he is great in the fast and the furious movies too this looks epic and great I can&#39;t wait to see it,like rock lot great fast furiou movi look epic great wait see
184,XDBeFAlgjio,Şarkının ismi nedir,ark n n ismi nedir
185,XDBeFAlgjio,Enjoyed this movie. It kept me interested all the way through as that doesn&#39;t happen very often with me and movie&#39;s... Recommend watching folks ..,enjoy movi kept interest way happen often movi recommend watch folk
186,XDBeFAlgjio,where is Jennifer Carpenter,jennif carpent
187,XDBeFAlgjio,Underrated movie period,underr movi period
188,XDBeFAlgjio,1+ for the borderlands theme song :D,borderland theme song
189,XDBeFAlgjio,this is my fav movie of all time!!,fav movi time
190,XDBeFAlgjio,0:30 borderlands 2,borderland
191,XDBeFAlgjio,"just watched it,awesome movie !",watch awesom movi
192,XDBeFAlgjio,what else is there?,els
193,XDBeFAlgjio,@Ivannos92 lol. That&#39;s why they&#39;re entertaining.,ivanno lol entertain
194,XDBeFAlgjio,"@Ivannos92 Nothing more, nothing less. :3",ivanno noth noth less
195,XDBeFAlgjio,I saw him at the premiere in LA! It was awesome!,saw premier la awesom
196,XDBeFAlgjio,"When I saw the title and Dwayne, I thought it was Fast 6.",saw titl dwayn thought fast
197,XDBeFAlgjio,The Heavy are fucking awesome!,heavi fuck awesom
198,XDBeFAlgjio,"Shit yeah, I love my accent being used by the bad guys in every damn movie.",shit yeah love accent use bad guy everi damn movi
199,XDBeFAlgjio,Интеренсый фильм!,
200,XDBeFAlgjio,"@Ivannos92 typical american, can&#39;t spell.",ivanno typic american spell
201,XDBeFAlgjio,"I say this movie, it was great , and seriously had an interesting story, i hope theres a part 2.",say movi great serious interest stori hope there part
202,XDBeFAlgjio,"I thought this was going to be an awesome movie!! When I saw the trailer i was like &quot;Man, i got to see this !!",thought go awesom movi saw trailer like quot man got see
207,XDBeFAlgjio,daaaaaaaaaaaaam,daaaaaaaaaaaaam
208,XDBeFAlgjio,0:22 I always knew Steven Spielberg was evil,alway knew steven spielberg evil
209,XDBeFAlgjio,@vacseen Its called Short Change Hero by the band called The Heavy.,vacseen call short chang hero band call heavi
210,XDBeFAlgjio,Ba ba ba ba bad ass,ba ba ba ba bad ass
211,XDBeFAlgjio,@525crazz realy?,crazz reali
212,XDBeFAlgjio,@NineInchKr1d You know what 9mm coochi?  Maybe I am an idiot..  Because I should have let you off on the mattress at your conception..  Eat shit you trailerpark,nineinchkr know mm coochi mayb idiot let mattress concept eat shit trailerpark
214,XDBeFAlgjio,@525crazz are you an idiot? o.O,crazz idiot
215,XDBeFAlgjio,Oh PLEASE tell me this is NOT the sequel to Fast and the Furious!!  The last one was bangin.  You can&#39;t go from that.... to this??  I&#39;ll pass....,oh pleas tell sequel fast furiou last one bangin go pass
216,XDBeFAlgjio,Fuken raw,fuken raw
217,XDBeFAlgjio,@Ivannos92 thats why men love em,ivanno that men love em
218,XDBeFAlgjio,"tipical american movie  bitches, guns and cars XD",tipic american movi bitch gun car xd
219,XDBeFAlgjio,. it looks pretty awesome,look pretti awesom
220,XDBeFAlgjio,this movie looks like it is going to work.  look forward to it.  do not care for the name.  i thought it was going to be another fast and the furious.,movi look like go work look forward care name thought go anoth fast furiou
221,XDBeFAlgjio,"I&#39;m gonna go see this, oh yeah!!",gon na go see oh yeah
222,XDBeFAlgjio,movie looks good... i think im gona check it out,movi look good think im gona check
223,XDBeFAlgjio,The rock is that nigga.,rock nigga
224,XDBeFAlgjio,"@buwaneka66 no kidding, I&#39;m sick of his lame fairy shows hahaha",buwaneka kid sick lame fairi show hahaha
225,XDBeFAlgjio,awesome,awesom
226,XDBeFAlgjio,reminds me of fast and furious but with guns,remind fast furiou gun
227,KrAf5ALLxGI,This trailer a lot better than original (official).,trailer lot better origin offici
228,KrAf5ALLxGI,One of the more racist movies I&#39;ve seen lately... Well demographically stereotypical.,one racist movi seen late well demograph stereotyp
229,KrAf5ALLxGI,Recién la pasaron por un canal y es la mejor película que vi &lt;3,reci n la pasaron por un canal es la mejor pel cula que vi lt
230,KrAf5ALLxGI,Zac efron looks so much younger,zac efron look much younger
231,KrAf5ALLxGI,a very funny movie,funni movi
232,KrAf5ALLxGI,Lmao i couldnt stop laughing while watching this haha,lmao couldnt stop laugh watch haha
233,KrAf5ALLxGI,Are they going to make a third part of it.I hope they do,go make third part hope
234,KrAf5ALLxGI,Im gonna watch this movie...,im gon na watch movi
235,KrAf5ALLxGI,That airbag scene looked so fake 😂,airbag scene look fake
236,KrAf5ALLxGI,This movie is simply a mindless comedy! Overly corny and not worth your money.,movi simpli mindless comedi overli corni worth money
237,KrAf5ALLxGI,"Neighbors 2: Sorority Rising Full movie <br>Watch : <a href=""https://plus.google.com/113412515562989625083/posts/DhQpXAKFRK1"">https://plus.google.com/113412515562989625083/posts/DhQpXAKFRK1</a>",neighbor soror rise full movi watch http plu googl com post dhqpxakfrk
238,KrAf5ALLxGI,the air bag apered out of no were,air bag aper
239,KrAf5ALLxGI,"This really happens; a frat moved into a house on our block, but luckily our cop neigbour chased them out. haha.",realli happen frat move hous block luckili cop neigbour chase haha
240,KrAf5ALLxGI,I hope the condom was unused lol,hope condom unus lol
241,KrAf5ALLxGI,who are the people in ur nieghborhood,peopl ur nieghborhood
242,KrAf5ALLxGI,whats the 2nd song that was playing,what nd song play
243,KrAf5ALLxGI,we watched this movie in school not kidding (I think the teachers didn&#39;t watch any of the trailers),watch movi school kid think teacher watch trailer
244,KrAf5ALLxGI,The sad part is this is already 2 years since I watched the movie and the new one is coming out. The times has passed so fast...,sad part alreadi year sinc watch movi new one come time pass fast
245,KrAf5ALLxGI,"Hey guys, I know this is spam, but there is this new game called Music Wars Empire, which is a music industry simulation game where you run a record label and control artists! <br>It is currently on Steam&#39;s Green light feature and all it needs is a couple more votes! All it takes is a couple clicks and you can help bring this game to millions. <br>Thanks for reading, here is the link to the game on steam: <a href=""http://steamcommunity.com/sharedfiles/filedetails/?id=608339133"">http://steamcommunity.com/sharedfiles/filedetails/?id=608339133</a>",hey guy know spam new game call music war empir music industri simul game run record label control artist current steam green light featur need coupl vote take coupl click help bring game million thank read link game steam http steamcommun com sharedfil filedetail id
246,KrAf5ALLxGI,Now I found what movie I&#39;m gonna watch.,found movi gon na watch
247,KrAf5ALLxGI,fuck you<br>shit movie,fuck youshit movi
248,KrAf5ALLxGI,saddest part was the walkie talkie part,saddest part walki talki part
249,KrAf5ALLxGI,Subtle comedy never fails!,subtl comedi never fail
250,KrAf5ALLxGI,sorry let me tell you this movie is shit,sorri let tell movi shit
251,KrAf5ALLxGI,this trailer was so much better than Neighbors 2 trailer and laugh more here.﻿,trailer much better neighbor trailer laugh
252,KrAf5ALLxGI,I&#39;m watching you focker!,watch focker
253,KrAf5ALLxGI,best comedy trailer ever seen __ lmao,best comedi trailer ever seen lmao
254,KrAf5ALLxGI,zac efron &amp;&amp; dave franco......gtg👅,zac efron amp amp dave franco gtg
255,KrAf5ALLxGI,HILARIOUS asffff 😂 I suggest to watch 😌,hilari asffff suggest watch
256,KrAf5ALLxGI,I have seen this movie it is really good very funny.,seen movi realli good funni
257,KrAf5ALLxGI,The song is called Lets go by Lil jon,song call let go lil jon
258,KrAf5ALLxGI,The song is called Let&#39;s go by Lil Jon,song call let go lil jon
