,ID,comments,cleaned_comments
63,hKVY94MpUiE,I don&#39;t understand why the police didn&#39;t just tell the people there&#39;s PIRANHA IN THE FUCKEN LAKE,understand polic tell peopl piranha fucken lake
64,hKVY94MpUiE,there&#39;s a scene where a piranha gets in this girl and she has sex with this guy and right before the guy cums the piranha bites off his dick scariest part in the movie 😂,scene piranha get girl sex guy right guy cum piranha bite dick scariest part movi
65,hKVY94MpUiE,No u don&#39;t have a pet piranha like this +Latasha gilliory,u pet piranha like latasha gilliori
66,hKVY94MpUiE,How To Not Die From The Piranhas: <br><br>Step 1: Don&#39;t go in the fucking water,die piranha step go fuck water
67,hKVY94MpUiE,he&#39;s dead,dead
68,hKVY94MpUiE,ha I have a pet piranha that look just like that one,ha pet piranha look like one
69,hKVY94MpUiE,The ending of the trailer was better then the entire movie in my opinion.Can&#39;t stop replaying,end trailer better entir movi opinion stop replay
70,hKVY94MpUiE,Stupid teenagers...,stupid teenag
71,hKVY94MpUiE,I enjoyed this movie...,enjoy movi
72,hKVY94MpUiE,Piranhas are not actually that attracted to blood as much as you think,piranha actual attract blood much think
73,hKVY94MpUiE,"One of worst CGI.. Fuck piranha, you fucking stole my pancake",one worst cgi fuck piranha fuck stole pancak
74,hKVY94MpUiE,"WHAT Is the name of the song on <a href=""http://youtu.be/hKVY94MpUiE?t=1m20s"">1:20</a>????",name song
75,hKVY94MpUiE,"Sometimes Netflix is SHIT it doesn&#39;t have jaws,snakes on plane or this movie piranha etc...I don&#39;t even now why I pay for netflix!!!",sometim netflix shit jaw snake plane movi piranha etc even pay netflix
76,hKVY94MpUiE,"I haven&#39;t seen this movie yet but I already know what my favorite line is:<br><a href=""http://youtu.be/hKVY94MpUiE?t=1m34s"">1:34</a><br>&quot;Piranha hunt in packs. The first bite draws blood, the blood draws the pack.&quot;<br><br>Christopher Lloyd you are the man!",seen movi yet alreadi know favorit line quot piranha hunt pack first bite draw blood blood draw pack quot christoph lloyd man
77,hKVY94MpUiE,i died when i watched this.. people are so retarded smh lol,die watch peopl retard smh lol
78,hKVY94MpUiE,I wish they didn&#39;t advertise this movie so seriously.,wish advertis movi serious
79,hKVY94MpUiE,Why can&#39;t they ever make a horror movie without all these snotty high school/college kids? It gets old.,ever make horror movi without snotti high school colleg kid get old
80,hKVY94MpUiE,Here&#39;s an idea: JUST STAY OUT OF THE FUCKING WATER!,idea stay fuck water
81,hKVY94MpUiE,"This movie was so freaking funny!!!!<br>I was laughing so hard when I saw the first preview of this when the girl got pulled in the water!!<br>XD<br><a href=""http://www.youtube.com/results?search_query=%23PIRANHA"">#PIRANHA</a>",movi freak funni laugh hard saw first preview girl got pull water xd piranha
82,hKVY94MpUiE,"Surprisingly very good! lol it looked like a cheap b-movie parody, but it&#39;s actually really intense at parts, funny &amp; EXTREMELY bloody- probably pushes R-rated movie boundaries tbh lol. Oh, and the acting is actually good for this type of movie. definitely recommend.",surprisingli good lol look like cheap b movi parodi actual realli intens part funni amp extrem bloodi probabl push r rate movi boundari tbh lol oh act actual good type movi definit recommend
83,hKVY94MpUiE,Wow that is so scary I&#39;m scared to go to any lakes at all,wow scari scare go lake
84,hKVY94MpUiE,Do not watch if your scared of blood-R,watch scare blood r
85,hKVY94MpUiE,Is this real,real
86,hKVY94MpUiE,Well bye bye my pool,well bye bye pool
87,hKVY94MpUiE,minus well say you&#39;ve watched a cheap porno,minu well say watch cheap porno
88,hKVY94MpUiE,3 Dimensional Dimensional,dimension dimension
89,hKVY94MpUiE,"How&#39;s this related to pirahna 3DD , this seems serious enough but 3DD is full on retarded",relat pirahna dd seem seriou enough dd full retard
90,hKVY94MpUiE,I am going on a school trip on a boat... Why did i watch this,go school trip boat watch
91,hKVY94MpUiE,Thats just cgi crap,that cgi crap
92,hKVY94MpUiE,"Omg, I&#39;m never going swimming again",omg never go swim
93,hKVY94MpUiE,Jeremy wtf?,jeremi wtf
95,hKVY94MpUiE,"the movie would be more better without sex, porn, nudity bullshit. porn makes all horror movies look terrable, porn should not go with horror movies",movi would better without sex porn nuditi bullshit porn make horror movi look terrabl porn go horror movi
96,hKVY94MpUiE,i am never going swimming,never go swim
97,hKVY94MpUiE,it is not that scary in less it was real but it is fake,scari less real fake
98,hKVY94MpUiE,Don&#39;t worry we got beer over here wow they really should put the beer down swim fast,worri got beer wow realli put beer swim fast
99,hKVY94MpUiE,"No black folks in this movie. They say danger, we out!! Lol",black folk movi say danger lol
100,hKVY94MpUiE,You should watch the second movie. In the second movie they can go through fucking pipes.,watch second movi second movi go fuck pipe
101,hKVY94MpUiE,People sorry,peopl sorri
102,hKVY94MpUiE,This one is SO much better then the 2nd the first one the piranhas do a whirlpool and eat more peipke,one much better nd first one piranha whirlpool eat peipk
103,hKVY94MpUiE,chill they only live in south america and plus this is only a movie xD,chill live south america plu movi xd
104,hKVY94MpUiE,I want to see this movie so bad!,want see movi bad
105,hKVY94MpUiE,Stupid teenagers,stupid teenag
106,hKVY94MpUiE,"Fucking teenagers don&#39;t listen, let them die.",fuck teenag listen let die
107,hKVY94MpUiE,Ahaha the fish bit her butt,ahaha fish bit butt
108,hKVY94MpUiE,"Ahahaha, those piranhas look like crap that can swim :3",ahahaha piranha look like crap swim
109,hKVY94MpUiE,Yes it is,ye
110,hKVY94MpUiE,Is that Doc Brown from Back to the Future?!?!,doc brown back futur
111,hKVY94MpUiE,I don&#39;t want to go swimming no more not ethan get near the water,want go swim ethan get near water
112,hKVY94MpUiE,good thing my country is land locked,good thing countri land lock
113,hKVY94MpUiE,they didn&#39;t show the disgusting bit,show disgust bit
114,hKVY94MpUiE,good movie,good movi
115,hKVY94MpUiE,its sopposed to be sea swimming :P,soppos sea swim p
116,hKVY94MpUiE,"i havent been in bad since 2010 -,-",havent bad sinc
117,hKVY94MpUiE,unless it&#39;s a pool,unless pool
118,hKVY94MpUiE,Are they still enticed ?,still entic
119,hKVY94MpUiE,hm,hm
120,hKVY94MpUiE,They can in piranha 3dd,piranha dd
121,hKVY94MpUiE,"Imagine That They Could Walk On Land,And That Was Real.OMG! Im Dead",imagin could walk land real omg im dead
122,hKVY94MpUiE,Lol they look like floating poop to me,lol look like float poop
123,hKVY94MpUiE,BETTER THAN PIRANHA 3DD,better piranha dd
124,hKVY94MpUiE,I just peed a little,peed littl
125,hKVY94MpUiE,hahahahahahahahahahahahahahaha hahahahahah que pendeja..hahahahahaaaahhahahahahhaahhaha adios hoy se me hizo el dia,hahahahahahahahahahahahahahaha hahahahahah que pendeja hahahahahaaaahhahahahahhaahhaha adio hoy se hizo el dia
126,hKVY94MpUiE,wow,wow
127,hKVY94MpUiE,lol the fish bite her butt (;,lol fish bite butt
128,hKVY94MpUiE,ViewBot on all your videos,viewbot video
129,hKVY94MpUiE,i like piranha movie,like piranha movi
130,hKVY94MpUiE,I don&#39;t want to go swimming anymore,want go swim anymor
131,hKVY94MpUiE,Lame coments,lame coment
132,hKVY94MpUiE,love it,love
133,hKVY94MpUiE,Second comment ever and probably last,second comment ever probabl last
134,hKVY94MpUiE,First comment...ever...most likely last,first comment ever like last
135,nijccxWvyXU,Thanks dearie.,thank deari
136,nijccxWvyXU,"As a lover of all things Disney and with Mary Poppins being my favorite movie out of all of them,  this movie makes me EXTREMELY happy :D",lover thing disney mari poppin favorit movi movi make extrem happi
137,nijccxWvyXU,"This looks incredible, holy crap. I can&#39;t believe how many times I skipped this ad before realizing what it was and actually stopping to watch it.",look incred holi crap believ mani time skip ad realiz actual stop watch
138,nijccxWvyXU,Awesome that Tom Hanks is playing Walt Disney.,awesom tom hank play walt disney
139,nijccxWvyXU,"Same exact thing happened to me. I used to believe Internet ads didn&#39;t affect me. Today, I was wrong.",exact thing happen use believ internet ad affect today wrong
140,nijccxWvyXU,"I don&#39;t usually watch ads on youtube, but once and a while I&#39;m glad they show up.",usual watch ad youtub glad show
141,nijccxWvyXU,I&#39;m sorry but you sure don&#39;t look like it....,sorri sure look like
142,nijccxWvyXU,That looks good,look good
143,nijccxWvyXU,I can&#39;t wait to see this!,wait see
144,nijccxWvyXU,I have waited for a movie like this for so long,wait movi like long
145,nijccxWvyXU,imagine if Julie Andrews were to play Travers.... THE FEELS,imagin juli andrew play traver feel
146,nijccxWvyXU,Chim-chimney,chim chimney
147,nijccxWvyXU,I heard about this but really excited its official now. CAN&#39;T WAIT!!!!!!!!!!!!!!,heard realli excit offici wait
148,nijccxWvyXU,That akward moment when you find out that lady played Nanny Mcphee....,akward moment find ladi play nanni mcphee
149,nijccxWvyXU,OMG! Thank you for pointing that out. :),omg thank point
150,nijccxWvyXU,disney is an evi empire walt d was  a 33 degree freemason and a satan worshiper..adults that are way into disney freak me out to no end..get a life,disney evi empir walt degre freemason satan worship adult way disney freak end get life
151,nijccxWvyXU,thought this was Cody Banks : / fuck,thought codi bank fuck
152,nijccxWvyXU,"soooo excited for this!!! mary poppins is my favorite Disney movie, and the real story behind it looks interesting... and this movie just looks good!!",soooo excit mari poppin favorit disney movi real stori behind look interest movi look good
153,nijccxWvyXU,so ready for this movie,readi movi
154,nijccxWvyXU,hanks as disney is genius!,hank disney geniu
155,nijccxWvyXU,"666 in &quot;Disney&quot; , but i gotta admit, they make good movies :D",quot disney quot got ta admit make good movi
156,nijccxWvyXU,Beyond excited for this!! I saw some of the filming on Hollywood Blvd when I exited El Capitan last year. CAN&#39;T WAIT!,beyond excit saw film hollywood blvd exit el capitan last year wait
157,nijccxWvyXU,I think Ian Mc Kellen could be the best Disney,think ian mc kellen could best disney
158,nijccxWvyXU,"POTC was rated PG-13.  As were Prince of Persia, John Carter, and Lone Ranger.  Only this is different because it&#39;s more like a drama as opposed to a popcorn flick.",potc rate pg princ persia john carter lone ranger differ like drama oppos popcorn flick
160,nijccxWvyXU,What is the song that started playing at 2:10?,song start play
161,nijccxWvyXU,"The Iceberg that hit the Titanic?   The further they dive into this superficial nonsense the more Mars Needs Moms, John Carter, and Lone Ranger films they are going to bomb with.   Walt Disney was a blue personality:",iceberg hit titan dive superfici nonsens mar need mom john carter lone ranger film go bomb walt disney blue person
164,nijccxWvyXU,"well, I&#39;m off to fangirl and research the ever loving hell outta this movie",well fangirl research ever love hell outta movi
165,nijccxWvyXU,If you want to know the production then go to San Franciso and see the Walt Disney Family Museum.,want know product go san franciso see walt disney famili museum
166,nijccxWvyXU,Tom Hanks sounds nothing like Walt Disney,tom hank sound noth like walt disney
167,nijccxWvyXU,This movie is going to be AWESOME!  Mary Poppins is one of my all time favorite musicals!,movi go awesom mari poppin one time favorit music
168,nijccxWvyXU,A movie about a 33 degree Mason who wishes to dazzle the public with a story about a witch.,movi degre mason wish dazzl public stori witch
170,nijccxWvyXU,Walt Disney was a racist freemason why wasn&#39;t any that in the trailer?,walt disney racist freemason trailer
171,nijccxWvyXU,Getting to go to Disneyland with Walt Disney.....DUDE THAT WOULD BE A HUGE HONOR! XD JUST AS BIG AS GOING TO THE WHITE HOUSE AND MEETING THE PRESIDENT! XD,get go disneyland walt disney dude would huge honor xd big go white hous meet presid xd
172,nijccxWvyXU,"Okay that actually looks pretty good! XD LOVE TOM HANKS, DEFIANTLY ONE OF THE BEST ACTORS OF ALL TIME! XD",okay actual look pretti good xd love tom hank defiantli one best actor time xd
173,nijccxWvyXU,"simply stunning! . dont waste time guys , rush to this site and get ur ipad3 or iphone as per ur choice. dont think its funny, never forget to fill with your mail id and ph number. have a try and enjoy :)  &gt;-&gt;  bit.ly/12On43J?=pkrnkp",simpli stun dont wast time guy rush site get ur ipad iphon per ur choic dont think funni never forget fill mail id ph number tri enjoy gt gt bit ly j pkrnkp
174,nijccxWvyXU,Emma and Tom are incredible! This movie is going to be AMAZING!,emma tom incred movi go amaz
175,nijccxWvyXU,fuck walt disney,fuck walt disney
176,nijccxWvyXU,They should make movie like this after this movie I was thinking if they would be a able to make a movie like how they made Snow White and all the Disney animated movies that Walt Disney made,make movi like movi think would abl make movi like made snow white disney anim movi walt disney made
177,nijccxWvyXU,"This looks realy good, but I think Ryan Gosling would have looked more like Walt.",look reali good think ryan gosl would look like walt
178,nijccxWvyXU,im cant wait to see this I love Mary poppins. Now I wanna see this lol #marypoppins,im cant wait see love mari poppin wan na see lol marypoppin
179,nijccxWvyXU,lol &quot;now where is mr disney? i&#39;de like to see what porn he&#39;s got in his office&quot; XD,lol quot mr disney de like see porn got offic quot xd
181,nijccxWvyXU,Looking forward to this...but yeah would have been nice to do the Fantasyland scenes on the carousel as a composite and build the original facades in CGI as it was then. Kind of breaks the illusion for anyone that&#39;s been there before the 80s. More expensive but very doable.,look forward yeah would nice fantasyland scene carousel composit build origin facad cgi kind break illus anyon expens doabl
182,nijccxWvyXU,"this...this is a movie that needed to be told. A movie for people to see and understand the beauty and the wonder behind the woman who gave birth to Marry Poppins, and the man who brought her out of her pages, and onto the moving screen...one day I will be in those shoes, and I will be the one working to make something to make children smile and laugh...of this I swear",movi need told movi peopl see understand beauti wonder behind woman gave birth marri poppin man brought page onto move screen one day shoe one work make someth make children smile laugh swear
183,nijccxWvyXU,tom hanks can make him self look like anybody,tom hank make self look like anybodi
184,nijccxWvyXU,"“He who controls the past controls the future. He who controls the present controls the past.” ― George Orwell, 1984",control past control futur control present control past georg orwel
187,nijccxWvyXU,Yeah it was the Mickey Mouse Club Theater (renamed the Fantasyland Theater in 1964) at the time !,yeah mickey mous club theater renam fantasyland theater time
188,nijccxWvyXU,"Interesting, alright my Disney you have my attention",interest alright disney attent
189,nijccxWvyXU,Disappointed that it&#39;s not 1960&#39;s Fantasyland...the Pinocchio ride wasn&#39;t around until 1983.,disappoint fantasyland pinocchio ride around
190,nijccxWvyXU,trailer shows too much,trailer show much
191,nijccxWvyXU,oh gosh!!! no way!!! I wana see this!!,oh gosh way wana see
192,nijccxWvyXU,"I am SO EXCITED for this movie to come out! It looks so beautiful and inspiring; oh I just know it will be an incredible story. Not to mention the fact that it takes place in the 60s; omg I just cannot wait! Movies that take place in the 50s and 60s makes me feel so good, like I&#39;m living in that time period. Plus it&#39;ll be great to hear the story of how Mary Poppins came to be, and of Walt Disney himself. I cannot wait!!",excit movi come look beauti inspir oh know incred stori mention fact take place omg wait movi take place make feel good like live time period plu great hear stori mari poppin came walt disney wait
193,nijccxWvyXU,Tom Hanks looks like hulk Hogan,tom hank look like hulk hogan
194,nijccxWvyXU,"Dude, Tom Hanks looks like Hitler.",dude tom hank look like hitler
195,nijccxWvyXU,so excited,excit
196,nijccxWvyXU,"&quot;How many people get to go to Disneyland with Walt Disney himself?&quot; nobody!!! Oh MY GOD, I would die to be able to go Disney with Walt Disney himself!",quot mani peopl get go disneyland walt disney quot nobodi oh god would die abl go disney walt disney
198,nijccxWvyXU,oh yes this looks so good. I cannot wait.,oh ye look good wait
199,nijccxWvyXU,can any one tell me what song they used for the trailer!,one tell song use trailer
200,nijccxWvyXU,"Tom Hanks as Walt Disney, is just magical! he is Disney!",tom hank walt disney magic disney
201,nijccxWvyXU,I like the trailer more &amp; more every time I watch it!,like trailer amp everi time watch
202,nijccxWvyXU,If only someone would stand up to Michael Bay.,someon would stand michael bay
203,nijccxWvyXU,Katie Herzig - Lost and Found is the song used at the end of the trailer. You&#39;re welcome!,kati herzig lost found song use end trailer welcom
204,nijccxWvyXU,3 thumbs down?  Really?  Some people are dead inside.,thumb realli peopl dead insid
205,nijccxWvyXU,Did you see the trailer it&#39;s about the making of Mary Poppins.,see trailer make mari poppin
206,nijccxWvyXU,Words can not describe my excitement.  I have never been this excited about a movie.  Ever.  EVER.  EVERYTHING IS PERFECT.,word describ excit never excit movi ever ever everyth perfect
207,nijccxWvyXU,How intresting. A biographical movie about Walt Disney? Cool I&#39;ll go see it.,intrest biograph movi walt disney cool go see
208,nijccxWvyXU,This looks so awesome.,look awesom
209,nijccxWvyXU,I can&#39;t wait to see this.,wait see
210,nijccxWvyXU,I won&#39;t even have to drag my family with me to see this! :D,even drag famili see
211,nijccxWvyXU,it brings me to tears and i dont know why :&#39;(,bring tear dont know
212,nijccxWvyXU,You know you done good when you got me to watch an entire 3 minute ad.,know done good got watch entir minut ad
213,nijccxWvyXU,"This looks awesome! but seriously Tom Hanks, worst pick for Walt Disney possible!! ugg that might ruin the whole movie...",look awesom serious tom hank worst pick walt disney possibl ugg might ruin whole movi
214,nijccxWvyXU,The part before she wakes up on the plane?,part wake plane
216,nijccxWvyXU,"I WILL see it, i am like one of the greatest disney fans and this is totally AWESOME!!!!!!!!!!!!!",see like one greatest disney fan total awesom
217,nijccxWvyXU,This looks pretty awesome,look pretti awesom
218,nijccxWvyXU,I am so excited I&#39;m jumping around atm,excit jump around atm
219,nijccxWvyXU,"1:19 OMG, Ryan the Temp as one of the Sherman Bros. :D",omg ryan temp one sherman bro
220,nijccxWvyXU,"I personally am excited for this! The only thing I have to nitpick is the casting for Walt Disney! I mean, I love Tom Hanks, but he doesn&#39;t really look anything like Walt Disney. But besides that, I am gonna really love it!",person excit thing nitpick cast walt disney mean love tom hank realli look anyth like walt disney besid gon na realli love
221,nijccxWvyXU,I want to watch this so fucking bad.,want watch fuck bad
222,nijccxWvyXU,I&#39;m crying...i dont know why...maybe is bc i really want to se this movie that look so beautiful,cri dont know mayb bc realli want se movi look beauti
223,nijccxWvyXU,what&#39;s the song in the beginning of the trailer ?,song begin trailer
224,nijccxWvyXU,2:16,
226,nijccxWvyXU,The picture quality looks amazing. What cameras were used?,pictur qualiti look amaz camera use
227,nijccxWvyXU,This looks amazing!!!!  I can&#39;t wait!!!,look amaz wait
228,nijccxWvyXU,Tom Hanks as Walt Disney.  I think we have a winner.,tom hank walt disney think winner
229,nijccxWvyXU,can&#39;t wait to see this movie,wait see movi
230,nijccxWvyXU,Huh?,huh
231,nijccxWvyXU,Are you okay that Walt Disney is a buisness that have been making the smartest decisions since dumbo.,okay walt disney buis make smartest decis sinc dumbo
232,nijccxWvyXU,I wanna see this movie so bad!! I can&#39;t wait to see Tom Hanks play Walt!,wan na see movi bad wait see tom hank play walt
233,nijccxWvyXU,I just can&#39;t stop watching this! The first time I saw this trailer....I cried.  The next time I saw it....I can&#39;t stop clapping!  Over and Over and Over....I just can&#39;t wait!  Tom appears to be doing a great job as Walt.....I&#39;m just so excited to see this movie!  Open! Open! Open! It will be SUPERCALIFRAGILISTICEXPIALIDOCIOUS!!!!  YAY!!!,stop watch first time saw trailer cri next time saw stop clap wait tom appear great job walt excit see movi open open open supercalifragilisticexpialidoci yay
234,nijccxWvyXU,I can&#39;t wait! Im so glad they turned the pre-production of Mary Poppins into a film. And I like how they did stick to the basics of what actually happened.,wait im glad turn pre product mari poppin film like stick basic actual happen
235,nijccxWvyXU,I can&#39;t wipe away the smile that&#39;s on my face every time I watch this trailer.,wipe away smile face everi time watch trailer
236,nijccxWvyXU,Walt Disney! =D,walt disney
237,nijccxWvyXU,Amazing,amaz
238,nijccxWvyXU,OH LORD. I love Mary Poppins- especially the underrated message that it was Mr Banks who needed to change- and I know I&#39;m going to love this so much. Thank you thank you thank you.,oh lord love mari poppin especi underr messag mr bank need chang know go love much thank thank thank
239,nijccxWvyXU,Look at how beautiful disneyland looks,look beauti disneyland look
240,nijccxWvyXU,The one thing that bothers me about this film is the fact that it&#39;s rated PG-13! ANOTHER Disney movie rated PG-13!,one thing bother film fact rate pg anoth disney movi rate pg
243,nijccxWvyXU,Yes! now this is worth watching!,ye worth watch
244,nijccxWvyXU,Amazing!!,amaz
245,nijccxWvyXU,"I can&#39;t wait, love Tom Hanks and Walt Disney!!!!",wait love tom hank walt disney
246,nijccxWvyXU,Tom Hanks as Walt Disney? Perfect!,tom hank walt disney perfect
247,2CRjdwRYQbU,I thought this was great but I wish that he had a little more variety in how he kills he stayed behind a turret for the whole climax which kind of sucked but hey it was a awesome movie overall all we need now is a good video game,thought great wish littl varieti kill stay behind turret whole climax kind suck hey awesom movi overal need good video game
248,2CRjdwRYQbU,Can&#39;t wait for Rambo 5 this year!,wait rambo year
249,2CRjdwRYQbU,"I just wanna say to all malaysian, yup this is the movie the one faradyble dub for his video &#39;tak tenang 1,2,3 &amp; 4&#39; lol",wan na say malaysian yup movi one faradybl dub video tak tenang amp lol
250,2CRjdwRYQbU,Trailer is OK but movie is amazing.,trailer ok movi amaz
251,2CRjdwRYQbU,it&#39;s been 11 years since it came out,year sinc came
252,2CRjdwRYQbU,BEST RAMBO.(Next to the First) 👊👑,best rambo next first
253,2CRjdwRYQbU,Es movie ko hindi me upload karo,es movi ko hindi upload karo
254,2CRjdwRYQbU,"Whatever this movie are very action modern present day film but still look as the original in 1980s style,This movie have a lot of meaning and the meaning in this Rambo 4 movie series franchise and the most I like the movie is story about the cold war in Vietnam and still look realistic.",whatev movi action modern present day film still look origin style movi lot mean mean rambo movi seri franchis like movi stori cold war vietnam still look realist
255,2CRjdwRYQbU,"Es duro, sucio,groso venoso...",es duro sucio groso venoso
