,ID,comments,cleaned_comments
60,WGS9M6uiOW4,Shutter Island 2010 5 star ya 305 star hit movie 🙄🙄🙄,shutter island star ya star hit movi
61,WGS9M6uiOW4,News wala kau aur new nahi hai raj Kundra Raj Kundra jaha dekho Raj Kundra 😠😠😠😠,news wala kau aur new nahi hai raj kundra raj kundra jaha dekho raj kundra
62,WGS9M6uiOW4,Moral of the story: stay out of the suburbs.,moral stori stay suburb
63,WGS9M6uiOW4,When the Good Ship Marriage hits that iceberg ...,good ship marriag hit iceberg
64,WGS9M6uiOW4,I am so much obsessed with this movie I cried so much so hurting omg a movie must watch💔,much obsess movi cri much hurt omg movi must watch
65,WGS9M6uiOW4,How many times has he been Frank again?,mani time frank
66,WGS9M6uiOW4,"<a href=""https://www.youtube.com/watch?v=WGS9M6uiOW4&amp;t=0m46s"">0:46</a> IT&#39;S HOPPER FROM STRANGER THINGS!!!!",hopper stranger thing
67,WGS9M6uiOW4,Still hard to believe that Michael Shannon was the only cast member from this film to receive an academy award nomination.,still hard believ michael shannon cast member film receiv academi award nomin
68,WGS9M6uiOW4,this is a movie that will tear your heart out. Sublime.,movi tear heart sublim
69,WGS9M6uiOW4,"<a href=""https://www.youtube.com/watch?v=WGS9M6uiOW4&amp;t=0m42s"">0:42</a> it was Agatha all along 😂😂😂",agatha along
70,WGS9M6uiOW4,That was the sad real life story we didn&#39;t wanted to be 😭😭😭,sad real life stori want
71,WGS9M6uiOW4,La realidad alternativa si Jack sobrevivia en Titanic,la realidad alternativa si jack sobrevivia en titan
72,WGS9M6uiOW4,The counterfeit mixed with fiction false God Christian Catholic Church invented these rules. A narcissistic male ego invented these rules. She did not have anything to do with her free time she was not allowed to easily go study literature or work on her scientific   Invention Even today the suburbs are an unhealthy depressing geographic location,counterfeit mix fiction fals god christian cathol church invent rule narcissist male ego invent rule anyth free time allow easili go studi literatur work scientif invent even today suburb unhealthi depress geograph locat
73,WGS9M6uiOW4,The 1950&#39;s model was that a guy would give his best years to the industrial complex and his wife would be his personal servant at home taking care of his needs.,model guy would give best year industri complex wife would person servant home take care need
74,WGS9M6uiOW4,"Yes. Equal maniacs in this case boys, In a dog, Monopolizing all of the resources and then giving them to a codependent wife is not supporting",ye equal maniac case boy dog monopol resourc give codepend wife support
75,WGS9M6uiOW4,"Just watched this movie, I can’t stop crying! 💔",watch movi stop cri
76,WGS9M6uiOW4,I watched this movie for the first time this weekend and I think this is the most depressing movie I’ve ever seen……,watch movi first time weekend think depress movi ever seen
77,WGS9M6uiOW4,Kate Winslet has the hottest Hollywood Body,kate winslet hottest hollywood bodi
78,WGS9M6uiOW4,alot of comments and not one mention of one of the greatest and most underrated writers ever the wonderful richard yates!,alot comment one mention one greatest underr writer ever wonder richard yate
79,WGS9M6uiOW4,Each and each married couples should see this awesome movie because it will reflect and help to solve it&#39;s present and future  problems,marri coupl see awesom movi reflect help solv present futur problem
80,WGS9M6uiOW4,What an incredibly depressing trailer. I&#39;m definitely not gonna watch it now.,incred depress trailer definit gon na watch
81,WGS9M6uiOW4,it was agatha all along,agatha along
82,WGS9M6uiOW4,stop relating this movie to titanic n just tell me if its worth watching or not cuz i don&#39;t wanna waste my time watching crap,stop relat movi titan n tell worth watch cuz wan na wast time watch crap
83,WGS9M6uiOW4,It’s depressing more than titanic,depress titan
84,WGS9M6uiOW4,"The scene at <a href=""https://www.youtube.com/watch?v=WGS9M6uiOW4&amp;t=1m46s"">1:46</a> where leo is running and the music starts is just movie magic i love it.",scene leo run music start movi magic love
85,WGS9M6uiOW4,Titanic Sequel 👀,titan sequel
86,WGS9M6uiOW4,did i see agatha all along,see agatha along
87,WGS9M6uiOW4,Wow,wow
88,WGS9M6uiOW4,"Useless, i was not expecting such movie from leo.",useless expect movi leo
89,WGS9M6uiOW4,<b>FUN FACT: This is where Agatha Harkness ended up after Wanda put her back into &quot;nosy neighbor&quot; mode.</b>,fun fact agatha hark end wanda put back quot nosi neighbor quot mode
90,WGS9M6uiOW4,I&#39;m still depressed after watching Titanic...but I also want to watch this movie🥺...,still depress watch titan also want watch movi
91,WGS9M6uiOW4,I never knew Leo was such a good rager,never knew leo good rager
92,WGS9M6uiOW4,Ya,ya
93,WGS9M6uiOW4,So many unanswered questions,mani unansw question
94,WGS9M6uiOW4,"er this trailer being the first one I saw without a narrator. Felt much better. In a few years, everyone started doing it. Now the trailer narrator is a meme fr",er trailer first one saw without narrat felt much better year everyon start trailer narrat meme fr
95,WGS9M6uiOW4,I am April but still alive.,april still aliv
96,WGS9M6uiOW4,so this what happens when Jack survives and Marries Rose...:),happen jack surviv marri rose
97,WGS9M6uiOW4,Revolutionary road,revolutionari road
98,WGS9M6uiOW4,Kate’s character’s name is April and Titanic sank in April..,kate charact name april titan sank april
99,WGS9M6uiOW4,Outstanding trailer Vs movie 🙄🙄🙄🙄🙄,outstand trailer vs movi
100,WGS9M6uiOW4,It&#39;s so true!,true
101,WGS9M6uiOW4,Titanic:- Leo dies<br>Revolutionary Road:- Kate dies<br>Perfectly balanced as all things should be.,titan leo diesrevolutionari road kate diesperfectli balanc thing
102,WGS9M6uiOW4,"Now...if Netflix could get it&#39;s act together, I could watch this movie for free...I hate Streaming services... Straight to DVD much better",netflix could get act togeth could watch movi free hate stream servic straight dvd much better
103,WGS9M6uiOW4,doesnt there house look like the mike wheeler and nancy&#39;s house off of stranger things,doesnt hous look like mike wheeler nanci hous stranger thing
104,WGS9M6uiOW4,This movie never fails at giving me this feeling of both emptiness and hopelessness I’ve never felt before. <br>This is like the unhappy ending I didn’t want for Jack and Rose.,movi never fail give feel empti hopeless never felt like unhappi end want jack rose
105,WGS9M6uiOW4,🥺🥺🥺 Leonardo 😭😭😭,leonardo
106,WGS9M6uiOW4,"I dont know how to feel  about this movie . i love kate and leo but it kind of ruined the titanic story and the chemistry between them for me ,  the movie was a little bit to depressive . <br>Try to forget this asap .",dont know feel movi love kate leo kind ruin titan stori chemistri movi littl bit depress tri forget asap
107,WGS9M6uiOW4,American Beauty: Titanic Drift,american beauti titan drift
108,WGS9M6uiOW4,She looks like his mother. His baby face never fades.,look like mother babi face never fade
109,WGS9M6uiOW4,"Plenty of people are on to the emptiness, but it takes real guts to see the hopelessness. <br><br>ONE OF THE BEST LINES I&#39;VE EVER HEARD IN A MOVIE.",plenti peopl empti take real gut see hopeless one best line ever heard movi
110,WGS9M6uiOW4,"I love their chemistry, very interesting that could captures everyone&#39;s heart... They are both beautiful and magnificient, so perfect partner in all their scenes. Congratulations to you both and all the crews and staff, all the men and women behind it. Keep safe and God bless! 🙏🏻🙏🏻🙏🏻❤️❤️❤️🇵🇭🇵🇭🇵🇭",love chemistri interest could captur everyon heart beauti magnifici perfect partner scene congratul crew staff men women behind keep safe god bless
111,WGS9M6uiOW4,Indirectly it&#39;s the second part of Titanic 😂😂 rose and Jack after 10 years of marriage 😂,indirectli second part titan rose jack year marriag
112,WGS9M6uiOW4,this movie is truly amazing,movi truli amaz
113,WGS9M6uiOW4,In titanic their ship sank....here their relation sinks,titan ship sank relat sink
114,WGS9M6uiOW4,"I always have this film in the back of my mind, it has such an important message to me of how you should always try and follow your dreams rather than waste your one and only life being just another &#39;brick in the wall&#39;.<br>Unless of course that is how you want to live your life, but at the end of the day so many of us are so damned conformist.",alway film back mind import messag alway tri follow dream rather wast one life anoth brick wall unless cours want live life end day mani us damn conformist
115,WGS9M6uiOW4,"It looks like the Titanic, but on land.",look like titan land
116,WGS9M6uiOW4,This movie is really telling a story which i have never seen in bollywood movies,movi realli tell stori never seen bollywood movi
117,WGS9M6uiOW4,Good story with good acting..<br>Beautiful way of presenting. misunderstanding can leads to this <br>Emptiness and hopelessness 😭,good stori good act beauti way present misunderstand lead empti hopeless
118,WGS9M6uiOW4,looks like a great one for date night,look like great one date night
119,WGS9M6uiOW4,"I literally can&#39;t find it in myself to feel that Kate is a good actress. I really want to because I think she&#39;s a great person, but there&#39;s just something missing for me with her acting ability.",liter find feel kate good actress realli want think great person someth miss act abil
120,WGS9M6uiOW4,2 of the most underrated talents in cinema.,underr talent cinema
121,WGS9M6uiOW4,That&#39;s the problem of many couples..!!!!,problem mani coupl
122,WGS9M6uiOW4,this is way better than marriage story,way better marriag stori
123,WGS9M6uiOW4,The acting in this movie was out of this world,act movi world
124,WGS9M6uiOW4,The original Marriage Story,origin marriag stori
125,WGS9M6uiOW4,"The Fact that The director Of the Film Was Kate Winslet&#39;s Wife at the time, was so weird",fact director film kate winslet wife time weird
126,WGS9M6uiOW4,"The Fact that The director Of the Film Was Kate winslet&#39;s Wife at the time, was so weird",fact director film kate winslet wife time weird
127,WGS9M6uiOW4,"Don&#39;t watch this movie if you love Titanic, it will ruin everything...",watch movi love titan ruin everyth
128,WGS9M6uiOW4,I&#39;m still depressed after watching titanic but I want to watch this movie too.,still depress watch titan want watch movi
129,WGS9M6uiOW4,Jack and Rose reincarnated to continue the story they were supposed to have if only got off of that ship . . .,jack rose reincarn continu stori suppos got ship
130,WGS9M6uiOW4,This is such a good film.,good film
131,WGS9M6uiOW4,"This isn&#39;t Jack and Rose. It&#39;s their evil twins, Jerk Dawson and Rose DeWittless Buttkicker.",jack rose evil twin jerk dawson rose dewittless buttkick
132,WGS9M6uiOW4,The music!!!,music
133,WGS9M6uiOW4,I’ve wasted 1h 59m of my life...,wast h life
134,WGS9M6uiOW4,I Didn’t Want This Movie To Win A Lot Of Awards Because There Was Too Much Arguing In It,want movi win lot award much argu
135,WGS9M6uiOW4,this is what would have happened if Jack survived in Titanic,would happen jack surviv titan
136,WGS9M6uiOW4,Both DiCaprio and Winslet at the top of their game! A fantastically depressing movie with outstanding performances! WOW!,dicaprio winslet top game fantast depress movi outstand perform wow
137,WGS9M6uiOW4,Jack dies ..April dies..oh no..happy ending please🙏🙏,jack die april die oh happi end pleas
138,WGS9M6uiOW4,Probably the most underrated movie with Leonardo DiCaprio,probabl underr movi leonardo dicaprio
139,WGS9M6uiOW4,what the name of the song in the tralier??????,name song tralier
140,WGS9M6uiOW4,"I never heard of this movie, I want to see this.",never heard movi want see
141,WGS9M6uiOW4,"<a href=""https://www.youtube.com/watch?v=WGS9M6uiOW4&amp;t=1m33s"">1:33</a> A nod to the Titanic steamy car scene. Whether it was intentional or not. . .Nice! It&#39;s so weird that her husband directed her in this film with Leo. They are such an iconic movie couple. There were a lot of love scenes in this film! I would say, idk how Sam and Kate did it, but they divorced shortly after this film was made. Granted it might&#39;ve had something to do with Sam&#39;s affair.",nod titan steami car scene whether intent nice weird husband direct film leo icon movi coupl lot love scene film would say idk sam kate divorc shortli film made grant might someth sam affair
142,WGS9M6uiOW4,I did&#39;nt get thr story of the movie until the end..just watched it coz of the two...(L &amp; K),nt get thr stori movi end watch coz two l amp k
143,WGS9M6uiOW4,seems much more depressing than titanic.,seem much depress titan
144,WGS9M6uiOW4,"The trailer reveal an exceptional role by Kate Winslet, gradually escalating storyline, and indeed we can&#39;t ignore Hollywood baby face Leonardo.",trailer reveal except role kate winslet gradual escal storylin inde ignor hollywood babi face leonardo
145,uAjECYnrYks,"The Town (2010) ✦ f&#39;u&quot;l&#39;l M&#39;o&#39;V&#39;i&quot;e ✦<br>ᴡᴀᴛᴄʜ ☛ <a href=""http://moviewiacin.blogspot.com/tt0840361/LIVt"">moviewiacin.blogspot.com/tt0840361/LIVt</a> <br><br>`All Subtitle Available&#39;<br><br><br><br>√™ Lorsqu&#39;une pilule qui donne aux utilisateurs cinq minutes de super pouvoirs inattendus arrive dans les rues de<br>la Nouvelle-Orléans, un adolescent marchand et un policier local doivent faire équipe avec un ancien soldat pour<br>faire tomber le groupe responsable de sa fabrication. √™ rispettivi prevenirliŠi traka filma ir tik forša, tik neticama.<br>Es tikko pabeidzu<br>:在整個人類歷史上，強者，富人和具有狡猾特質的人捕食部落，氏族，城鎮，城市和鄉村中的弱者，無`&#39;守和貧窮成員。然而，人類的<br>生存意願迫使那些被拒絕，被剝奪或摧毀的基本需求的人們找到了一種生活方式，並繼續將其A融入不斷發展的人類社會。<br>說到食物，不要以為那些被拒絕的人只吃垃圾。相反，他們學會了在被忽視的肉類和蔬菜中尋找營養。他們學會了清潔，切塊，調味和<br>慢燉慢燉的野菜和肉類，在食品市場上被忽略的部分家用蔬菜和肉類，並且學會了使用芳香的木煙（如山核桃，山核桃和豆科灌木）來調味食物煮的時候s1``",town f u quot l l v quot e moviewiacin blogspot com tt livt subtitl avail lorsqu une pilul qui donn aux utilisateur cinq minut de super pouvoir inattendu arriv dan le rue dela nouvel orl an un adolesc marchand et un polici local doivent fair quip avec un ancien soldat pourfair tomber le group respons de sa fabric rispettivi prevenirli traka filma ir tik tik neticama es tikko pabeidzu
146,uAjECYnrYks,"Besides being a great actor, Ben Affleck is a genius filmmaker!",besid great actor ben affleck geniu filmmak
147,uAjECYnrYks,"The Town (2010) ⚃ f&#39;u&quot;l&#39;l M&#39;o&#39;V&#39;i&quot;E ⚃<br>➲ <a href=""http://tonsmoviestop.blogspot.com/tt0840361/uFcz"">tonsmoviestop.blogspot.com/tt0840361/uFcz</a><br>All Subtitle<br><br><br><br>在整個人類歷史上，強者，富人和具有狡猾特質的人捕食部落，氏族，城鎮，城市和鄉村中的弱者，無`&#39;守和貧窮成員。然而，人類的<br>生存意願迫使那些被拒絕，被剝奪或摧毀的基本需求的人們找到了一種生活方式，並繼續將其A融入不斷發展的人類社會。<br>說到食物，不要以為那些被拒絕的人只吃垃圾。相反，他們學會了在被忽視的肉類和蔬菜中尋找營養。他們學會了清潔，切塊，調味和<br>慢燉慢燉的野菜和肉類，在食品市場上被忽略的部分家用蔬菜和肉類，並且學會了使用芳香的木煙（如山核桃，山核桃和豆科灌木）來調味食物煮的時候:&quot;&quot;&#39;&#39;&#39;<br>√™ Lorsqu&#39;une pilule qui donne aux utilisateurs cinq minutes de super pouvoirs inattendus arrive dans les rues de<br> la Nouvelle-Orléans, un adolescent marchand et un policier local doivent faire équipe avec un ancien soldat pour<br> faire tomber le groupe responsable de sa fabrication. √™ no pienses que los rechazados solo comen basura. En cambio, aprendieron a buscar nutrientes en<br>?!",town f u quot l l v quot e tonsmoviestop blogspot com tt ufczal subtitl quot quot lorsqu une pilul qui donn aux utilisateur cinq minut de super pouvoir inattendu arriv dan le rue de la nouvel orl an un adolesc marchand et un polici local doivent fair quip avec un ancien soldat pour fair tomber le group respons de sa fabric piens que lo rechazado solo comen basura en cambio aprendieron buscar nutrient en
148,uAjECYnrYks,THIS MOVIE IS CULT CLASSIC. I LOVE THIS MOVIE BECAUSE OF JEREMY RUNNER.,movi cult classic love movi jeremi runner
149,uAjECYnrYks,"Bank jobs were a Charlestown Right of Passage for aspiring wise-guys and dope fiends, they are marked by their consistent ability to foul them up, get pinched and go to the can. Seriously, I want to watch a film with the main Boston area car/loser on top of it?",bank job charlestown right passag aspir wise guy dope fiend mark consist abil foul get pinch go serious want watch film main boston area car loser top
150,uAjECYnrYks,My uncle is in there!!,uncl
151,uAjECYnrYks,Finally a decent looking movie.,final decent look movi
152,uAjECYnrYks,"Desde el 2010 que la vi en el cine y hasta la fecha es mi pelicula favorita , la rente , la tuve en DVD original , y despues la busque en plataformas , nunca me canso de verla y me hize super fan de Ben Affleck .",desd el que la vi en el cine hasta la fecha es mi pelicula favorita la rent la tuve en dvd origin despu la busqu en plataforma nunca canso de verla hize super fan de ben affleck
153,uAjECYnrYks,500000 in a refrigerator. Ask judge caprio,refriger ask judg caprio
154,uAjECYnrYks,Facebook brought me here...,facebook brought
155,uAjECYnrYks,"Like the movie heat .<br>And this time he walked away from the heat <br>Good on you affleck,I was rooting for you 🙂",like movi heat time walk away heat good affleck root
156,uAjECYnrYks,If one more goddamn person says TikTok brought them here I&#39;mma go crazy,one goddamn person say tiktok brought mma go crazi
157,uAjECYnrYks,Caught in Providence brought me here. Anyone else? 😁,caught provid brought anyon els
158,uAjECYnrYks,Who’s here after watching another YouTube video?,watch anoth youtub video
159,uAjECYnrYks,“Were you able to see anything through the blindfold?”<br>“...No.”<br><b>Dun dun dunnnnn</b>,abl see anyth blindfold dun dun dunnnnn
160,uAjECYnrYks,I dont think this has been said before but im here because of the judge Caprio video thing lol,dont think said im judg caprio video thing lol
161,uAjECYnrYks,Thanks providence,thank provid
162,uAjECYnrYks,Haha so hard to caught this man in this movie like pro or something...but the real bank robbery that ben afleck playing is easy tp get caught just because speeding on red light...haha movie just overhype evrything,haha hard caught man movi like pro someth real bank robberi ben afleck play easi tp get caught speed red light haha movi overhyp evryth
163,uAjECYnrYks,"This , in my opinion,  was Ben Affleck&#39;s greatest performance period !!!    The movie is in the circle with scarface and heat!!!!",opinion ben affleck greatest perform period movi circl scarfac heat
164,uAjECYnrYks,Caught on evidence brought me here,caught evid brought
165,uAjECYnrYks,The movie wasnt a true story it was based off a book. And the guy that ben affleck played was a fictional character,movi wasnt true stori base book guy ben affleck play fiction charact
166,uAjECYnrYks,You know why I&#39;m here?,know
167,uAjECYnrYks,Is his really based on a true story? The only commonality seems to be the bank robbery lol,realli base true stori common seem bank robberi lol
168,uAjECYnrYks,Ben played me. Take 150 n go.,ben play take n go
169,uAjECYnrYks,I don&#39;t understand why the guy from Caught in Providence lied about the movie being about him. The movie isn&#39;t even based upon a true story.,understand guy caught provid lie movi movi even base upon true stori
170,uAjECYnrYks,99% of comments: who’s here after <br>1% of comments: other,comment comment
171,uAjECYnrYks,The guy that this was about was on that court show with the New York judge.,guy court show new york judg
172,uAjECYnrYks,Caught in province,caught provinc
173,uAjECYnrYks,Anybody got here after watching &quot;Ben Affleck played me&quot; Video.,anybodi got watch quot ben affleck play quot video
174,uAjECYnrYks,Here after Judge&#39;s episode!,judg episod
175,uAjECYnrYks,Aye who here after the court video??,aye court video
176,uAjECYnrYks,"This guy didn&#39;t stop while the red light is on, because he is use to it before while robbing bank&#39;s 😅✌️ but I love this man so much he change he&#39;s way of living tho it&#39;s to do",guy stop red light use rob bank love man much chang way live tho
177,uAjECYnrYks,Never herd of this but just saw the one guy on a court room tv show so I&#39;m bout to rent it he says it&#39;s true,never herd saw one guy court room tv show bout rent say true
178,uAjECYnrYks,"The Town (2010 film) - Wikipedia<br>The Town is a 2010 American crime thriller film co- written, directed by and starring Ben Affleck, adapted from Chuck Hogan&#39;s 2004 novel Prince of Thieves.<br><br>It was not based on the dude from Caught in the providence",town film wikipediath town american crime thriller film co written direct star ben affleck adapt chuck hogan novel princ thiev base dude caught provid
179,uAjECYnrYks,Caught in the Providence brought me here,caught provid brought
180,uAjECYnrYks,Who&#39;s here coz of the judge 😂😂,coz judg
181,uAjECYnrYks,I just saw the guy Ben Affleck plays on this movie on court he said over 20 years in jail that&#39;s crazy he live here in Rhode Island they should give him some money for using hes story in the big screen,saw guy ben affleck play movi court said year jail crazi live rhode island give money use he stori big screen
182,uAjECYnrYks,Who’s here cause they don’t have a life?,caus life
183,uAjECYnrYks,"<a href=""https://youtu.be/_OMrj8YUWoI"">https://youtu.be/_OMrj8YUWoI</a> This is the link you all want",http youtu omrj yuwoi link want
184,uAjECYnrYks,"Secret ending<br><a href=""https://youtu.be/_OMrj8YUWoI"">https://youtu.be/_OMrj8YUWoI</a>",secret endinghttp youtu omrj yuwoi
185,uAjECYnrYks,"<a href=""https://youtu.be/_OMrj8YUWoI"">https://youtu.be/_OMrj8YUWoI</a>",http youtu omrj yuwoi
186,uAjECYnrYks,Does anyone read the comments before repeating the comments..,anyon read comment repeat comment
187,uAjECYnrYks,I am here after judge caprios judgement,judg caprio judgement
188,uAjECYnrYks,"Found this story on Facebook, gotta watch the movie now",found stori facebook got ta watch movi
189,uAjECYnrYks,"Imma watch this, because i have seen a video with him in court saying Ben Affleck plays him in a movie.",imma watch seen video court say ben affleck play movi
190,uAjECYnrYks,Caught in Providence took me here 🤣,caught provid took
191,uAjECYnrYks,Legit though I was the only one that watched this because of the speeding dude hahaha,legit though one watch speed dude hahaha
192,uAjECYnrYks,Saw the guy who this is based on he got caught for speeding. The judge spared him and the guy said Ben Affleck played him.,saw guy base got caught speed judg spare guy said ben affleck play
193,uAjECYnrYks,providence got me here,provid got
194,uAjECYnrYks,whos here after the judge caprio tiktok,who judg caprio tiktok
195,uAjECYnrYks,Tiktok brought me here,tiktok brought
196,uAjECYnrYks,Isnt it funny how the producers dont tell the audience that its based on a true story. Its like they dont want people to recteate it. What other movies are true that they dont want us to know?? The answer....a lot.,isnt funni produc dont tell audienc base true stori like dont want peopl recteat movi true dont want us know answer lot
197,uAjECYnrYks,Im here...,im
198,uAjECYnrYks,Judge Caprio.  I came from watching his episode.😯😲,judg caprio came watch episod
199,uAjECYnrYks,Caught in providence brought me here too,caught provid brought
200,uAjECYnrYks,Anyone here after Judge Caprios  Court Providence!  ?,anyon judg caprio court provid
201,uAjECYnrYks,I am here after courtroom discussion b/w judge and prisoner.,courtroom discuss b w judg prison
202,uAjECYnrYks,This is a true story one of the guys just caught speeding and he tell the judge that ben affleck play him in the movie which is this,true stori one guy caught speed tell judg ben affleck play movi
203,uAjECYnrYks,I&#39;m here after Caught in Providence,caught provid
204,uAjECYnrYks,The Judge who gave him a break for a parking ticket lead me her 🤘,judg gave break park ticket lead
205,uAjECYnrYks,Frank caprio,frank caprio
206,uAjECYnrYks,A true story,true stori
207,uAjECYnrYks,"<a href=""https://fb.watch/1BSjtJSKir/"">https://fb.watch/1BSjtJSKir/</a>",http fb watch bsjtjskir
208,uAjECYnrYks,Came here after watching CAUGHT IN PROVIDENCE. This is a real story. The real man (played by Ben) is now out of prison and trying to get things right.,came watch caught provid real stori real man play ben prison tri get thing right
209,uAjECYnrYks,"I still don&#39;t know why batman and clint barton were robbing banks, while batman can just buy a bank for superman instead🙄",still know batman clint barton rob bank batman buy bank superman instead
