,ID,comments,cleaned_comments
91,LRIZ4mCi5Ps,Wow thanks for showing all the freaking movie its not a trailer its pretty much a resumer of the film lol,wow thank show freak movi trailer pretti much resum film lol
92,LRIZ4mCi5Ps,Damn is that Christian Bale? He looks freakin thin. What diet program did he get on?!?,damn christian bale look freakin thin diet program get
93,LRIZ4mCi5Ps,Pacquiao should&#39;ve made a cameo in this. That would&#39;ve been awesome! haha,pacquiao made cameo would awesom haha
94,LRIZ4mCi5Ps,did christian bail get aids for this movie?,christian bail get aid movi
95,LRIZ4mCi5Ps,Epic.,epic
96,LRIZ4mCi5Ps,Another movie about a 30-year old athlete who gets his one last shot at greatness?,anoth movi year old athlet get one last shot great
98,LRIZ4mCi5Ps,wow batman is trainor now,wow batman trainor
99,LRIZ4mCi5Ps,I didn&#39;t even recognize Christian Bale. Dude&#39;s eyeballing the Best Supporting Oscar.,even recogn christian bale dude eyebal best support oscar
100,LRIZ4mCi5Ps,sup rocky,sup rocki
101,kTJy1rFBtVw,"Indiana jones is barely old in this, they made a mistake playing the old card so early.",indiana jone bare old made mistak play old card earli
102,kTJy1rFBtVw,"This film is still enjoyable, even tho I know it’s bad  and silly. It was the first Indy film I saw as a kid and saw it first in the cinema with my grandpa.",film still enjoy even tho know bad silli first indi film saw kid saw first cinema grandpa
103,kTJy1rFBtVw,dvd please from Ben,dvd pleas ben
104,kTJy1rFBtVw,It&#39;s a shame the movie wasnt Even good,shame movi wasnt even good
105,kTJy1rFBtVw,This is the worst movie of 2008!,worst movi
106,kTJy1rFBtVw,this movie is gonna look so great after DIAL OF DESTINY comes out.,movi gon na look great dial destini come
107,kTJy1rFBtVw,And now we got a 5th one 😭😭,got th one
108,kTJy1rFBtVw,Indiana jones Film&#39;s is the Best!,indiana jone film best
109,kTJy1rFBtVw,Hey everyone! The trailer of Indy 5 is finally here!,hey everyon trailer indi final
110,kTJy1rFBtVw,Who here after Indy 5 trailer?,indi trailer
111,kTJy1rFBtVw,&quot;Jumping the shark&quot; should be replaced by &quot;Riding the refrigerator&quot;.,quot jump shark quot replac quot ride refriger quot
112,kTJy1rFBtVw,Entertaining but unconvincing...far below the high standard of Ind Jones and the Last Crusade,entertain unconvinc far high standard ind jone last crusad
113,kTJy1rFBtVw,I love the fact that Indiana Jones and Han Solo are young and then return old.,love fact indiana jone han solo young return old
114,kTJy1rFBtVw,The best one in the series,best one seri
115,kTJy1rFBtVw,I don&#39;t like Indiana Jones 4. It ruins a legend.<br>But Indiana Jones 5 trailer has a heart in it :),like indiana jone ruin legend indiana jone trailer heart
116,kTJy1rFBtVw,"Why they have to rape indiana 😭, I have not seen the movie yet.",rape indiana seen movi yet
117,kTJy1rFBtVw,Music: John Williams(2008),music john william
118,kTJy1rFBtVw,"I did watch first 2 movies when I was kid, didn&#39;t know that there is 3rd and 4th... well, it&#39;s time to watch it. :D",watch first movi kid know rd th well time watch
119,kTJy1rFBtVw,"They raped him, they raped indi.",rape rape indi
120,kTJy1rFBtVw,"Not the best indy movie, but still really entertaining",best indi movi still realli entertain
121,kTJy1rFBtVw,The Loving Memory of John Hurt 1940-2017,love memori john hurt
122,kTJy1rFBtVw,"Damn yt mad at people, that&#39;s why they hide out fav clips.",damn yt mad peopl hide fav clip
123,kTJy1rFBtVw,"This movie is so awful, it’s not even so bad it’s good like The Room, it’s just awful.",movi aw even bad good like room aw
124,kTJy1rFBtVw,Patreon Glorious Stranger,patreon gloriou stranger
125,kTJy1rFBtVw,Best movie in the franchise,best movi franchis
126,kTJy1rFBtVw,Fifth one out in 2022 I got great names Indiana jones and the castle of fears or maybe Indiana jones and the spirits from the dead :). love this movie!,fifth one got great name indiana jone castl fear mayb indiana jone spirit dead love movi
127,kTJy1rFBtVw,Llma Zé,llma z
128,kTJy1rFBtVw,Indiana Jones and the Kingdom of the Krystal Skull<br>10th Anniversary 2008-2018,indiana jone kingdom krystal skull th anniversari
129,kTJy1rFBtVw,"Great editing at <a href=""https://www.youtube.com/watch?v=kTJy1rFBtVw&amp;t=1m00s"">1:00</a>",great edit
130,kTJy1rFBtVw,It’s a better movie than people give it credit for.,better movi peopl give credit
131,kTJy1rFBtVw,Do wish Connery would’ve said yes to being in this,wish conneri would said ye
132,kTJy1rFBtVw,"The sequel is bad, but you know what, all 3 of the sequels are bad IMO",sequel bad know sequel bad imo
133,kTJy1rFBtVw,"So this is where the Prequel Haters went off to. I Enjoyed this growing up, because it was just More Indy",prequel hater went enjoy grow indi
134,kTJy1rFBtVw,Great Movies - great 4K Steelbook Collection - great Price on Amazon France - 102.95 € - but Amazon Germany 139.99 € - incomprehensible!,great movi great k steelbook collect great price amazon franc amazon germani incomprehens
135,kTJy1rFBtVw,Love this movie ❤,love movi
136,kTJy1rFBtVw,"Whatever people say, this film is wonderful",whatev peopl say film wonder
137,kTJy1rFBtVw,Get ready to see the infamous “Nuke the Dummytown Fridge” scene... IN 4K!,get readi see infam nuke dummytown fridg scene k
138,kTJy1rFBtVw,Crystal Skull is still a better movie than A Good Day To Die Hard,crystal skull still better movi good day die hard
139,kTJy1rFBtVw,"Spielberg&#39;s heart just wasn&#39;t in this one. Despite that, it&#39;s still good.",spielberg heart one despit still good
140,kTJy1rFBtVw,"The first half of the film was very good, rivalling the others except Raiders&#39; opening, but thereafter it lost it&#39;s way. There were far too many characters in this one.",first half film good rival other except raider open thereaft lost way far mani charact one
141,kTJy1rFBtVw,개처량한 세상.. 피 맺히는 음악..ft,ft
142,kTJy1rFBtVw,This movie was an embarrassment.,movi embarrass
143,kTJy1rFBtVw,"Hands down, my second favorite Indiana Jones film! Last Crusade obviously being top billing for me. I really enjoy Crystal Skull, and this 4k remaster is shaping up to better than the original look from this trailer! X3",hand second favorit indiana jone film last crusad obvious top bill realli enjoy crystal skull k remast shape better origin look trailer x
144,kTJy1rFBtVw,Looks like the hideous cinematography/ color grading has been made more muted/ naturalistic in this. Looks a lot more like the other films now.,look like hideou cinematographi color grade made mute naturalist look lot like film
145,kTJy1rFBtVw,A little too goofy in spots but not as bad as it’s reputation. Really wish they’d veer away from the family vacation vibe of this and Crusade.,littl goofi spot bad reput realli wish veer away famili vacat vibe crusad
146,kTJy1rFBtVw,This is honestly the second best film in the series.,honestli second best film seri
147,kTJy1rFBtVw,"Steven Spielberg is the greatest director in &quot;the entire history of cinema&quot;...<br>It&#39;s unimaginable that someone who has made powerful films such as Schindler&#39;s List, Saving Private Ryan, The Color Purple (among others) has also directed exhilarating flicks such as Jurrasic Park, Jaws and the Indiana Jones tetralogy. <br>This man is incredible. ❤️",steven spielberg greatest director quot entir histori cinema quot unimagin someon made power film schindler list save privat ryan color purpl among other also direct exhilar flick jurras park jaw indiana jone tetralog man incred
148,kTJy1rFBtVw,I love this film. I don&#39;t care what other people say. It gets too much hate. IMO it&#39;s better than Temple of Doom,love film care peopl say get much hate imo better templ doom
149,kTJy1rFBtVw,R.I.P John Hurt,r p john hurt
150,kTJy1rFBtVw,One of the most disapointing movie of all time.,one disapoint movi time
151,kTJy1rFBtVw,Wow,wow
152,kTJy1rFBtVw,Me: does this mean the other collections will be cheaper<br>Paramount: HahahahNO!<br>Me: WHY!?,mean collect cheaperparamount hahahahno
153,kTJy1rFBtVw,"Wow, the color timing on this is a huge step up from the old Blu-ray!",wow color time huge step old blu ray
154,zhpwjrbeoJQ,I CAME HERE BECAUSE OF BEOMGYU.  😏♥️,came beomgyu
155,zhpwjrbeoJQ,I&#39;m just here to point out how fucking annoying it is to share this with an actual deaf person because it doesn&#39;t have freaking captions!!!!,point fuck annoy share actual deaf person freak caption
156,zhpwjrbeoJQ,This movie has a special place in my heart. It&#39;s just so...warm and...beautiful.<br>Too bad it&#39;s not available on Netflix in my country.,movi special place heart warm beauti bad avail netflix countri
157,zhpwjrbeoJQ,Just watched this movie for the first time and damn I loved it. Definitely a tear jerker that&#39;s worth watching again. Only thing that disappoints is the ending.,watch movi first time damn love definit tear jerker worth watch thing disappoint end
158,zhpwjrbeoJQ,I love it,love
159,zhpwjrbeoJQ,Music is all around us IF we listen 🎶😌,music around us listen
160,zhpwjrbeoJQ,This has to be one of the best movies Warner Brothers have ever made.,one best movi warner brother ever made
161,zhpwjrbeoJQ,"This came out when I was 16, why does it look so old 🥴🥴🥴🥴 fine. I’m 30, which is old now 😆",came look old fine old
162,zhpwjrbeoJQ,Oh Robin 😢,oh robin
163,zhpwjrbeoJQ,I feel cheated that they never showed them actually interact even after all this time,feel cheat never show actual interact even time
164,zhpwjrbeoJQ,A beautiful movie.. Love always finds its way back by the notes of the heart...,beauti movi love alway find way back note heart
165,zhpwjrbeoJQ,Wait. Is this the good doctor?,wait good doctor
166,zhpwjrbeoJQ,I think this movie is one of the best done pictures of all time. All the actors are amazing! Robin Williams best in my opinion!,think movi one best done pictur time actor amaz robin william best opinion
167,zhpwjrbeoJQ,MANNN THE NOSTALIGA HIT ME IN THE FACE. i was watching &quot;loud&quot; with jyp and psy and it led me here,mannn nostaliga hit face watch quot loud quot jyp psi led
168,zhpwjrbeoJQ,"After so damn long no movies manage make me tears drop and goosebump after <a href=""http://www.youtube.com/results?search_query=%23braveheart"">#braveheart</a>, finally today 20th August 2021 me accidently found this movie in <a href=""http://www.youtube.com/results?search_query=%23netflix"">#Netflix</a> (thanks to my lovely wife) (thanks to Netflix as well).. 10 🌟 to the director and all actors and actress.. Salute.. Love u all... Music is all around US. 👏👏👏",damn long movi manag make tear drop goosebump braveheart final today th august accid found movi netflix thank love wife thank netflix well director actor actress salut love u music around us
169,zhpwjrbeoJQ,I was afraid for so long now I thumbsd down this movie. thank you robins dad 😂😂😂😂😂,afraid long thumbsd movi thank robin dad
170,zhpwjrbeoJQ,what is the music? please！,music pleas
171,zhpwjrbeoJQ,robin meeting freddie was reminiscent of oliver and fagin,robin meet freddi reminisc oliv fagin
172,zhpwjrbeoJQ,This movie was one of the reasons I fell in love with music. Now I’m going to school for it to make a living from it one day,movi one reason fell love music go school make live one day
173,zhpwjrbeoJQ,They don&#39;t make movies like this again.,make movi like
174,zhpwjrbeoJQ,Sure I will watch&quot; August Rush&quot;!<br>Thanks Urvish,sure watch quot august rush quot thank urvish
175,zhpwjrbeoJQ,I am here when I got to know the child is none other than junior Dr. Shaun Murphy......❤️🤗....I did see August rush long back but couldn&#39;t identify him..I feel so guilty 😭,got know child none junior dr shaun murphi see august rush long back identifi feel guilti
176,zhpwjrbeoJQ,I&#39;m here on a personal mission<br><br>Eso sent me<br><br>Well actually her name is Madison<br><br>But anyways<br><br>Here I am<br><br>I hope everyone is creeped out by my presence<br><br>Hahaha,person missioneso sent mewel actual name madisonbut anywaysher ami hope everyon creep presencehahaha
177,zhpwjrbeoJQ,I watched this movie with my ex husband. Kinda teary seeing the trailer popping up after all these years. 😔lovely movie though 😊❤,watch movi ex husband kinda teari see trailer pop year love movi though
178,zhpwjrbeoJQ,Adorei o Filme !!!! Espectacular !!!!! O miúdo imocionou-me pelo seu desempenho ! Que olhar espectacular !!!!  Thanks Freddie Highmore !!!!!,adorei film espectacular mi imocion pelo seu desempenho que olhar espectacular thank freddi highmor
179,zhpwjrbeoJQ,Can somebody tell me.... Freddie was 15 years old in this movie in real? <br>. <br>. <br>And he looks so young,somebodi tell freddi year old movi real look young
180,zhpwjrbeoJQ,My fav. Movie,fav movi
181,zhpwjrbeoJQ,Can anyone recommend me a movie similar to this one? I recommend you &quot;St. Vincent&quot; &quot;Wonder&quot; &quot;The odd life of Timothy Green&quot; &quot;All About Steve&quot; &quot;The Help&quot; &quot;Hidden Figures&quot; &quot;Hacksaw Ridge&quot; &quot;The Blind Side&quot; are all feel good movies.,anyon recommend movi similar one recommend quot st vincent quot quot wonder quot quot odd life timothi green quot quot steve quot quot help quot quot hidden figur quot quot hacksaw ridg quot quot blind side quot feel good movi
182,zhpwjrbeoJQ,"“You what music is? God’s little reminder, that there’s something else besides us in this universe; harmonic connection between all living beings, everywhere, even the stars.” <br>-Robin Williams",music god littl remind someth els besid us univers harmon connect live be everywher even star robin william
183,zhpwjrbeoJQ,I get the ending and I loved the ending but I think it would have been better if they ended it with a family photo😭,get end love end think would better end famili photo
184,zhpwjrbeoJQ,My childhood 🥰😢♥️,childhood
185,zhpwjrbeoJQ,Beomgyu&#39;s fav movie,beomgyu fav movi
186,zhpwjrbeoJQ,"I normally hate movies with so many endings.. but darn, i wish there was a scene where the 3 of them hugged 😭",normal hate movi mani end darn wish scene hug
187,zhpwjrbeoJQ,When this kid grew up he became &quot;the good doctor&quot; ....  Don&#39;t worry...he is still gifted though...,kid grew becam quot good doctor quot worri still gift though
188,zhpwjrbeoJQ,I’m so glad someone decided to put this movie on Netflix! <br><br>kinda hoped there was an after-scene of the family finally reuniting,glad someon decid put movi netflix kinda hope scene famili final reunit
189,zhpwjrbeoJQ,Good movie.,good movi
190,zhpwjrbeoJQ,I am 🇰🇷 watched this movie amazing movie &amp; inspired my soul^~^ hope they made this type of movie more~,watch movi amaz movi amp inspir soul hope made type movi
191,zhpwjrbeoJQ,why is this trailer so beautiful,trailer beauti
192,zhpwjrbeoJQ,Un bellissimo film extraordinario creó q nunca un film me ha conmovido profundamente.,un bellissimo film extraordinario cre q nunca un film ha conmovido profundament
193,zhpwjrbeoJQ,wenarda,wenarda
194,zhpwjrbeoJQ,"This is complicated but simple. Can you help me to find my twin brother who was taken from my mum? <a href=""https://www.youtube.com/watch?v=lq5A15dAGBQ"">https://www.youtube.com/watch?v=lq5A15dAGBQ</a>",complic simpl help find twin brother taken mum http www youtub com watch v lq dagbq
195,zhpwjrbeoJQ,Une merveille,une merveil
196,zhpwjrbeoJQ,I am gonna watch this masterpiece man,gon na watch masterpiec man
197,zhpwjrbeoJQ,"<b>I&#39;ve watched this one before and loved the story. But here I am, searching it and will def watch it again since Beomgyu of TXT said this is his favorite movie. A very fitting taste from a talented musician like himself.</b> 😘🤗",watch one love stori search def watch sinc beomgyu txt said favorit movi fit tast talent musician like
198,zhpwjrbeoJQ,aw I came here because BeomGyu said this is his favourite movie,aw came beomgyu said favourit movi
199,zhpwjrbeoJQ,Huening Kai brought me here,huen kai brought
200,zhpwjrbeoJQ,a masterpiece,masterpiec
201,zhpwjrbeoJQ,I just watched this movie today. Can’t believe I’ve never seen it until now. What a wonderful movie.,watch movi today believ never seen wonder movi
202,zhpwjrbeoJQ,"a fun movie, you have to suspend your disbelief while watching it, and don&#39;t take it too seriously, its a fantasy with great music, and i like robin williams in the &#39;fagin&#39; of the kid buskers role.",fun movi suspend disbelief watch take serious fantasi great music like robin william fagin kid busker role
203,zhpwjrbeoJQ,Stunning movie! If you love music in your soul this is a must watch!,stun movi love music soul must watch
204,zhpwjrbeoJQ,"I noticed the the actor of Hawaii Five O is in here, they just had their last show and I tell you what I can&#39;t wait to see him in other movies. Aloha from Honolulu Hawaii",notic actor hawaii five last show tell wait see movi aloha honolulu hawaii
205,zhpwjrbeoJQ,"This is the first time I&#39;m watching this movie, it just started and I&#39;m in tears.",first time watch movi start tear
206,zhpwjrbeoJQ,Am I really the only non critic that thinks this movie is a load of garbage?,realli non critic think movi load garbag
207,zhpwjrbeoJQ,"I dont know why this movie is&#39;nt popular as i thought it would be...#2020...<a href=""http://www.youtube.com/results?search_query=%23quarantinemovie"">#quarantinemovie</a>",dont know movi nt popular thought would quarantinemovi
208,zhpwjrbeoJQ,Who is here after &#39;pavitra bhagya&#39;,pavitra bhagya
209,zhpwjrbeoJQ,the best movie trailer in this timeline! ^^,best movi trailer timelin
