,ID,comments,cleaned_comments
27,KIpGKumxiGg,"<a href=""http://www.youtube.com/watch?v=KIpGKumxiGg&amp;t=1m56s"">1:56</a> girl on the right is fine",girl right fine
28,KIpGKumxiGg,something roger from american dad will do....,someth roger american dad
29,KIpGKumxiGg,"I fucking hate trailers, they literary spoil everything, the trailer should of ended with the girl crying in the car. that would of let us think, &#39;&#39;what the fuck, i gotta watch the movie to figure why shes crying&#39;&#39; no instead, they show literally every fucking scene in the movie that would have been a &#39;&#39;twist&#39;&#39;! I honestly find trailers these days revolting! its as if directors have no hope for the general public and just SPOON FEED EVERYTHING TO US INTO A FUCKING TRAILER.",fuck hate trailer literari spoil everyth trailer end girl cri car would let us think fuck got ta watch movi figur she cri instead show liter everi fuck scene movi would twist honestli find trailer day revolt director hope gener public spoon feed everyth us fuck trailer
30,KIpGKumxiGg,Professor X has gone crazy? <br>Can&#39;t wait for theaters.,professor x gone crazi wait theater
31,KIpGKumxiGg,"Professor X has gone mad! Well, We knew that was going to happen.",professor x gone mad well knew go happen
32,KIpGKumxiGg,did anyone else think it was the cellar by Natasha Preston?,anyon els think cellar natasha preston
33,KIpGKumxiGg,"<a href=""http://www.youtube.com/watch?v=KIpGKumxiGg&amp;t=2m00s"">2:00</a> that ass tho!",ass tho
34,KIpGKumxiGg,I was excited about this movie until I realised it was a Shyamalan vehicle. Weak,excit movi realis shyamalan vehicl weak
35,KIpGKumxiGg,Bebé James,beb jame
36,KIpGKumxiGg,"Damn it Barry, stop fucking up the timeline!",damn barri stop fuck timelin
37,KIpGKumxiGg,"I hope trailers will go one shade dumber and even show the very end, then we can all stop going to movies for 3 years. Then maybe the industry will start being run by talented people, not focus groups.",hope trailer go one shade dumber even show end stop go movi year mayb industri start run talent peopl focu group
38,KIpGKumxiGg,this movie is for perverts.. a pervert director made it and hired some perverted people.,movi pervert pervert director made hire pervert peopl
39,KIpGKumxiGg,"Hollywood already made this movie aka Sybil, even that movie was stretching out the truth for entertainment/horror purposes",hollywood alreadi made movi aka sybil even movi stretch truth entertain horror purpos
40,KIpGKumxiGg,"this movie can fuck off, making people with multiple personality disorder seem dangerous and horrifying",movi fuck make peopl multipl person disord seem danger horrifi
41,KIpGKumxiGg,"Damn it, Xavier. I tould you it was too much of fucking around with mind games!",damn xavier tould much fuck around mind game
42,KIpGKumxiGg,OMFG THIS WAS ON MY ADVERTISMENT AND I WAS GETTING READY FOR SCHOOL AND IM LATE NOW I WAS SO DISTRACTED I WOULD TOTTALY WATCH THIS MOVIE,omfg advertis get readi school im late distract would tottali watch movi
43,KIpGKumxiGg,this is what happen when you read to many minds,happen read mani mind
44,KIpGKumxiGg,"It&#39;s a great concept but the bit about him turning into the &quot;beast&quot; at the end sounds absolutely retarded, hopefully it&#39;s not too stupid.",great concept bit turn quot beast quot end sound absolut retard hope stupid
45,KIpGKumxiGg,Is this supposed to be a dark comedy?,suppos dark comedi
46,KIpGKumxiGg,Well color me pissed off... way to completely misrepresent D.I.D. guys.,well color piss way complet misrepres guy
47,KIpGKumxiGg,&quot;The Human brain is the most complex object in the universe&quot;..... smh that&#39;s some border line retarded shit.,quot human brain complex object univers quot smh border line retard shit
48,KIpGKumxiGg,Duuuuuude!!! this is an award winning movie!! amazing so far. i hope the movie is as great as the trailer !!!,duuuuuud award win movi amaz far hope movi great trailer
49,KIpGKumxiGg,This movie puts mental illness in such a bad like I&#39;m appalled,movi put mental ill bad like appal
50,KIpGKumxiGg,I have same disorder but I am not like this. this movie is just fantasy. in the real life thigs not happen like this. know one can understand that if you are not mad,disord like movi fantasi real life thig happen like know one understand mad
51,KIpGKumxiGg,this is me,
52,KIpGKumxiGg,I think me many people and me barely feel shit when it comes to movies anymore but this actualy freaked and creaped me the fuck out i gotta see this film anyone got the same feeling or maybe its just specifically creaping me out,think mani peopl bare feel shit come movi anymor actuali freak creap fuck got ta see film anyon got feel mayb specif creap
53,KIpGKumxiGg,Xavier what have you done,xavier done
54,KIpGKumxiGg,This looks really fun and creepy.,look realli fun creepi
55,KIpGKumxiGg,Dank,dank
56,KIpGKumxiGg,it is good to see M.Night again.,good see night
57,KIpGKumxiGg,so bad,bad
58,KIpGKumxiGg,Red Lips Always Lie! WUBWUB WUB,red lip alway lie wubwub wub
59,KIpGKumxiGg,"&quot;Hey, so I know this random guy just entered our car and started attacking my friends in the back, and possibly even killed the owner of said car....but I think I&#39;m just going to sit here and watch him do this, while crying.&quot;<br><br>Also, this movie looks like it has potential. Let&#39;s just hope that it won&#39;t be just that, potential.",quot hey know random guy enter car start attack friend back possibl even kill owner said car think go sit watch cri quot also movi look like potenti let hope potenti
60,KIpGKumxiGg,Meal toys how to make toys,meal toy make toy
61,KIpGKumxiGg,Sigh....Another great movie trailer that will probably be attached to another meh grade movie.,sigh anoth great movi trailer probabl attach anoth meh grade movi
62,KIpGKumxiGg,X-men:days of the origins of the past in the future of flashback. That is how Xavier started.,x men day origin past futur flashback xavier start
63,KIpGKumxiGg,please make a southpark reference 😂😂😂,pleas make southpark refer
64,KIpGKumxiGg,"Aw. the description sounded so good, but the bad science sounds so...bad.",aw descript sound good bad scienc sound bad
65,KIpGKumxiGg,I am excited to watch this but a little worried its not going to be as good as the trailer looks,excit watch littl worri go good trailer look
66,KIpGKumxiGg,Logan &quot; Professor whats Worng&quot;<br>Professor &quot;I haved fuked with to many minds!!&quot;,logan quot professor what worng quot professor quot have fuke mani mind quot
67,KIpGKumxiGg,Jessica sula looks amazing,jessica sula look amaz
68,KIpGKumxiGg,"Butters! That&#39;s it mister, you are grounded!!",butter mister ground
69,KIpGKumxiGg,Legion the son of Professor X,legion son professor x
70,KIpGKumxiGg,He&#39;s gonna&#39; turn out to be a Werewolf.,gon na turn werewolf
71,KIpGKumxiGg,"When The Village was marketed as a creature feature, Shyamalan knew his movie was doomed and later often wished he could change the way it was marketed. I bet this movie has its best moments hidden and it will be completely different than what the trailer implies it to be!!",villag market creatur featur shyamalan knew movi doom later often wish could chang way market bet movi best moment hidden complet differ trailer impli
72,KIpGKumxiGg,Gulp.,gulp
73,KIpGKumxiGg,Looks interesting but unrealistic doesn&#39;t matter tho if it&#39;s good,look interest unrealist matter tho good
74,KIpGKumxiGg,"So... why not lure him into the room while he&#39;s going through the kid perosonality, run out, lock the door and skedaddle?",lure room go kid peroson run lock door skedaddl
75,KIpGKumxiGg,Anya Taylor is bae,anya taylor bae
76,KIpGKumxiGg,A severe condition of bipolar to me,sever condit bipolar
77,KIpGKumxiGg,I unfortunately saw this trailer that was part of the previews while seeing Ouija Origins of Evil yeah James McAvoy is creepy but I feel like it&#39;s miss marketed and might of showed too much of it. This is why trailers should be avoided.,unfortun saw trailer part preview see ouija origin evil yeah jame mcavoy creepi feel like miss market might show much trailer avoid
78,KIpGKumxiGg,I need to see it 💕,need see
79,KIpGKumxiGg,"M. Night Shalayman, welcome back. This is your field and stick to what you know best... BRINGING OUT GREAT THRILLERS. James Mcavoy, you are fabulous, I hope for you many awards in your future.",night shalayman welcom back field stick know best bring great thriller jame mcavoy fabul hope mani award futur
80,KIpGKumxiGg,"Dude holy crap what&#39;s the name of Professor X&#39;s current actor?<br>He&#39;s honestly incredible and, judging by the trailer, this is totally his role.",dude holi crap name professor x current actor honestli incred judg trailer total role
81,KIpGKumxiGg,i can&#39;t what for the plat twist at the end,plat twist end
82,KIpGKumxiGg,34 comments?,comment
83,KIpGKumxiGg,I can&#39;t! I can&#39;t watch this trailer! I&#39;m so excited for this movie I just have to be okay with the first trailer and let it be. I&#39;m sure its a good trailer but I just can&#39;t..,watch trailer excit movi okay first trailer let sure good trailer
84,KIpGKumxiGg,We just want to see the awful things he does to the girls. Do they show any of that?,want see aw thing girl show
85,KIpGKumxiGg,"I&#39;m really torn about this. The first time I saw the original trailer, I was stoked, right up to the moment they revealed it is a shymamdadfbas movie. But this trailer makes it look even better, and I don&#39;t know if I should give him another shot. What is everyone else doing?? Are we going to risk M. not fucking it up again??",realli torn first time saw origin trailer stoke right moment reveal shymamdadfba movi trailer make look even better know give anoth shot everyon els go risk fuck
86,KIpGKumxiGg,This sounds psychologically taut.,sound psycholog taut
87,KIpGKumxiGg,&quot;human brains are the most complex objects in the universe&quot;.......is this a joke? I hope so,quot human brain complex object univers quot joke hope
88,KIpGKumxiGg,Looks so good and people who saw this at a preview showing a little while ago said it&#39;s M. Nights best work in years,look good peopl saw preview show littl ago said night best work year
89,KIpGKumxiGg,1 out of 3 of me should like this,like
90,KIpGKumxiGg,If it&#39;s a parody I&#39;m in.,parodi
91,KIpGKumxiGg,Sold!,sold
92,KIpGKumxiGg,Thanks for spoiling the window reveal. Trailers are fucking trash.,thank spoil window reveal trailer fuck trash
93,KIpGKumxiGg,billy milligan!,billi milligan
94,KIpGKumxiGg,&quot;Can change their body chemistry with their thought!&quot; lol ok. <br><br><br><br><br><br><br>SIX PACK ABS! SIX PACK ABS! SIX PACK ABS!,quot chang bodi chemistri thought quot lol ok six pack ab six pack ab six pack ab
95,KIpGKumxiGg,Xavier playing Legion,xavier play legion
96,KIpGKumxiGg,Se ve curada :B,se curada b
97,KIpGKumxiGg,"If the studio had any confidence in this they wouldnt be releasing it in January,that month is used for emptying out the trash!",studio confid wouldnt releas januari month use empti trash
98,KIpGKumxiGg,"so, charles xavier went apeshit",charl xavier went apeshit
99,KIpGKumxiGg,"Err, so what is it? YOU GOT REKT BITCHES!!!",err got rekt bitch
100,d96cjJhvlMA,"Holy shit at the <a href=""http://www.youtube.com/watch?v=d96cjJhvlMA&amp;t=2m00s"">2:00</a> mark you can see the collector from the end credit scene from Thor 2 The Dark Lord. This pretty much guarantees we will see another artifact for the infinity gauntlet in this film. It&#39;s going to be more essential that we are giving it credit for! I can&#39;t wait for this movie!",holi shit mark see collector end credit scene thor dark lord pretti much guarante see anoth artifact infin gauntlet film go essenti give credit wait movi
101,d96cjJhvlMA,NOVA OUTFITS! Maybe a sighting of the hero himself!,nova outfit mayb sight hero
102,d96cjJhvlMA,Comedy,comedi
103,d96cjJhvlMA,Can&#39;t wait to see this movie! Looks fun,wait see movi look fun
104,d96cjJhvlMA,Is that Batista as that muscly red guy,batista muscli red guy
105,d96cjJhvlMA,I like the Theme Music a lot !!!!! :D,like theme music lot
106,d96cjJhvlMA,Is that Batista? I want to see him do the Batista Bomb,batista want see batista bomb
107,d96cjJhvlMA,YES! ;D,ye
108,d96cjJhvlMA,только енот эпичен остальное как-то уныло,
109,d96cjJhvlMA,"<a href=""http://www.youtube.com/watch?v=d96cjJhvlMA&amp;t=0m47s"">0:47</a> Drax - aKa the Destroyer - aKa Dave Bautista! :)",drax aka destroy aka dave bautista
110,d96cjJhvlMA,Wow...looks like Steam arrested them (looks at John C. Reilly&#39;s chest logo),wow look like steam arrest look john c reilli chest logo
111,d96cjJhvlMA,NIN - Love is Not Enough lol,nin love enough lol
112,d96cjJhvlMA,8-1 is way so far away!,way far away
113,d96cjJhvlMA,"Reminds me of Farscape, but I&#39;m pretty pumped for it anyway! And I do miss Farscape too.",remind farscap pretti pump anyway miss farscap
114,d96cjJhvlMA,"ok so here&#39;s amovie that doesn&#39;t take itself seriously cuz it&#39;s based on a comic book, I love that, why didn&#39;t the Fantastic Four movies do that?",ok amovi take serious cuz base comic book love fantast four movi
115,d96cjJhvlMA,"ONLY 22,000 views for this trailer channel ON THE MARVEL CHANNEL.<br><br>well I guess it doesn&#39;t really matter. As long as the hype is everywhere, the way marvel sees it.",view trailer channel marvel channel well guess realli matter long hype everywher way marvel see
116,d96cjJhvlMA,¿Guardians of the Galaxy? prepare to guard yourself,guardian galaxi prepar guard
117,d96cjJhvlMA,identicos a los del comic,identico lo del comic
118,d96cjJhvlMA,"all i can say is if this movie becomes a blockbuster hit along with ant man, then that&#39;ll only further put pressure on dc and wb to put out some damn good superhero movies, as it&#39;s sad that they still cant&#39; make a successful superhero film outside of batman and superman.",say movi becom blockbust hit along ant man put pressur dc wb put damn good superhero movi sad still cant make success superhero film outsid batman superman
119,d96cjJhvlMA,Looks funny. Willing to give it a chance. Like OcihEvE wrote: Marvel force fed fruit loops to the Firefly crew. If it&#39;s half as good as firefly was - I&#39;m in!,look funni will give chanc like ocihev wrote marvel forc fed fruit loop firefli crew half good firefli
120,d96cjJhvlMA,la vere por batista,la vere por batista
121,d96cjJhvlMA,AAAK!!<br>Marvel force fed fruit loops to the Firefly crew for a year.<br><br>I R confuzed.,aaak marvel forc fed fruit loop firefli crew year r confuz
122,d96cjJhvlMA,"See, it&#39;s things like this trailer that make me want to pull a Captain America and get frozen until this movie comes out.",see thing like trailer make want pull captain america get frozen movi come
123,d96cjJhvlMA,"Could anyone tell me what the music at the beginning of the trailer is? Not Hooked on a Feeling, but the instrumental when he&#39;s picking up the orb.",could anyon tell music begin trailer hook feel instrument pick orb
124,d96cjJhvlMA,I&#39;ve been trying to give this movie a chance since I never heard of these marvel characters before. Now that the trailer is out I still don&#39;t get whats great about it.,tri give movi chanc sinc never heard marvel charact trailer still get what great
125,d96cjJhvlMA,Researched this for the 3rd time and realized The Collector from the end of Thor: The Dark World was there<br>,research rd time realiz collector end thor dark world
126,d96cjJhvlMA,Awesome!!,awesom
127,d96cjJhvlMA,Looks like a stupid comedy! FAIL!!!!!,look like stupid comedi fail
128,d96cjJhvlMA,August 1st needs to get the f**k here already!,august st need get f k alreadi
129,d96cjJhvlMA,I can&#39;t wait to see it.,wait see
130,d96cjJhvlMA,Круто и Весело!,
131,d96cjJhvlMA,Sploosh!,sploosh
132,d96cjJhvlMA,this is going to be so awesome!!,go awesom
133,d96cjJhvlMA,"I love the music for thid already, really can&#39;t wait for this :D",love music thid alreadi realli wait
134,d96cjJhvlMA,awesome!!,awesom
135,d96cjJhvlMA,I thought it was a joke that the earlier leaked trailer sported the &#39;Hooked on A Feeling&quot; song. It really wasn&#39;t! And made me laugh two-fold.,thought joke earlier leak trailer sport hook feel quot song realli made laugh two fold
136,d96cjJhvlMA,My favorite marvel team in the Marvel Universe,favorit marvel team marvel univers
137,d96cjJhvlMA,ooohhhh yessss,ooohhhh yessss
138,d96cjJhvlMA,Seems like it might be interesting. Let&#39;s hope it doesn&#39;t bomb.,seem like might interest let hope bomb
139,d96cjJhvlMA,Is there a reason why Marvel UK account uploads the trailer 1 day earlier than this Marvel &quot;USA&quot; account? It was the same for the first Captain America: Winter Solider trailer.<br>Or is this because if Jimmy Kimmel account?,reason marvel uk account upload trailer day earlier marvel quot usa quot account first captain america winter solid trailer jimmi kimmel account
140,d96cjJhvlMA,dc take note,dc take note
141,d96cjJhvlMA,"Honestly, one of the main reasons I&#39;m excited for this movie is all of the Nova tie-ins.<br>Annihilus story line?<br>YES.<br>PLEASE.",honestli one main reason excit movi nova tie in annihilu stori line ye pleas
142,d96cjJhvlMA,this looks absolutely weird.... but honestly I&#39;m still gonna see cause it also looks good and i don&#39;t understand.,look absolut weird honestli still gon na see caus also look good understand
143,d96cjJhvlMA,"i&#39;ve never really read the Guardians of the Galaxy comic book, i&#39;ve only read them on cross overs with other superheroes like the avengers and spiderman ,and i&#39;ve researched a little about them on wikipedia ,on saturday i&#39;ll probably go out and get some at my comic book store , but if anyone has read them , can you recommend me where to start please.",never realli read guardian galaxi comic book read cross over superhero like aveng spiderman research littl wikipedia saturday probabl go get comic book store anyon read recommend start pleas
144,d96cjJhvlMA,Also I love the fact that Chris Pratt from Parks and Recreation is the star of this movie LOL he&#39;s so funny... But you would think they would have Bradley Cooper in a more substantial role than a CGI Raccoon Man but I will personally reserve further Judgment until I see this movie...,also love fact chri pratt park recreat star movi lol funni would think would bradley cooper substanti role cgi raccoon man person reserv judgment see movi
145,d96cjJhvlMA,"Na expectativa de um grande, bem humorado e divertido filme!<br><br>Grande trailer!",na expectativa de um grand bem humorado e divertido film grand trailer
146,d96cjJhvlMA,Never heard of Guardians of the Galaxy till now but Marvel has been doing great the last couple of years cranking out these Superhero movies if they are gonna incorporate this into the Avengers universe that&#39;s awesome. I heard the plotline is they are carrying a very powerful object one of the infinity stones like the Tesseract from Captain America First Avenger &amp; The Avengers and the Aether from Thor the Dark World. Given the ending of Thor the Dark World that guy saying 1 down 5 to go. I bet Avengers 3 after Age of Ultron that guy gets his hands on all 6 Infinity Stones and gains ultimate power then The Avengers gotta stop him...,never heard guardian galaxi till marvel great last coupl year crank superhero movi gon na incorpor aveng univers awesom heard plotlin carri power object one infin stone like tesseract captain america first aveng amp aveng aether thor dark world given end thor dark world guy say go bet aveng age ultron guy get hand infin stone gain ultim power aveng got ta stop
147,d96cjJhvlMA,Dat Nine Inch Nails.,dat nine inch nail
148,d96cjJhvlMA,Amazing~!,amaz
149,d96cjJhvlMA,Meh. I&#39;m still excited more for captain America the winter soldier and amazing spiderman 2 and age of ultron but still keen to watch this.,meh still excit captain america winter soldier amaz spiderman age ultron still keen watch
150,d96cjJhvlMA,"well done Marvel, genuinely excited for this one",well done marvel genuin excit one
151,d96cjJhvlMA,Batista,batista
152,d96cjJhvlMA,OSOM,osom
153,d96cjJhvlMA,OOGA CHAKA OOGA-OOGA OOGA CHAKA,ooga chaka ooga ooga ooga chaka
154,d96cjJhvlMA,The song is: &quot;Hooked on a Feeling&quot; by Blue Swede.,song quot hook feel quot blue swede
155,d96cjJhvlMA,lol,lol
156,d96cjJhvlMA,I&#39;m pleased with Groot and Rocket&#39;s appereances.,pleas groot rocket apper
157,d96cjJhvlMA,Gotta see this!,got ta see
158,d96cjJhvlMA,".... marvel is sleeping, to make this look so lame",marvel sleep make look lame
159,d96cjJhvlMA,Honestly why is broadly cooper playing rocket raccoon. Rocket raccoon is so pose to have an Australian accent,honestli broadli cooper play rocket raccoon rocket raccoon pose australian accent
160,d96cjJhvlMA,who is the villain?,villain
161,d96cjJhvlMA,The song is called: <br>Hooked on a feeling<br>By Blue Swede,song call hook feelingbi blue swede
162,d96cjJhvlMA,"Guardians of the galaxy? really? how many comics this series sold? You need to be a hardcore Marvel fan to know about them. what about a good Xmen movie instead? I mean, they are the best of marvel universe. These comic book movies are mediocre at best.",guardian galaxi realli mani comic seri sold need hardcor marvel fan know good xmen movi instead mean best marvel univers comic book movi mediocr best
163,d96cjJhvlMA,"Whatever music is playing here, does NOT match the theme for this trailer!",whatev music play match theme trailer
164,d96cjJhvlMA,The song ? Anyone know ?,song anyon know
165,d96cjJhvlMA,I&#39;m not the only one who saw the collector right,one saw collector right
166,d96cjJhvlMA,i want to see this movie now!!!!,want see movi
167,d96cjJhvlMA,Loads were blown and dreams came true when this trailer was released.,load blown dream came true trailer releas
168,d96cjJhvlMA,"<a href=""http://www.youtube.com/watch?v=d96cjJhvlMA&amp;t=1m59s"">1:59</a> The Collector!!!",collector
169,d96cjJhvlMA,Björn Skifs FTW!,bj rn skif ftw
170,d96cjJhvlMA,CANT WAIT!,cant wait
171,d96cjJhvlMA,"THE AVENGERS IN SPAAAAAAAAAAAAACE...<br><br>...yeah, I&#39;m gonna see it.",aveng spaaaaaaaaaaaaac yeah gon na see
172,d96cjJhvlMA,A raccoon with guns sounds like a good movie to me,raccoon gun sound like good movi
173,d96cjJhvlMA,are richard rider and/or sam alexander in it as novas,richard rider sam alexand nova
174,d96cjJhvlMA,"This looks like it&#39;s gunna be a laugh, I haven&#39;t read the comics but I&#39;ll fling out £20 or so to go see it",look like gunna laugh read comic fling go see
175,d96cjJhvlMA,Looking good so far.,look good far
176,d96cjJhvlMA,I really like the Trailer. It&#39;s very funny and awesome. :),realli like trailer funni awesom
177,d96cjJhvlMA,This film is going to be legend........wait for it..........dary!!!,film go legend wait dari
178,d96cjJhvlMA,"Yeah, that looks god, but we&#39;re still waiting for a Deadpool movie.",yeah look god still wait deadpool movi
179,d96cjJhvlMA,Okay seriously EVERYONE support this movie please,okay serious everyon support movi pleas
180,d96cjJhvlMA,I LOVE THIS TRAILER!!!!!,love trailer
181,d96cjJhvlMA,The only reason Groot is in this movie is for his sex appeal.,reason groot movi sex appeal
182,d96cjJhvlMA,I hope marvel doesn&#39;t change the way the characters look now especially star lord,hope marvel chang way charact look especi star lord
183,d96cjJhvlMA,"Looks good so far.  I just hope Marvel doesn&#39;t go too far toward comedy (every movie of this type -- Yes, I&#39;m thinking of you Man of Steel -- needs some charm, but no more than, say, 20-15% of the film) and forget that ultimately the Guardians of the Galaxy are still a superhero team doing generally superhero-ish things.  But, Marvel hasn&#39;t really gone wrong yet so I am going to believe the best until I have reason not to.",look good far hope marvel go far toward comedi everi movi type ye think man steel need charm say film forget ultim guardian galaxi still superhero team gener superhero ish thing marvel realli gone wrong yet go believ best reason
184,d96cjJhvlMA,Damn that song is catchy!!!,damn song catchi
185,d96cjJhvlMA,Two words -  Fucking awesome,two word fuck awesom
186,d96cjJhvlMA,This is great!,great
187,d96cjJhvlMA,lol this looks amazing and hilarious,lol look amaz hilari
188,d96cjJhvlMA,"Ich versteh nur nicht, warum der deutsche Trailer schon draußen ist, komplett synchronisiert. Trotzdem denke ich, dass Guardians of the Galaxy ein super Film wird :D",ich versteh nur nicht warum der deutsch trailer schon drau en ist komplett synchronisiert trotzdem denk ich dass guardian galaxi ein super film wird
189,d96cjJhvlMA,in the 3rd part of Avengers I&#39;m pretty sure they will be in it.,rd part aveng pretti sure
190,d96cjJhvlMA,"So if the Nova Corps are in this movie, does that mean we will See either Richard Rider or Sam Alexander as Nova in the future",nova corp movi mean see either richard rider sam alexand nova futur
191,d96cjJhvlMA,hope it&#39;ll be good!,hope good
192,d96cjJhvlMA,nice !,nice
193,d96cjJhvlMA,1st comment. Looks cool,st comment look cool
194,d96cjJhvlMA,OOGA CHAKA OOGA OOGA OOGA CHAKA,ooga chaka ooga ooga ooga chaka
195,d96cjJhvlMA,First! love the trailer.,first love trailer
196,d96cjJhvlMA,This movie looks amazing,movi look amaz
197,d96cjJhvlMA,It&#39;s like Firefly in space,like firefli space
198,d96cjJhvlMA,Woot!,woot
199,d96cjJhvlMA,"Took ya&#39;ll long enough, it&#39;s your own movie.",took ya long enough movi
200,yqGDNvX1F4g,"The Lost City Full Movie (2022) watch now HD<br><a href=""https://www.youtube.com/watch?v=yqGDNvX1F4g&amp;t=23m23s"">23:23</a> Hermosa eleccióny <a href=""http://play.premiummovie.uno/"">Play.Premiummovie.Uno</a><br><br>de los mejores conciertos <br><br><a href=""https://www.youtube.com/watch?v=yqGDNvX1F4g&amp;t=23m23s"">23:23</a> Senada: &quot;Hermoso&quot; <br><a href=""https://www.youtube.com/watch?v=yqGDNvX1F4g&amp;t=23m23s"">23:23</a> Megan: &quot;Hotter&quot; <br><a href=""https://www.youtube.com/watch?v=yqGDNvX1F4g&amp;t=23m23s"">23:23</a> Hopi: &quot;Sweeter&quot; <br><a href=""https://www.youtube.com/watch?v=yqGDNvX1F4g&amp;t=23m23s"">23:23</a> Joonie: &quot;Cooler&quot; <br><a href=""https://www.youtube.com/watch?v=yqGDNvX1F4g&amp;t=23m23s"">23:23</a> Yoongi: &quot;Butter&quot; <br><a href=""https://www.youtube.com/watch?v=yqGDNvX1F4g&amp;t=23m23s"">23:23</a> Amor: &quot;Momentos&quot; <br><a href=""https://www.youtube.com/watch?v=yqGDNvX1F4g&amp;t=23m23s"">23:23</a> Alfiora: &quot;Preety&quot; <br><a href=""https://www.youtube.com/watch?v=yqGDNvX1F4g&amp;t=23m23s"">23:23</a> Alana: &quot;Awesome&quot; <br><br><a href=""https://www.youtube.com/watch?v=yqGDNvX1F4g&amp;t=23m23s"">23:23</a> Son unos de los mejores conciertos, no puede ir pero de tan solo verlos desde pantalla, se que estuvo sorprendente.<a href=""https://www.youtube.com/watch?v=yqGDNvX1F4g&amp;t=23m23s"">23:23</a><br><br><a href=""about:invalid#zCSafez""></a>",lost citi full movi watch hd hermosa elecci ny play premiummovi unod lo mejor concierto senada quot hermoso quot megan quot hotter quot hopi quot sweeter quot jooni quot cooler quot yoongi quot butter quot amor quot momento quot alfiora quot preeti quot alana quot awesom quot son uno de lo mejor concierto pued ir pero de tan solo verlo desd pantalla se que estuvo sorprendent
