,ID,comments,cleaned_comments
25,yQy-ANhnUpE,"Fuck Star Wars. This is what I wanted. This is what I needed. I&#39;m ready nigga. I&#39;m <b>READY</b>. 8 fucking years, I&#39;ve been waiting. Shoutout to my homie HUD. <br>&#39;,",fuck star war want need readi nigga readi fuck year wait shoutout homi hud
26,yQy-ANhnUpE,take note Mary Elizabeth Winstead&#39;s character has a modern day phone unlike the ones seen in Cloverfield. Not sure if that means anything,take note mari elizabeth winstead charact modern day phone unlik one seen cloverfield sure mean anyth
27,yQy-ANhnUpE,saw this trailer during 13 Hours and it blew my mind. Can&#39;t wait!,saw trailer hour blew mind wait
28,yQy-ANhnUpE,"What if that character is Teddy Hansen, the guy who was missing in the first Cloverfield marketing campaign?!",charact teddi hansen guy miss first cloverfield market campaign
29,yQy-ANhnUpE,"YES! I still remember the day I saw Cloverfield, a bird shit on me that day. Good times",ye still rememb day saw cloverfield bird shit day good time
30,yQy-ANhnUpE,"I LOVED the first one. But the first one was &#39;found footage&#39;, POV. This one is multi-camera third person. It really, 100% f**ks me off that they think this is acceptable. They created a world, now deal with the consequences of filming within it. I&#39;ll be downloading an illegal copy because that&#39;s now all it&#39;s worth :) <br><br>Cheers Hollywood, you utter shites.",love first one first one found footag pov one multi camera third person realli f ks think accept creat world deal consequ film within download illeg copi worth cheer hollywood utter shite
31,yQy-ANhnUpE,I&#39;m gonna try and solve this mystery.... <br><br>10 cloverfield lane is a sequel to cloverfield it but it&#39;s not cloverfield 2. so 10 -2 is 8. That&#39;s how many years it&#39;s been since the first film that&#39;s been released.  the first film was released on January 18th the sequel is released on March 11. 18 - 11 is 7.  now subtract the 8 and 7 and you get 1. Now a clover has many leaves but most people are familiar with four so 4 - 1 is 3.... Oh God! It has been confirmed. 10 Cloverfield Lane is a code word for Half Life 3 Confirmed. Gabe you sneaky Magnificent  Bastard. Or it just could be all mubo jumbo. anyways I&#39;m hyped.,gon na tri solv mysteri cloverfield lane sequel cloverfield cloverfield mani year sinc first film releas first film releas januari th sequel releas march subtract get clover mani leav peopl familiar four oh god confirm cloverfield lane code word half life confirm gabe sneaki magnific bastard could mubo jumbo anyway hype
32,yQy-ANhnUpE,"Can anyone see whats in the reflection of hey eyes near the end of the trailer? Also, what did the VHS/Book the bearded guy have say? Cannibal Airlines? Is this Abrams doing his thing again?",anyon see what reflect hey eye near end trailer also vh book beard guy say cannib airlin abram thing
33,yQy-ANhnUpE,It&#39;s a whale!,whale
34,yQy-ANhnUpE,Now what if this door is actually a hatch? ...,door actual hatch
35,yQy-ANhnUpE,What a twist. So we didn&#39;t see what exactly is coming. And Winestead was in Cloverfield and died if I remember right. So what if they double twist us and this has nothing to do with Cloverfield and Cloverfield is an anthology for supernatural movies,twist see exactli come winestead cloverfield die rememb right doubl twist us noth cloverfield cloverfield antholog supernatur movi
36,yQy-ANhnUpE,Hype.,hype
37,yQy-ANhnUpE,"Could numbers 4,8,3 in the beginning mean anything?",could number begin mean anyth
38,yQy-ANhnUpE,There is no way this movie can disappoint me. I&#39;m so excited! 😭,way movi disappoint excit
39,yQy-ANhnUpE,but here&#39;s the problem:<br>Where&#39;s the websites? the pictures? the dumbass MySpace accounts??<br>I NEED THAT!!,problem websit pictur dumbass myspac account need
40,yQy-ANhnUpE,I haven&#39;t looked at all the comments yet to speculate with my fellow fans but.... &quot;IT&#39;S A LION!&quot;,look comment yet specul fellow fan quot lion quot
41,yQy-ANhnUpE,Honestly the most RANDOM HEADLINE that could have possibly been posted online lmfaoooo but I am PUMPED for this!,honestli random headlin could possibl post onlin lmfaoooo pump
42,yQy-ANhnUpE,Trailer didnt tell us shit..,trailer didnt tell us shit
43,yQy-ANhnUpE,"It has been a long 8 years, I never thought this day would come😂😂😂😂",long year never thought day would come
44,yQy-ANhnUpE,Can this be?????? Fuuuuu i&#39;m getting excited,fuuuuu get excit
45,yQy-ANhnUpE,"Yes.<br><br><br>Yes.<br><br>Now, in which direction do I throw my money to get this movie?",ye ye direct throw money get movi
46,yQy-ANhnUpE,How in the FUCK does one keep this a secret for so long?!,fuck one keep secret long
47,yQy-ANhnUpE,Did Anyone remember Lost?,anyon rememb lost
48,yQy-ANhnUpE,Hooray for more Cloverfield action!,hooray cloverfield action
49,yQy-ANhnUpE,"Eight year olds, Dude.",eight year old dude
50,yQy-ANhnUpE,anything with j.j. abrams as director deserves a like from me.,anyth j j abram director deserv like
51,yQy-ANhnUpE,Oh man I can&#39;t wait.. Sneaky..very sneaky Mr Abrams. Now I need some Slusho..,oh man wait sneaki sneaki mr abram need slusho
52,yQy-ANhnUpE,Where is Desmond?,desmond
53,yQy-ANhnUpE,"Trailer reminds me of the start of Lost series two, with Desmond in the hatch.",trailer remind start lost seri two desmond hatch
54,yQy-ANhnUpE,Dan Trachtenberg!!!! Woot!,dan trachtenberg woot
55,yQy-ANhnUpE,"Thank you Bad Robot, thank you...",thank bad robot thank
56,yQy-ANhnUpE,GREAT BRAINS IN A BLENDER IT&#39;S FINALLY HAPPENING,great brain blender final happen
57,yQy-ANhnUpE,"I&#39;m reading all these comments, and I have a question: What if it&#39;s not a Cloverfield Sequel?",read comment question cloverfield sequel
58,yQy-ANhnUpE,My quick unprocessed theories first theories:<br>1. 10 cloverfield lane is another military project code name.<br>2. 10 cloverfield lane is the area in which the military named the project code name from the first movie. That&#39;s where the bunker is at 10 cloverfield lane. Or something significant happened at 10 cloverfield lane like the monster died there or the leveling Nuke landed there or something like that.,quick unprocess theori first theori cloverfield lane anoth militari project code name cloverfield lane area militari name project code name first movi bunker cloverfield lane someth signific happen cloverfield lane like monster die level nuke land someth like
59,yQy-ANhnUpE,it&#39;s a shit like the first?,shit like first
60,yQy-ANhnUpE,the first one was freaking awesome!,first one freak awesom
61,yQy-ANhnUpE,my prayers have been answered,prayer answer
62,yQy-ANhnUpE,Wow,wow
63,yQy-ANhnUpE,Reminds of the opening scene of season 2 of Lost with Desmond in the hatch. The JJ Abrams connection.,remind open scene season lost desmond hatch jj abram connect
64,yQy-ANhnUpE,Budget: My left foot :v It says so in the Wikipedia. That Abrams is a troll master!!,budget left foot v say wikipedia abram troll master
65,yQy-ANhnUpE,8 years ago I bought into the hype of 1/18/08. It was a GREAT experience. I can&#39;t wait to see where this goes...,year ago bought hype great experi wait see goe
66,yQy-ANhnUpE,I knew it,knew
67,yQy-ANhnUpE,JJ you sneaky bastard.,jj sneaki bastard
68,yQy-ANhnUpE,Coming out in a few months! JJ you sneaky bastard!,come month jj sneaki bastard
69,yQy-ANhnUpE,"According to the first movie, there was a &#39;&#39;Hammer-down protocol&#39; which involved a total evacuation from NYC and some nuclear or hydrogen bombs. It will be interesting to know how people survived to this and could be able to build such comfortable refugees.",accord first movi hammer protocol involv total evacu nyc nuclear hydrogen bomb interest know peopl surviv could abl build comfort refuge
70,yQy-ANhnUpE,MYSTERY MARKETING IS THE BEST.,mysteri market best
71,yQy-ANhnUpE,DANK,dank
72,yQy-ANhnUpE,IM SO ODDLY INTRIGUED!!!!!!,im oddli intrigu
73,yQy-ANhnUpE,"I remember following the Cloverfield project since its first mysterious trailer simply titled 1-18-08. Not only did the movie live up to the hype, it kept me wanting for me, looking up any signs for a sequel or <i>something</i>.<br><br>1-18-08. Eight years later. I&#39;m fucking hyped. Time to enjoy a cup of Slusho!",rememb follow cloverfield project sinc first mysteri trailer simpli titl movi live hype kept want look sign sequel someth eight year later fuck hype time enjoy cup slusho
74,yQy-ANhnUpE,"I&#39;M PERCHED!<br><br>JJ, BAD ROBOT, HOW DARE YALL FUCKING SLAY LIKE THIS?? Y&#39;all have got some damn nerve to just drop this movie on us like this!<br>I AM SCREAMING!!!!",perch jj bad robot dare yall fuck slay like got damn nerv drop movi us like scream
75,yQy-ANhnUpE,Fight the power! Nice surprise.,fight power nice surpris
76,yQy-ANhnUpE,Man the guy from Whiplash wrote this? We&#39;re in for something special.,man guy whiplash wrote someth special
77,yQy-ANhnUpE,just wow. just give me the movie,wow give movi
78,yQy-ANhnUpE,&quot;It&#39;s a lion!&quot; :P,quot lion quot p
79,yQy-ANhnUpE,Wooh! Glad it&#39;s not found footage.,wooh glad found footag
80,yQy-ANhnUpE,Looks brilliant,look brilliant
81,yQy-ANhnUpE,"If you ask me it looks like the bunker has been built in like a subway station or something, there&#39;s some kind of street name on the bricks as she&#39;s walking up. I&#39;ve never been to New York or ever ridden a subway before but just really jumped out to me as that. Which would make sense since the first movie took place there. Perhaps it&#39;s a monster overran wasteland or something.",ask look like bunker built like subway station someth kind street name brick walk never new york ever ridden subway realli jump would make sens sinc first movi took place perhap monster overran wasteland someth
82,yQy-ANhnUpE,Booked it out of the theater once I saw it. Glad I got to see it in theaters and was completely shocked. Went to google it and nothing had been posted yet.,book theater saw glad got see theater complet shock went googl noth post yet
83,yQy-ANhnUpE,"Website ain&#39;t workin&#39; at this juncture, Paramount.",websit workin junctur paramount
84,yQy-ANhnUpE,My body is ready!,bodi readi
85,yQy-ANhnUpE,Cloverfeild was the REAL monster from lost before the writer&#39;s strike happened just sayin,cloverfeild real monster lost writer strike happen sayin
86,yQy-ANhnUpE,Dan becomes a sneak sneaky man! :),dan becom sneak sneaki man
87,yQy-ANhnUpE,Lit,lit
88,yQy-ANhnUpE,First,first
89,yQy-ANhnUpE,<b>crosses fingers</b> Please don&#39;t suck... Please don&#39;t suck...,cross finger pleas suck pleas suck
90,yQy-ANhnUpE,OMG OMG OMG OMG OMG OMG OMG OMG OMG OMG OMG OMG!,omg omg omg omg omg omg omg omg omg omg omg omg
91,yQy-ANhnUpE,looking forward to seeing this.,look forward see
92,yQy-ANhnUpE,"&quot;Don&#39;t go out there, you&#39;re out of your element!&quot;",quot go element quot
93,yQy-ANhnUpE,&quot;Something&#39;s coming&quot; - there was definitely something coming out of my dick when I saw the &#39;Cloverfield&#39; title. God damn.,quot someth come quot definit someth come dick saw cloverfield titl god damn
94,yQy-ANhnUpE,"We&#39;ve been waiting for a sequel, this is awesome.",wait sequel awesom
95,yQy-ANhnUpE,"JJ Abrams you son of a bitch. You made Star Wars just to distract us from this, DIDNT YOU???",jj abram son bitch made star war distract us didnt
96,yQy-ANhnUpE,Omfg what does it mean???? Need more,omfg mean need
97,yQy-ANhnUpE,JJ Abrams: the maestro of marketing. Unbelievably HYPED!,jj abram maestro market unbeliev hype
98,yQy-ANhnUpE,looking forward to seeing this.,look forward see
99,yQy-ANhnUpE,"I don&#39;t think a trailer has given me such a tense, haunting feeling of dread in such a long time, looking forward to this.",think trailer given tens haunt feel dread long time look forward
100,33MtR-g4Jcg,This movie could go either way.,movi could go either way
101,33MtR-g4Jcg,its like pitch perfect meet dirty grampa,like pitch perfect meet dirti grampa
102,33MtR-g4Jcg,this just looks like an american version of sione&#39;s wedding.... from NZ in 2006,look like american version sion wed nz
103,33MtR-g4Jcg,Dam I love Anna kendrick she is Awsome!!!,dam love anna kendrick awsom
104,33MtR-g4Jcg,Aubrey Plaza makes me rethink my sexuality,aubrey plaza make rethink sexual
105,33MtR-g4Jcg,"If I had a sister and she married a black dude, there&#39;s no way in hell I&#39;m going to the wedding without packing an m-4.",sister marri black dude way hell go wed without pack
106,33MtR-g4Jcg,Anna!!! love her so so much😍😍😍😍😍😍,anna love much
107,33MtR-g4Jcg,oohhhh this was the movie anna was filming right after pitch perfect 2 came out!!,oohhhh movi anna film right pitch perfect came
108,33MtR-g4Jcg,AUBREY IS MYSPIRITANIMAL I LOVE HERRRRRRRRRRRRRRRRR IM SO EXCITED YASSS,aubrey myspiritanim love herrrrrrrrrrrrrrrrr im excit yasss
109,33MtR-g4Jcg,wow is the title of this moving appealing,wow titl move appeal
110,33MtR-g4Jcg,I&#39;m down...Aubrey Plaza is always an eye treat.,aubrey plaza alway eye treat
111,33MtR-g4Jcg,"I am surprised how stupid this movie looks. <a href=""http://www.youtube.com/results?search_query=%23MikeAndDave"">#MikeAndDave</a>",surpris stupid movi look mikeanddav
112,33MtR-g4Jcg,"whats the name of the song that starts at <a href=""http://www.youtube.com/watch?v=33MtR-g4Jcg&amp;t=1m08s"">1:08</a>?",what name song start
113,33MtR-g4Jcg,burn victim barbie!!! XD,burn victim barbi xd
114,33MtR-g4Jcg,"On the wings of loooooove, up and above the clouds the only way to flyyyyy ….",wing loooooov cloud way flyyyyi
115,33MtR-g4Jcg,my type of movie😏,type movi
116,33MtR-g4Jcg,Is this the movie my babe Andrea Russet is in??,movi babe andrea russet
117,33MtR-g4Jcg,The bbc agenda continues,bbc agenda continu
118,33MtR-g4Jcg,Kendrick + Plaza is life.,kendrick plaza life
119,33MtR-g4Jcg,"Anybody but me think Aubrey Plaza and Anna Kendrick are gonna out-funny these guys throughout the whole thing ? &#39;cause&#39;, that&#39;s kinda what it looks like.",anybodi think aubrey plaza anna kendrick gon na funni guy throughout whole thing caus kinda look like
120,33MtR-g4Jcg,"Honestly, this looks super funny, can&#39;t wait until it comes out :)",honestli look super funni wait come
121,33MtR-g4Jcg,I can&#39;t wait,wait
122,33MtR-g4Jcg,I&#39;m here for Anna Kendrick,anna kendrick
123,33MtR-g4Jcg,"pause at <a href=""http://www.youtube.com/watch?v=33MtR-g4Jcg&amp;t=1m03s"">1:03</a> and <a href=""http://www.youtube.com/watch?v=33MtR-g4Jcg&amp;t=2m01s"">2:01</a>",paus
124,33MtR-g4Jcg,Another flop Zac?,anoth flop zac
125,33MtR-g4Jcg,Mr Efron is wasting his potential.,mr efron wast potenti
126,33MtR-g4Jcg,Zac seems to be doing a lot of movies lately. Though the movies are all quite similar I have to give him credit for staying relevant unlike the other HSM stars... He really needs to try some more dramatic roles though. I&#39;ll still see this to support him lol.,zac seem lot movi late though movi quit similar give credit stay relev unlik hsm star realli need tri dramat role though still see support lol
127,33MtR-g4Jcg,Zac is going overboard with working out. He&#39;s getting /too/ muscle-y...,zac go overboard work get muscl
128,33MtR-g4Jcg,Anna and Aubrey = yay!!! Adam and Zac = nay...,anna aubrey yay adam zac nay
129,33MtR-g4Jcg,this actually seems really funny. can&#39;t wait to see these four actors play off of each other. plus Zac needs a break.,actual seem realli funni wait see four actor play plu zac need break
130,33MtR-g4Jcg,Finally Adam Devine is a Main Character.. he deserves his own movie.. he&#39;s funny as hell.,final adam devin main charact deserv movi funni hell
131,33MtR-g4Jcg,Is Ders and Blake gonna be in this?!,der blake gon na
132,33MtR-g4Jcg,Anna Kendrick...Aubrey Plaza...#ImFuckingIn,anna kendrick aubrey plaza imfuckingin
133,33MtR-g4Jcg,"I love Zac but he continues to play the same character. (Neighbors, Dirty Grandpa, That Awkward Moment, and now Mike and Dave)",love zac continu play charact neighbor dirti grandpa awkward moment mike dave
134,33MtR-g4Jcg,watched with aunts all thought that  the trailerit was funny but in a sick way,watch aunt thought trailerit funni sick way
135,33MtR-g4Jcg,omg Zac Efrons shirt was on for the whole trailer!!!,omg zac efron shirt whole trailer
136,33MtR-g4Jcg,would only watch this for aubrey and anna,would watch aubrey anna
137,33MtR-g4Jcg,i like these 4 people so much<br><br>cant wait,like peopl muchcant wait
138,33MtR-g4Jcg,"So excited to see this movie!! Kendrick and Plaza are the ultimate dream team, and Zac and Adam are really funny too, so this should be interesting.",excit see movi kendrick plaza ultim dream team zac adam realli funni interest
139,33MtR-g4Jcg,"Sooooooooo, basically Wedding Crashers with females crashing the wedding?",sooooooooo basic wed crasher femal crash wed
140,33MtR-g4Jcg,this...actually looks funny,actual look funni
141,33MtR-g4Jcg,Not sure how I feel about this...,sure feel
142,33MtR-g4Jcg,"It&#39;s weird that Anna Kendrick was nominated for an Oscar but it&#39;s Zac that have super high expectations about his career just because he did some cheesy dramas like &quot;Charlie st. Cloud&quot; and &quot;The Lucky One&quot;, using that as a parameter I&#39;m pretty sure his career is not &quot;worse&quot; now",weird anna kendrick nomin oscar zac super high expect career cheesi drama like quot charli st cloud quot quot lucki one quot use paramet pretti sure career quot wors quot
143,33MtR-g4Jcg,ew.. aubrey plaza has zero butt.,ew aubrey plaza zero butt
144,33MtR-g4Jcg,This looks really bad but also really good,look realli bad also realli good
145,33MtR-g4Jcg,Burn... victim... Barbie... YES lol.,burn victim barbi ye lol
146,33MtR-g4Jcg,Aubrey Plaza is neither funny nor attractive. Please stop.,aubrey plaza neither funni attract pleas stop
147,33MtR-g4Jcg,Confirmed Aubrey Plaza is blowing Zack Efron.,confirm aubrey plaza blow zack efron
148,33MtR-g4Jcg,looks so stupid. I&#39;m definitively going to watch it idhdubdudbd,look stupid definit go watch idhdubdudbd
149,33MtR-g4Jcg,This trailer is good !,trailer good
150,33MtR-g4Jcg,LET&#39;S GET THIS PARTY STARTED!!! ...don&#39;t forget to bring your dates.,let get parti start forget bring date
151,33MtR-g4Jcg,"<a href=""http://www.youtube.com/watch?v=33MtR-g4Jcg&amp;t=1m57s"">1:57</a> ,song?",song
152,33MtR-g4Jcg,Anna Kendrick &lt;3,anna kendrick lt
153,33MtR-g4Jcg,Who cares if Zac keeps doing the same shitty movies? Everyone is going to watch this for Anna and Aubrey.,care zac keep shitti movi everyon go watch anna aubrey
154,33MtR-g4Jcg,"This looks so, so bad. None of the leads have comic chops, how did this get past stage 1?",look bad none lead comic chop get past stage
155,33MtR-g4Jcg,I love this!!!! I&#39;m so excited to see the movie,love excit see movi
156,33MtR-g4Jcg,this looks super fun and it&#39;s showing on my birthday! 😍,look super fun show birthday
157,33MtR-g4Jcg,I LOVE IT,love
158,33MtR-g4Jcg,is this rated yet?,rate yet
159,33MtR-g4Jcg,Anna Kendrick and Aubrey Plaza are pure gold together. I will watch this movie just because they are in it.,anna kendrick aubrey plaza pure gold togeth watch movi
160,33MtR-g4Jcg,This movie looks awesome,movi look awesom
161,33MtR-g4Jcg,hoping this comes to India,hope come india
162,33MtR-g4Jcg,I fealt like I have seen something like this before,fealt like seen someth like
163,33MtR-g4Jcg,"song at <a href=""http://www.youtube.com/watch?v=33MtR-g4Jcg&amp;t=1m09s"">1:09</a>? please ;)",song pleas
164,33MtR-g4Jcg,Been waiting for this for so long!!!,wait long
165,33MtR-g4Jcg,"The only reason im gonna watch this is becuz of Adam Devine haha, that dude is funny as hell",reason im gon na watch becuz adam devin haha dude funni hell
166,33MtR-g4Jcg,"FFS, This is a rip off of a great movie from New Zealand called &quot;Siones Wedding&quot; trus me get around it great watch",ff rip great movi new zealand call quot sion wed quot tru get around great watch
167,33MtR-g4Jcg,I just hope the good lord gives me the fortitude and strength to hold out till this gets released.,hope good lord give fortitud strength hold till get releas
168,33MtR-g4Jcg,anNA FREAKING KENDRICK <br><br>also Anna and Aubrey= dream team,anna freak kendrick also anna aubrey dream team
169,33MtR-g4Jcg,Zac Efron has been COMPLETELY type-cast,zac efron complet type cast
170,33MtR-g4Jcg,"This looks funny!! I love comedies and love that Zac is in more he&#39;s been slaying comedies since neighbors!! He does it all musicals, dramas, romantic! good for him!",look funni love comedi love zac slay comedi sinc neighbor music drama romant good
171,33MtR-g4Jcg,Looked a bit like siones wedding,look bit like sion wed
172,33MtR-g4Jcg,The most amazing friendship of Anna and Aubrey.,amaz friendship anna aubrey
173,33MtR-g4Jcg,Zac Efron is slowly becoming like Adam Sandler.,zac efron slowli becom like adam sandler
174,33MtR-g4Jcg,this kind of looks perfect. at least the trailer is perfect,kind look perfect least trailer perfect
175,33MtR-g4Jcg,Frikin love Anna kendrick and Aubrey plaza,frikin love anna kendrick aubrey plaza
176,33MtR-g4Jcg,Who the f is aubrey plaza?,f aubrey plaza
177,33MtR-g4Jcg,I wanna see a Workaholics movie!,wan na see workahol movi
178,33MtR-g4Jcg,What was the song that was playing when Audrey plaza got into the car crash?,song play audrey plaza got car crash
179,33MtR-g4Jcg,"Zac needs a new agent, all these movies are the same....",zac need new agent movi
180,33MtR-g4Jcg,Zaaac!!! ♥,zaaac
181,33MtR-g4Jcg,"Aubrey plaza booty <a href=""http://www.youtube.com/watch?v=33MtR-g4Jcg&amp;t=1m04s"">1:04</a>. That&#39;s all.",aubrey plaza booti
182,33MtR-g4Jcg,&quot; The key to teaching children is repetition. You&#39;d be surprised how stupid they are.&quot; LMAO,quot key teach children repetit surpris stupid quot lmao
183,33MtR-g4Jcg,Two of those just came from a horrible movie <br><br>Im still gonna watch it lol,two came horribl movi im still gon na watch lol
184,33MtR-g4Jcg,Anna kendrick and Audrey plaza are the MVP of this trailer.,anna kendrick audrey plaza mvp trailer
185,33MtR-g4Jcg,Aubrey Plaza is FIIIIIIIIIIINEEEEE,aubrey plaza fiiiiiiiiiiineeee
186,33MtR-g4Jcg,"Mmm, respect due to Kendrick for a varied CV.",mmm respect due kendrick vari cv
187,33MtR-g4Jcg,Aubrey Plaza marry me,aubrey plaza marri
188,33MtR-g4Jcg,Zack efron didn&#39;t take his shirt off in a trailer?,zack efron take shirt trailer
189,33MtR-g4Jcg,This looks horrible...Imma still watch it tho Imma still watch...zac bby pls stop making corny movies you make me suffer,look horribl imma still watch tho imma still watch zac bbi pl stop make corni movi make suffer
190,33MtR-g4Jcg,This looks worse than Dirty Grandpa :(,look wors dirti grandpa
191,33MtR-g4Jcg,"Only watching this because of Aubrey Plaza, but Anna Kendrick is also kinda cool...and I guess Zac Efron was pretty good in Bad Neighbours...<br><b>lies down</b><br>My life is weird",watch aubrey plaza anna kendrick also kinda cool guess zac efron pretti good bad neighbour lie downmi life weird
192,33MtR-g4Jcg,I am looking at Aubrey plaza throughout the trailer. The teacher character suits her well.,look aubrey plaza throughout trailer teacher charact suit well
193,33MtR-g4Jcg,this is such an epic movie!!! can&#39;t wait! four of my idols in one movie!,epic movi wait four idol one movi
194,33MtR-g4Jcg,I LOVE THIS,love
195,33MtR-g4Jcg,Aubrey and Anna are the dream team,aubrey anna dream team
196,33MtR-g4Jcg,"Dope <a href=""http://www.youtube.com/results?search_query=%23YimReviews"">#YimReviews</a>",dope yimreview
197,33MtR-g4Jcg,this surprised me it doesn&#39;t look bad LOL. with anna kendrick and aubrey plaza it can&#39;t go too wrong,surpris look bad lol anna kendrick aubrey plaza go wrong
198,33MtR-g4Jcg,2nd,nd
199,33MtR-g4Jcg,first,first
200,cipOTUO0CmU,So she is following her sisters footsteps in how to become a sadist,follow sister footstep becom sadist
201,cipOTUO0CmU,"Ok, this looks interesting, but I didn&#39;t see Keanu at all. What character does he play? Elle looks wonderful! It&#39;ll be different to see her as a killer.",ok look interest see keanu charact play ell look wonder differ see killer
202,cipOTUO0CmU,KEANU WHERE ARE YOU ?,keanu
203,cipOTUO0CmU,Nicolas!,nicola
204,cipOTUO0CmU,I&#39;m confused,confus
205,cipOTUO0CmU,Looks like Black Swan. Where&#39;s Keanu?,look like black swan keanu
206,cipOTUO0CmU,"To those who wonder where is Keanu Reeves. He is at <a href=""http://www.youtube.com/watch?v=cipOTUO0CmU&amp;t=1m12s"">1:12</a> and <a href=""http://www.youtube.com/watch?v=cipOTUO0CmU&amp;t=1m16s"">1:16</a> in the dark.",wonder keanu reev dark
207,cipOTUO0CmU,The colours and the lighting are orgasmic,colour light orgasm
208,cipOTUO0CmU,who here liked only God forgives? I loved drive to,like god forgiv love drive
209,cipOTUO0CmU,Song?,song
210,cipOTUO0CmU,"So fappable already, and this is just the trailer!",fappabl alreadi trailer
211,cipOTUO0CmU,sooo wtf is this about??,sooo wtf
212,cipOTUO0CmU,ZZZZZZZZZZzzzzzzzzzzzz,zzzzzzzzzzzzzzzzzzzzzz
213,cipOTUO0CmU,that&#39;s quite nice picture art. i&#39;m not sure about the story though.,quit nice pictur art sure stori though
