,ID,comments,cleaned_comments
81,bq9jI1QnEXU,Saw the girl from Dreamgirls!,saw girl dreamgirl
82,bq9jI1QnEXU,I&#39;m happy to see actual Nigerian actors in this movie.,happi see actual nigerian actor movi
83,bq9jI1QnEXU,Why most african movies are war based and interpretation of poor and hungry people..just saying when was the last time u saw a good african film with no war and poor people...,african movi war base interpret poor hungri peopl say last time u saw good african film war poor peopl
84,bq9jI1QnEXU,STOP showing as all the movie in trailers WTF !!!!!,stop show movi trailer wtf
85,bq9jI1QnEXU,Seems interesting enough...,seem interest enough
86,bq9jI1QnEXU,Hmm... is this about nigerian prince? cuz i got an email from him saying that he need to withdraw a money from bank of swiss,hmm nigerian princ cuz got email say need withdraw money bank swiss
87,bq9jI1QnEXU,Yes o!,ye
88,bq9jI1QnEXU,Looks good...,look good
89,bq9jI1QnEXU,I will be seeing this!!!,see
90,bq9jI1QnEXU,This movie looks brilliant!! Love the cinematography.. Imma read the book first tho,movi look brilliant love cinematographi imma read book first tho
91,bq9jI1QnEXU,i cannot wait to see this movie :),wait see movi
92,bq9jI1QnEXU,Gay,gay
93,bq9jI1QnEXU,"I&#39;m so glad to finally see this movie made, I read the book when I was in high school. I feel like such a proud Nigerian now",glad final see movi made read book high school feel like proud nigerian
94,bq9jI1QnEXU,This film can mean alot to some people,film mean alot peopl
95,bq9jI1QnEXU,Nigerian Civil war....will watch,nigerian civil war watch
96,bq9jI1QnEXU,That&#39;s the kid that&#39;s in the new Star Wars movie,kid new star war movi
97,bq9jI1QnEXU,looks a bit shit to be honest... unrealistic and pure cinematography will put this film to higher peaks than it is worth.,look bit shit honest unrealist pure cinematographi put film higher peak worth
98,bq9jI1QnEXU,Seems like my kind of movie.,seem like kind movi
99,bq9jI1QnEXU,When does this come out,come
100,bq9jI1QnEXU,Wow I almost cried. It looks so moving. I can&#39;t wait to watch this.,wow almost cri look move wait watch
101,bq9jI1QnEXU,"na i am not feeling it, i am a Nigerian and the accents are terrible",na feel nigerian accent terribl
102,bq9jI1QnEXU,Hotel Rwanda meets Last king of Scotland...,hotel rwanda meet last king scotland
103,bq9jI1QnEXU,I just finished this awesome awesome book. Can&#39;t wait to see the movie.,finish awesom awesom book wait see movi
104,dJ32LuLIKc8,Donde veo esta película alguien. Por favor,dond veo esta pel cula alguien por favor
105,dJ32LuLIKc8,ay may movie rin pala neto,ay may movi rin pala neto
106,dJ32LuLIKc8,this lookin like  a good movie,lookin like good movi
107,dJ32LuLIKc8,"I didn&#39;t like it very much, too confusing and difficult to follow.",like much confus difficult follow
108,dJ32LuLIKc8,Where can I get this movie to watch??,get movi watch
109,dJ32LuLIKc8,Viking Vladimir.... LMAO,vike vladimir lmao
110,dJ32LuLIKc8,film lepas kan ya ?,film lepa kan ya
111,dJ32LuLIKc8,Please tell me the name of flim ❤️🙂✅,pleas tell name flim
112,dJ32LuLIKc8,How can I download this movie coz I don&#39;t find it,download movi coz find
113,dJ32LuLIKc8,Who are here after kgf adheera look release ??...🥰😍,kgf adheera look releas
114,dJ32LuLIKc8,sanju baba k look ko dekhne kon kon aaya h,sanju baba k look ko dekhn kon kon aaya h
115,dJ32LuLIKc8,Ragner 😂😂😂,ragner
116,dJ32LuLIKc8,Its bullshit .....worst series which i saw,bullshit worst seri saw
117,dJ32LuLIKc8,from where can download this movie,download movi
118,dJ32LuLIKc8,"the original russian language trailer made this movie look so badass. this trailer is a lot lamer, and a much better representation of the movie, which fucking sucks",origin russian languag trailer made movi look badass trailer lot lamer much better represent movi fuck suck
119,dJ32LuLIKc8,Is that the same guy that plays prince oleg?,guy play princ oleg
120,dJ32LuLIKc8,"This is shite,  if the slavs speak in english what language the norse speak in? english?   what about the   pechenegs?  still in english?",shite slav speak english languag nors speak english pecheneg still english
121,dJ32LuLIKc8,Pure garbage,pure garbag
122,dJ32LuLIKc8,Viking movie release date,vike movi releas date
123,dJ32LuLIKc8,SOMEBODY PLEASE TELL ME THE REAL NAME OF THE MOVIE. ::((( PLS,somebodi pleas tell real name movi pl
124,dJ32LuLIKc8,Widih ini film yang baru ya,widih ini film yang baru ya
125,dJ32LuLIKc8,These are Rus Vikings from Kiev not the typical Scandinavian Vikings,ru vike kiev typic scandinavian vike
126,dJ32LuLIKc8,The original in Russian with English subtitles sounds much better - as is the original trailer.,origin russian english subtitl sound much better origin trailer
127,dJ32LuLIKc8,Dubbed English.... <b>Groans</b>,dub english groan
128,dJ32LuLIKc8,looking for ragnar lothbrok hahaha,look ragnar lothbrok hahaha
129,dJ32LuLIKc8,Shortly: This movie is about prince Vladimir&#39;s struggle to conquer Russia from his half brother Rapapolk. Vladimir was born to his father from a slave woman and in order to conquer Russia went to Scandinavia where he made friends with local chieftains and recruited them for his cause. Later he also christianized Russia. It used to be pagan.,shortli movi princ vladimir struggl conquer russia half brother rapapolk vladimir born father slave woman order conquer russia went scandinavia made friend local chieftain recruit caus later also christian russia use pagan
130,dJ32LuLIKc8,Ragnar,ragnar
131,dJ32LuLIKc8,Фильм Говно ! :(  movie lol,movi lol
132,dJ32LuLIKc8,"I watch this movie and can say only its a big waisting time,story begin good but on half ,,no compass,,forward,disaster from movie,big shit,but next russian movie ,,Legend of Kolovrat,,is much better of this crap,",watch movi say big waist time stori begin good half compass forward disast movi big shit next russian movi legend kolovrat much better crap
133,dJ32LuLIKc8,ROME HAS BEEN DEFEATED.. I&#39;M YOUR FUCKING JESUS.,rome defeat fuck jesu
134,dJ32LuLIKc8,"Have you seen &quot;Hunter killer&quot;? Isn&#39;t a fake? )) Be calm, they are all just movies...",seen quot hunter killer quot fake calm movi
135,dJ32LuLIKc8,"Have you seen &quot;Hunter killer&quot;? Isn&#39;t a fake? )) Be calm, they are all just movies...",seen quot hunter killer quot fake calm movi
136,dJ32LuLIKc8,Про викингов помоему тема заезжена уже....тем более после сериала Викинги))) я один тут русский?)),
137,dJ32LuLIKc8,Dont trust russian historical films..especially about Rus (swedish vikings),dont trust russian histor film especi ru swedish vike
138,dJ32LuLIKc8,Music copy from Bollywood movie Mangal Pandey.,music copi bollywood movi mangal pandey
139,dJ32LuLIKc8,Nooooooo.... this is a disaster insult to the name of viking,nooooooo disast insult name vike
140,dJ32LuLIKc8,"Online  subtitle translator at <a href=""https://translatesubtitles.com/"">https://translatesubtitles.com</a>",onlin subtitl translat http translatesubtitl com
141,dJ32LuLIKc8,Cast Ragnar lorthbrok in movie,cast ragnar lorthbrok movi
142,dJ32LuLIKc8,Lol movie,lol movi
143,dJ32LuLIKc8,Wow can&#39;t wait,wow wait
144,dJ32LuLIKc8,This is a movie &quot;Viking russia&quot; the main character name Vladimir,movi quot vike russia quot main charact name vladimir
145,dJ32LuLIKc8,Super,super
146,dJ32LuLIKc8,"My favourite movie coming <a href=""https://youtu.be/FJt6d_W4w84"">https://youtu.be/FJt6d_W4w84</a>",favourit movi come http youtu fjt w w
147,dJ32LuLIKc8,Is this a movie are a new season trailer.......?,movi new season trailer
148,SL7OfxJo2oA,"Don&#39;t know about the historical or cultural debate regarding the accuracy, etc., but it was sure a fun movie to watch. Very authentic Chinatown atmosphere and great martial arts fight scenes. Don&#39;t take it too seriously. Just enjoy....good acting too !",know histor cultur debat regard accuraci etc sure fun movi watch authent chinatown atmospher great martial art fight scene take serious enjoy good act
149,SL7OfxJo2oA,"Bruce Lee was such a huge fan of shitty anthemic hip hop, it&#39;s nice to see that finally recognized and appreciated.",bruce lee huge fan shitti anthem hip hop nice see final recogn appreci
150,SL7OfxJo2oA,"A movie imitating bruce lee without permission.<br>Only the voice is similar, but others are fakes.",movi imit bruce lee without permiss voic similar other fake
151,SL7OfxJo2oA,the one inch punch!,one inch punch
152,SL7OfxJo2oA,Meh... nothing will ever be better than Dragon: The Bruce Lee Story,meh noth ever better dragon bruce lee stori
153,SL7OfxJo2oA,What is with the stupid rap music? It doesn&#39;t fit at all. It&#39;s as bad as the music in the Assassins Creed movie trailer.,stupid rap music fit bad music assassin creed movi trailer
154,SL7OfxJo2oA,korny,korni
155,SL7OfxJo2oA,I think Shannon Lee (Bruce&#39;s daughter) should direct the real version of Lee&#39;s story. Too many people making movies for the sole intent of profit and disregards to history. Shannon should do this before its too late.,think shannon lee bruce daughter direct real version lee stori mani peopl make movi sole intent profit disregard histori shannon late
156,SL7OfxJo2oA,"Uh, isn&#39;t this the guy that dared Bruce to fight? And Bruce accepted and the fight lasted about 30 seconds with the dude lying in a pool of his own blood? What in the world is this crap?",uh guy dare bruce fight bruce accept fight last second dude lie pool blood world crap
157,SL7OfxJo2oA,white savior bullshit.    why do whites have to keep kissing their own asses all day long?,white savior bullshit white keep kiss ass day long
158,SL7OfxJo2oA,"It&#39;s a shame that the reviews of this aren&#39;t good - and from what I can tell that&#39;s well founded, unfortunately. I&#39;m not really aware of Bruce Lee as I never got round to watching many of his movies (I prefer Karate but that&#39;s just because I practice it, Lee&#39;s martial art looks badass as well though) but it seems like it could have made a good movie with a good message.",shame review good tell well found unfortun realli awar bruce lee never got round watch mani movi prefer karat practic lee martial art look badass well though seem like could made good movi good messag
159,SL7OfxJo2oA,"So is this supposed to be a comedy or serious? It has many legends and true stories about Bruce Lee mixed in with half a dozen kung-fu movie cliches, so I&#39;m actually not sure!",suppos comedi seriou mani legend true stori bruce lee mix half dozen kung fu movi clich actual sure
160,SL7OfxJo2oA,"Everyone saying this movie is trash, and I&#39;m pretty sure it will be trash compared to the real Bruce Lee but you know everybody here is going to watch it somehow 😂",everyon say movi trash pretti sure trash compar real bruce lee know everybodi go watch somehow
161,SL7OfxJo2oA,"Bruce was not this cocky, onr did he ask for the fight. just a fyi",bruce cocki onr ask fight fyi
162,SL7OfxJo2oA,I would like to donnie yen play bruce lee but still young,would like donni yen play bruce lee still young
163,SL7OfxJo2oA,"He may not look like Bruce Lee but he sounds like him, has his mannerisms and is cocky. Of course we just HAVE to include rap crap.",may look like bruce lee sound like manner cocki cours includ rap crap
164,SL7OfxJo2oA,wow.. just wow.. the cheese on this.. it&#39;s like a deep dish pizza... the cheese is so stretched!,wow wow chees like deep dish pizza chees stretch
165,SL7OfxJo2oA,Nope,nope
166,SL7OfxJo2oA,"This will be a great movie!!! I wish somehow, the fight was on today.",great movi wish somehow fight today
167,SL7OfxJo2oA,The Birh of the 🐉<br>is going2 kickass<br>take names<br>🎥<br>A alsome..<br>2017 get it #!,birh go kickasstak name alsom get
168,SL7OfxJo2oA,Lol the one inch punch,lol one inch punch
169,SL7OfxJo2oA,who else came here cuz of roblox,els came cuz roblox
170,SL7OfxJo2oA,Going to be a Hollywood mockery of the Master,go hollywood mockeri master
171,SL7OfxJo2oA,Bro he is one of the best Kong fu fighter ever,bro one best kong fu fighter ever
172,SL7OfxJo2oA,"wow btw watch ip man too <a href=""http://www.youtube.com/results?search_query=%23ipman"">#ipman</a>",wow btw watch ip man ipman
173,SL7OfxJo2oA,Wow,wow
174,SL7OfxJo2oA,This was an add on roblox. lol,add roblox lol
175,SL7OfxJo2oA,Who is here because of the Roblox ad?,roblox ad
176,SL7OfxJo2oA,"There are enough movies by Bruce Lee and documenting Bruce Lee, do we really need another one - simply don&#39;t be ignorant and look them up. <br><br>I don&#39;t think we need another movie to exploit the life of Bruce Lee for money.",enough movi bruce lee document bruce lee realli need anoth one simpli ignor look think need anoth movi exploit life bruce lee money
177,SL7OfxJo2oA,ROBLOX SENT ME HERE!!!!!!!!!,roblox sent
178,SL7OfxJo2oA,Dragon: the bruce lee story was ten times better.,dragon bruce lee stori ten time better
179,SL7OfxJo2oA,WWE Studios? Not getting my hopes up.,wwe studio get hope
180,SL7OfxJo2oA,Bruce Lee loses,bruce lee lose
181,SL7OfxJo2oA,"In my opinion, I feel like fucking hollywood is going to die. Just like the Disney version of Star Wars. HEY GUYS LETS REMAKE EPISODE 4 AND NOT INTRODUCE ANY FUCKING CHARACTERS? WHO IS WITH ME? <b>Every 12 year old kid</b> I am serious guys, movies are going to be replaced with really long TV shows. Look at Game of Thrones and The Walking Dead. Tell me I am wrong and I will reply with happiness. :)",opinion feel like fuck hollywood go die like disney version star war hey guy let remak episod introduc fuck charact everi year old kid seriou guy movi go replac realli long tv show look game throne walk dead tell wrong repli happi
182,SL7OfxJo2oA,Did this channel brought it&#39;s views 8.4 million and only 138 comments?,channel brought view million comment
183,SL7OfxJo2oA,These losers look nothing like Bruce Lee and Wong Jack Man,loser look noth like bruce lee wong jack man
184,SL7OfxJo2oA,8 mil viws and only 700 likes,mil viw like
185,SL7OfxJo2oA,Bruce?&gt; Lee?,bruce gt lee
186,SL7OfxJo2oA,This looks incomprehensibly bad... just sayin&#39;,look incomprehens bad sayin
187,SL7OfxJo2oA,"It&#39;s really impossible to properly portray Bruce Lee, without Bruce Lee.<br>Because it&#39;s freaking Bruce Lee.<br>Make a movie about his story, not an action loaded &quot;based off of&quot; story. That&#39;s what Bruce deserves.",realli imposs properli portray bruce lee without bruce lee freak bruce lee make movi stori action load quot base quot stori bruce deserv
188,SL7OfxJo2oA,"I love you Bruce Lee. R.I.P. Bruce Lee. Welcome back Lee. <br><br>Bruce Lee game - Bruce Lee: Quest of the Dragon.; <br><a href=""http://www.dailymotion.com/video/x3dcvky"">http://www.dailymotion.com/video/x3dcvky</a>",love bruce lee r p bruce lee welcom back lee bruce lee game bruce lee quest dragon http www dailymot com video x dcvki
189,SL7OfxJo2oA,"Epic movie, over a scrimmage that occurred IN A GARAGE. What I fucking hate about these &quot;inspired by true events&quot; is how big of a fish tale the Bruce Lee mythos becomes, when the reality of those scrimmages, is that they were really comparing notes, by applied sparring. I hope that this won&#39;t be as hokey as &quot;The Dragon&quot; from years past.",epic movi scrimmag occur garag fuck hate quot inspir true event quot big fish tale bruce lee mytho becom realiti scrimmag realli compar note appli spar hope hokey quot dragon quot year past
190,SL7OfxJo2oA,سلام صبح بخیر,
191,SL7OfxJo2oA,Why do these producers lie?!  That is not the truth!  Jack Kicked Bruce ass and he got hurt so bad they sent Bruce privately to the East Coast at a Hospital so no one here would know what happened to Bruce!  Bruce lost the fight a got beaten up so badly!  He was the one provoking the fight.  The Triads knew Jack would win.  There was only four people there to witness the fight including  Bruce wife who beg Jack to stop and beg one of the Starters to stop the fight before Bruce dies..her exact words!  It&#39;s a shame when they lie and the majority don&#39;t know the truth!  Shame for the martial arts community!  Only two more person who is alive today who witnessed that fight!  Jack Won!  Sent Bruce to the Hospital!,produc lie truth jack kick bruce ass got hurt bad sent bruce privat east coast hospit one would know happen bruce bruce lost fight got beaten badli one provok fight triad knew jack would win four peopl wit fight includ bruce wife beg jack stop beg one starter stop fight bruce die exact word shame lie major know truth shame martial art commun two person aliv today wit fight jack sent bruce hospit
192,SL7OfxJo2oA,cRap music for Bruce Lee?!!!   Wallet closed.,crap music bruce lee wallet close
193,SL7OfxJo2oA,"Sad how someone thought a movie about Bruce Lee needed fictional components. As far as ficitional marital arts movies, Triple Threat looks like the one to watch.",sad someon thought movi bruce lee need fiction compon far ficit marit art movi tripl threat look like one watch
194,SL7OfxJo2oA,I pray the music in the movie is NOT the music in this preview. There is so much potential with this story.,pray music movi music preview much potenti stori
195,SL7OfxJo2oA,&quot;Dragon&quot; (1993) was on TV a few weeks ago.  I would recommend an actual Bruce Lee movie over a fantasy hagiography.,quot dragon quot tv week ago would recommend actual bruce lee movi fantasi hagiographi
196,SL7OfxJo2oA,Geez... Nothing about this embodies the spirit of Bruce Lee.,geez noth embodi spirit bruce lee
197,SL7OfxJo2oA,"Shit man, I&#39;m ready.",shit man readi
198,SL7OfxJo2oA,Should have been Abbas Alizada. Also looks like making history into an action film. Kind of a shame really considering the wasted potential here.,abba alizada also look like make histori action film kind shame realli consid wast potenti
199,SL7OfxJo2oA,"<a href=""http://www.youtube.com/watch?v=SL7OfxJo2oA&amp;t=2m05s"">2:05</a>    YESSS!!!!!!",yesss
200,SL7OfxJo2oA,"i though the fight was 1 sided and that Lee chased the monk around the mat after a few minutes, not this matrix crap.",though fight side lee chase monk around mat minut matrix crap
201,SL7OfxJo2oA,Im back bitches,im back bitch
202,SL7OfxJo2oA,where&#39;d kung lao&#39;s hat go,kung lao hat go
203,SL7OfxJo2oA,Whelp i&#39;m glad we&#39;re getting another martial arts movie.,whelp glad get anoth martial art movi
