,ID,comments,cleaned_comments
107,dJTU48_yghs,ofcourse its spike jonze.. ofcourse,ofcours spike jonz ofcours
108,dJTU48_yghs,Joaquin Phoenix is such a good actor; thank god hes back at acting again.,joaquin phoenix good actor thank god he back act
109,dJTU48_yghs,Feels like Black Mirror Season 2 Episode 1.,feel like black mirror season episod
110,dJTU48_yghs,I&#39;ve never seen Joaquin Phoenix so happy.,never seen joaquin phoenix happi
111,dJTU48_yghs,Ultimate TFW NO GF movie.,ultim tfw gf movi
112,dJTU48_yghs,Now imagine Glados as the voice...,imagin glado voic
113,dJTU48_yghs,Her?,
114,dJTU48_yghs,Still better than Microsoft.,still better microsoft
115,dJTU48_yghs,nice,nice
116,dJTU48_yghs,Trippy,trippi
117,dJTU48_yghs,and that&#39;s How I Met you Mother,met mother
118,dJTU48_yghs,HAHAHAHA!,hahahaha
119,dJTU48_yghs,"Looks amazing, and the cast is great!",look amaz cast great
120,dJTU48_yghs,this is a movie where u watch online just to skip to the end and see if Scarlett Johansson is real,movi u watch onlin skip end see scarlett johansson real
121,dJTU48_yghs,"my best friends are my tv stevie and couch rosalita and the computer which i just call it as computer, am i anti social? hell yes so im really going to love this movie, cant wait to see it! (if you get the reference then cool)",best friend tv stevi couch rosalita comput call comput anti social hell ye im realli go love movi cant wait see get refer cool
122,dJTU48_yghs,dude dont fall in love with the pc... hurt its feelings and your shit will be all over the internet,dude dont fall love pc hurt feel shit internet
123,dJTU48_yghs,in the future pcs will have vaginas.....just in case,futur pc vagina case
124,dJTU48_yghs,she&#39;s gonna end up driving him off a cliff in the end,gon na end drive cliff end
125,dJTU48_yghs,Pedo moive,pedo moiv
126,dJTU48_yghs,This is from &quot;Black Mirror&quot;!,quot black mirror quot
127,dJTU48_yghs,oh no at some point he&#39;s gonna turn her off oh god its gonna hurt,oh point gon na turn oh god gon na hurt
128,dJTU48_yghs,"Her, the movie based on Manti Teo",movi base manti teo
129,dJTU48_yghs,Is this going to be like Lars And The Real Girl where the guy falls for a inanimate object until he can truly comprehend and act on his feelings for others?,go like lar real girl guy fall inanim object truli comprehend act feel other
130,dJTU48_yghs,First songs Avril 14th by Apex Twin.,first song avril th apex twin
131,dJTU48_yghs,I&#39;m so watching this!,watch
132,dJTU48_yghs,I spend all the time to watch the movie and dont get to watch Scarlett Johansson..... WTF!!!!!,spend time watch movi dont get watch scarlett johansson wtf
133,dJTU48_yghs,deep pull on the heart strings.,deep pull heart string
134,dJTU48_yghs,it&#39;s obvious that the &quot;voice you hear&quot; is not real.... it&#39;s a computer. but then again what is &quot;real&quot; is this situation.,obviou quot voic hear quot real comput quot real quot situat
135,dJTU48_yghs,This looks horribly sad :( I&#39;ll still watch it but I hate getting more depressed.,look horribl sad still watch hate get depress
136,dJTU48_yghs,I bet she is hal sister,bet hal sister
137,dJTU48_yghs,wierd science . lol,wierd scienc lol
138,dJTU48_yghs,Could someone please tell me the name of the song playing at the end of the trailer?,could someon pleas tell name song play end trailer
139,dJTU48_yghs,This movie just seems creepy.... are you sure this isn&#39;t what Phoenix&#39;s real life hasn&#39;t been like the past few years since he mentally broke down!?,movi seem creepi sure phoenix real life like past year sinc mental broke
140,dJTU48_yghs,100 bucks says he flips out at the end and smashes her to bits! it&#39;ll be sad.,buck say flip end smash bit sad
141,dJTU48_yghs,somebody knows the song in the end,somebodi know song end
142,dJTU48_yghs,Are there any other films like this besides A.I?,film like besid
143,dJTU48_yghs,AnnaPurna pictures:always a good sign.,annapurna pictur alway good sign
144,dJTU48_yghs,That wouldn&#39;t be very Spike Jonze now would it?,spike jonz would
145,dJTU48_yghs,"Seems weird, and hate the generic title. Should have called it Samantha.",seem weird hate gener titl call samantha
146,dJTU48_yghs,Interesting concept,interest concept
147,dJTU48_yghs,hes GAY,he gay
148,dJTU48_yghs,GAY GAAY GAAAAY GAAAAY !!!!!,gay gaay gaaaay gaaaay
149,dJTU48_yghs,"Simone, with Al Pacino?",simon al pacino
150,dJTU48_yghs,Dude this really good but I&#39;m sure we all know how it&#39;ll end. And ppl hating love really isn&#39;t physical it can happen with anything.,dude realli good sure know end ppl hate love realli physic happen anyth
151,dJTU48_yghs,movie for forever alone,movi forev alon
152,dJTU48_yghs,Kahdbdnc,kahdbdnc
153,dJTU48_yghs,This looks so sad...,look sad
154,dJTU48_yghs,Good but sad,good sad
155,dJTU48_yghs,"Oh shit, He fell in love with Siri. But seriously this looks great.",oh shit fell love siri serious look great
156,dJTU48_yghs,so they finally made a movie like the real life story of Sal9000 marring his nds video-game character....lol,final made movi like real life stori sal mar nd video game charact lol
157,dJTU48_yghs,soooo no scarlett Johansson?,soooo scarlett johansson
158,dJTU48_yghs,This is basically a film about a guy trying to fuck his Iphone.,basic film guy tri fuck iphon
159,dJTU48_yghs,Last song ??,last song
160,dJTU48_yghs,ITS THE RAPIST FROM WATER WORLD! :D,rapist water world
161,dJTU48_yghs,Song at 1.37?,song
162,dJTU48_yghs,anti-social does not mean &quot;not social&quot;,anti social mean quot social quot
163,dJTU48_yghs,i knew that this is gonna be about a guy falling in love with a technologically advanced siri after watching 30 seconds of this,knew gon na guy fall love technolog advanc siri watch second
164,dJTU48_yghs,ANNAPURNA PICTURES!!,annapurna pictur
165,dJTU48_yghs,How old are you?,old
166,dJTU48_yghs,yeah this is fuckin sad MATE,yeah fuckin sad mate
167,dJTU48_yghs,GAY GAY GAY GAY,gay gay gay gay
168,dJTU48_yghs,cry moaar,cri moaar
169,dJTU48_yghs,ew,ew
170,dJTU48_yghs,"Spike Jonze, Moustaches, Ukelele&#39;s... Could this get any more hipster?",spike jonz moustach ukelel could get hipster
171,dJTU48_yghs,Joaquin always impresses...looks good,joaquin alway impress look good
172,dJTU48_yghs,"I was expecting a dark twist at the end like maybe she isn&#39;t real, but looks interesting regardless, one to watch.",expect dark twist end like mayb real look interest regardless one watch
173,dJTU48_yghs,Asocial - Synonyms: Antisocial,asoci synonym antisoci
174,dJTU48_yghs,Her?,
175,dJTU48_yghs,A movie about  guy who falls for an imaginary girl that is just a Artificial intelligence. Looks dumb to me. The guy must be amazingly lonely.,movi guy fall imaginari girl artifici intellig look dumb guy must amazingli lone
176,dJTU48_yghs,this looks like a great movie,look like great movi
177,dJTU48_yghs,Wow looks amazing,wow look amaz
178,dJTU48_yghs,her?,
179,dJTU48_yghs,Looks brilliant. &lt;3 Amy Adams. Scarlett Johansson &lt;3 Joaquin Phoenix &lt;3,look brilliant lt ami adam scarlett johansson lt joaquin phoenix lt
180,dJTU48_yghs,So this is what Siri is going to be like in 20 years?,siri go like year
181,dJTU48_yghs,So sad,sad
182,dJTU48_yghs,"Great trailer, looks nice. New spike jonze movie..cant wait to see this one.",great trailer look nice new spike jonz movi cant wait see one
183,dJTU48_yghs,awwwww. this looks really good.,awwwww look realli good
184,dJTU48_yghs,"I guess Annapurna Pictures is on a roll these days, with films such as Killing Them Softly, Zero Dark Thirty and The Master.",guess annapurna pictur roll day film kill softli zero dark thirti master
185,dJTU48_yghs,"So, Scarlett will only be a voice ??... Or... a final surprise ??...",scarlett voic final surpris
187,dJTU48_yghs,I didn&#39;t know Joaquin was actually Jaoquin.,know joaquin actual jaoquin
188,dJTU48_yghs,Wow looks great good concept,wow look great good concept
189,dJTU48_yghs,Is she funny or somethingÉ,funni someth
190,dJTU48_yghs,Having Scarlett Johansson NOT be on screen might be the biggest mistake they could do with this movie.,scarlett johansson screen might biggest mistak could movi
191,dJTU48_yghs,Talk about shitty.,talk shitti
192,dJTU48_yghs,Siri on a whole new level,siri whole new level
193,dJTU48_yghs,WOW!!!,wow
194,dJTU48_yghs,whats the name of the song in at the end of the trailer,what name song end trailer
195,dJTU48_yghs,NEW OS is the best gf u can ever have !,new os best gf u ever
196,dJTU48_yghs,great actor,great actor
197,dJTU48_yghs,Joaquin da Gawd!,joaquin da gawd
198,dJTU48_yghs,Ewww. But I&#39;ll watch it.,ewww watch
199,dJTU48_yghs,and after watching the trailer you had me even more. Looks like a genuinely good movie,watch trailer even look like genuin good movi
200,dJTU48_yghs,This looks phenomenal !!,look phenomen
201,dJTU48_yghs,"You had me at &quot;Jaoquin Phoenix&quot;, you had my dick at &quot;Scarlett Johansson&quot;",quot jaoquin phoenix quot dick quot scarlett johansson quot
202,dJTU48_yghs,Spike Jonze is awesome,spike jonz awesom
203,dJTU48_yghs,He looks creepy with that mustache.,look creepi mustach
204,dJTU48_yghs,Hope Joaquin will get the oscar which he deserved this year,hope joaquin get oscar deserv year
205,mUULFJ_I048,It&#39;s good to see Hollywood still honoring our soldiers,good see hollywood still honor soldier
206,mUULFJ_I048,"Watch, just like The Walk in 2015, it&#39;ll be one of the best movies of the year and it wont get nominated for a single award",watch like walk one best movi year wont get nomin singl award
207,mUULFJ_I048,I think this movie won&#39;t go in the anti war direction and will be more  pro military patriotic propaganda shit,think movi go anti war direct pro militari patriot propaganda shit
208,mUULFJ_I048,Spoiler Vin Diesel is acting as Sergeant Shroom....Sergeant Shroom dies in Billy&#39;s arms....I Know I&#39;m a horrible person.,spoiler vin diesel act sergeant shroom sergeant shroom die billi arm know horribl person
209,mUULFJ_I048,Looks like pure propaganda but at least it&#39;s well shot,look like pure propaganda least well shot
210,mUULFJ_I048,"We already saw &quot;what really happened over there&quot; when Bran went back in time with that tree guy-- Ned didn&#39;t really kill that Targaryen, someone stabbed him in the back. All the times he told that story to his children, it was a lie. I wonder what else Ned Stark was hiding?<br><br>EDIT: GoT spoiler warning",alreadi saw quot realli happen quot bran went back time tree guy ned realli kill targaryen someon stab back time told stori children lie wonder els ned stark hide edit got spoiler warn
211,mUULFJ_I048,coldplayyyYyy,coldplayyyyyi
212,mUULFJ_I048,This promotional video comes to you sponsored by the U.S. Marine Corps.<br>Join today and stfu !,promot video come sponsor u marin corp join today stfu
213,mUULFJ_I048,is it me or did Kristen Stewart never got over Twilight.,kristen stewart never got twilight
214,mUULFJ_I048,Good to see Steve Martin and Chris tucker in something big again.,good see steve martin chri tucker someth big
215,mUULFJ_I048,looks like Kristen Stewart can act finally..,look like kristen stewart act final
216,mUULFJ_I048,this sht look 🔥,sht look
217,mUULFJ_I048,Lame,lame
218,mUULFJ_I048,Oh Billy!,oh billi
219,mUULFJ_I048,"Would like to see this, but with KS in i....No thanks.",would like see ks thank
220,mUULFJ_I048,This has Oscar written all over it!  Can&#39;t wait to see it!,oscar written wait see
221,mUULFJ_I048,期待,
222,mUULFJ_I048,Kristen Stewart is like a female version of Jai Courtney.,kristen stewart like femal version jai courtney
223,mUULFJ_I048,Ohh great america,ohh great america
224,mUULFJ_I048,Iraq now turning hell<br>There are no safety and security<br>Thank you america,iraq turn hellther safeti securitythank america
225,mUULFJ_I048,nice!!,nice
226,mUULFJ_I048,"This trailer is really bad, it tries to set a tone, but you cant work out what tone that is.",trailer realli bad tri set tone cant work tone
227,mUULFJ_I048,nominations best supporting actor &gt; Vin Diesel,nomin best support actor gt vin diesel
228,mUULFJ_I048,Yay &#39;Murica!,yay murica
229,mUULFJ_I048,This is a comedy-drama so my guess is that the actual movie will be more of a war satire. Kind of like Mash.,comedi drama guess actual movi war satir kind like mash
230,mUULFJ_I048,How does Chris Tucker fit in this movie?,chri tucker fit movi
231,mUULFJ_I048,&quot;America.. America...America&quot;... too much.. but the movie still looks great,quot america america america quot much movi still look great
232,mUULFJ_I048,why is this kinda of similar to flags of our father for some reason...,kinda similar flag father reason
233,mUULFJ_I048,Thanks for ruining one of my favorite songs,thank ruin one favorit song
234,mUULFJ_I048,"looked good until i saw Kristen Stewart in it, well just as long as there&#39;s plenty of killings and explosions I&#39;ll be happy",look good saw kristen stewart well long plenti kill explos happi
235,mUULFJ_I048,American hero-patriot shit again,american hero patriot shit
236,mUULFJ_I048,I was waiting for some magic Mike shit to happen,wait magic mike shit happen
237,mUULFJ_I048,"Ann lee, that&#39;s a guarantee!",ann lee guarante
238,mUULFJ_I048,Lone Survivor trailer song,lone survivor trailer song
239,mUULFJ_I048,"awsome....more American propaganda to increase the hate towards all other non American countries especially Muslim, glorify war and convince kids they be hero&#39;s and will get hot wives if they enlist. Usually a war is around the corner when so many propaganda movies are released.",awsom american propaganda increas hate toward non american countri especi muslim glorifi war convinc kid hero get hot wive enlist usual war around corner mani propaganda movi releas
240,mUULFJ_I048,"i&#39;m a simple person. i see vin diesel, i click like",simpl person see vin diesel click like
241,mUULFJ_I048,Looks like an emotional roller coaster,look like emot roller coaster
242,mUULFJ_I048,"kristen stewart,nice choice. btw i love ang lee",kristen stewart nice choic btw love ang lee
243,mUULFJ_I048,How was Chris tucker not in this trailer? &quot;,chri tucker trailer quot
244,mUULFJ_I048,"vin diesel and steve martin in an Ang Lee movie, that&#39;s awesome<br>and now this <a href=""http://www.youtube.com/watch?v=mUULFJ_I048&amp;t=1m20s"">1:20</a> dude just becomes a stain of blood :O that&#39;s some shocking image",vin diesel steve martin ang lee movi awesomeand dude becom stain blood shock imag
245,mUULFJ_I048,a good Kristen Stewart movie?,good kristen stewart movi
246,mUULFJ_I048,This has Oscar Bait written all over it.,oscar bait written
247,mUULFJ_I048,"This is going to win the Oscars in 2017, but still I need to see the trailer for Silence.",go win oscar still need see trailer silenc
248,mUULFJ_I048,"The TriStar logo shocked me, I though they were dead",tristar logo shock though dead
249,mUULFJ_I048,A Vin Diesel movie. Is in 2 seconds of the trailer,vin diesel movi second trailer
250,mUULFJ_I048,&#39;MERICA!,merica
251,mUULFJ_I048,Discount Flags of our fathers,discount flag father
252,mUULFJ_I048,music by SCALA!,music scala
253,mUULFJ_I048,Get this propaganda out of my face,get propaganda face
254,mUULFJ_I048,that cover of heroes tho...,cover hero tho
255,mUULFJ_I048,Anyone know the song? Very pretty.,anyon know song pretti
256,mUULFJ_I048,MURICA !!!,murica
257,mUULFJ_I048,i love war. without war we wouldn&#39;t have warheros to make movies about. man i&#39;m so happy there is war.,love war without war warhero make movi man happi war
258,mUULFJ_I048,Reminds me of Danny Boyle&#39;s 127 hours(2010) Looks good cant wait.,remind danni boyl hour look good cant wait
259,mUULFJ_I048,Chris Tucker?  Steve Martin?  wtf,chri tucker steve martin wtf
