,ID,comments,cleaned_comments
16,HydiAICZq6I,Finally the rock has come back to HERCULES,final rock come back hercul
17,HydiAICZq6I,Amazing  film,amaz film
18,HydiAICZq6I,Damn... Dwayne Jhonson is made for this role.,damn dwayn jhonson made role
19,HydiAICZq6I,"Big time false advertising in the trailer! The Greek monster scenes barely lasted 1 minute, its all a flashback. If you&#39;re watching on the assumption that the movie will follow Hercules doing the 12 labors with Clash of the Titans/God of War execution style, you will be highly disappointed.",big time fals advertis trailer greek monster scene bare last minut flashback watch assumpt movi follow hercul labor clash titan god war execut style highli disappoint
20,HydiAICZq6I,buena movie,buena movi
21,HydiAICZq6I,The children of the sons of God and the daughters of man the FALLEN ANGEL&#39;S CHILDREN THE NEPHILIM ......!! Hercules is the byproduct of the Fallen Angels and the daughters of man. The Nephilim......!!!!  I hope The Rock Dwayne Johnson didn&#39;t sell his soul to play all these Luciferian movies lluminati bought and sold.,children son god daughter man fallen angel children nephilim hercul byproduct fallen angel daughter man nephilim hope rock dwayn johnson sell soul play luciferian movi lluminati bought sold
22,HydiAICZq6I,The children of the sons of God and the daughters of man the FALLEN ANGEL&#39;S CHILDREN THE NEPHILIM ......!! Hercules is the byproduct of the Fallen Angels and the daughters of man. The Nephilim......!!!!,children son god daughter man fallen angel children nephilim hercul byproduct fallen angel daughter man nephilim
23,HydiAICZq6I,Its a shame why didn&#39;t they just get an actor who can act who is handsome but average body type to play the part of Hercules why does he have to be a bodybuilder type when he could just be an ordinary looking guy who happens to be the son of Zeus and therefore have unimaginable strength why do we need a bodybuilder cos if they had done just that this movie could have been amazing. But the Rock can&#39;t act so we have another Sylvester Stallone on our hands which aint all bad but ain&#39;t all good either,shame get actor act handsom averag bodi type play part hercul bodybuild type could ordinari look guy happen son zeu therefor unimagin strength need bodybuild co done movi could amaz rock act anoth sylvest stallon hand aint bad good either
24,HydiAICZq6I,Finally the rock is back in Hollywood,final rock back hollywood
25,HydiAICZq6I,He plays a really good white person,play realli good white person
26,HydiAICZq6I,can&#39;t wait to see this!!!!!,wait see
27,HydiAICZq6I,"&quot; you&#39;re welcome &quot; quote (used in The Expandables and other movies) doesn&#39;t fit here in Ancient Greece, IMHO :)",quot welcom quot quot use expand movi fit ancient greec imho
28,HydiAICZq6I,All the Australian&#39;s that watch Home &amp; Away....&quot;did you see that&quot; IT&#39;S STEPHEN PEACOCKE!!!! (Aka Brax!) :D,australian watch home amp away quot see quot stephen peacock aka brax
29,HydiAICZq6I,mikor lesz a teljes film?? :),mikor lesz telj film
30,HydiAICZq6I,jóó!! :),j
31,HydiAICZq6I,ale z tymi stringami to już przesada,ale z tymi stringami ju przesada
32,HydiAICZq6I,hell yeah,hell yeah
33,HydiAICZq6I,"Looks like a next movie in line with Pompeii and 300. Gladiator was actually nice and they at least tried to be historical accurate, but this is ridiculous.",look like next movi line pompeii gladiat actual nice least tri histor accur ridicul
34,HydiAICZq6I,"So bad it&#39;s going to be great! Club that boar! Punch that guy! Throw that horse! Hercules, fuck yeah!",bad go great club boar punch guy throw hors hercul fuck yeah
35,HydiAICZq6I,the rock portraying kratos would not be a bad idea..,rock portray krato would bad idea
36,HydiAICZq6I,"<a href=""http://youtu.be/HydiAICZq6I?t=1m40s"">1:40</a> is that ygritte from game of thrones? Ya know the girl who always says &quot;you know nothin jon snow&quot;",ygritt game throne ya know girl alway say quot know nothin jon snow quot
37,HydiAICZq6I,"hmm, i dont know why but he looks more like a conan than a hercules to me.. but this looks good either way.",hmm dont know look like conan hercul look good either way
38,HydiAICZq6I,"Well, this looks pleasingly ridiculous. I may enjoy this far more than I&#39;ll admit.",well look pleasingli ridicul may enjoy far admit
39,HydiAICZq6I,"Gratuitous butt shots aside, the trailer is already better than the entire Hercules film of Kellan Lutz.",gratuit butt shot asid trailer alreadi better entir hercul film kellan lutz
40,HydiAICZq6I,"Lol hollywood and their flat ass chicks -.- , I want BOOTY",lol hollywood flat ass chick want booti
41,HydiAICZq6I,"<a href=""http://www.youtube.com/watch?v=HydiAICZq6I&amp;t=1m19s"">1:19</a> best part",best part
42,HydiAICZq6I,Seeing this for two reasons 1) The Rock and 2) That Irina Shayk ass...lol,see two reason rock irina shayk ass lol
43,HydiAICZq6I,I was cautiously optimistic at first but now I have to say... that looks very entertaining.  Can&#39;t wait to see it.,cautious optimist first say look entertain wait see
44,HydiAICZq6I,This is going to be stupid crazy freshhhh.... I can&#39;t wait.... Letssssss Gooooooo,go stupid crazi freshhhh wait letssssss gooooooo
45,HydiAICZq6I,Looking pretty awesome!!!,look pretti awesom
46,HydiAICZq6I,"Fuck yeah, Ingrid Bolsø Berdal!",fuck yeah ingrid bol berdal
47,gQHKolIqBGs,Spoiler alert Sean bean dies in this movie.<br>well atleast i assume so...,spoiler alert sean bean die movi well atleast assum
48,gQHKolIqBGs,"GREAT!! Now we know the whole fucking plot, we don&#39;t need to go to the theatre, thanks Warner Bros trailer makers! :/",great know whole fuck plot need go theatr thank warner bro trailer maker
49,gQHKolIqBGs,Star wars rippoff,star war rippoff
50,gQHKolIqBGs,£100 Sean bean dies,sean bean die
51,gQHKolIqBGs,"Chaning Tatum???!! kahahahahahahahaa no,no tnx!",chane tatum kahahahahahahahaa tnx
52,gQHKolIqBGs,&quot;shut up Meg&quot;,quot shut meg quot
53,gQHKolIqBGs,so is Sean Bean gonna live through this ?,sean bean gon na live
54,gQHKolIqBGs,"well.. thx for showing me the movie, its plot n all that before it even released... no need too go see this at the cinema anymore -_-",well thx show movi plot n even releas need go see cinema anymor
55,gQHKolIqBGs,So...i&#39;m guessing Sean Bean dies in this?,guess sean bean die
56,gQHKolIqBGs,iw anna know...... does sean bean die. AGAIN,iw anna know sean bean die
57,gQHKolIqBGs,When she said &quot; i do &quot; That was enough.. i jerked off,said quot quot enough jerk
58,gQHKolIqBGs,Spoiler - Sean Bean dies.,spoiler sean bean die
59,gQHKolIqBGs,A whole year delay. Producers killed that movie.,whole year delay produc kill movi
60,gQHKolIqBGs,sean bean will die in the 1st 10 minutes of the film..i bet haha,sean bean die st minut film bet haha
61,gQHKolIqBGs,From the creators of Matrix Triology comes another mentally challenging movie...,creator matrix triolog come anoth mental challeng movi
62,gQHKolIqBGs,channing tatum = mugatu,chan tatum mugatu
63,gQHKolIqBGs,"Nop, not ready yet to see another Dean&#39;s death...",nop readi yet see anoth dean death
64,gQHKolIqBGs,so are they like the Anunnaki or somthin?,like anunnaki somthin
65,gQHKolIqBGs,"It looks too serious for a space adventure movie.<br><br>Where&#39;s the fun? Where are the quips? Why isn&#39;t the female lead more feisty and showing more levity about all the other characters and how stupidly serious they are towards the ridiculous notion of the Earth being seeded 100,000 years ago when everyone knows that is rubbish?<br><br>Dumb story, dumb characters, overly pretentious fáux seriousness and quite possibly the worse acting I have ever seen.<br><br>And yeah, casting SEAN MOTHER-FUCKING BEAN is the most unconvincing Alien ever because his YORKSHIRE ACCENT ruins any chance of the suspension of disbelief to actually work!!!<br><br>I hope Warner Brothers can get the money back from the Directors for the utter flop of a dogshit result this movie will be.<br><br>Metacritic will give it a 6.3, callin&#39; it first.",look seriou space adventur movi fun quip femal lead feisti show leviti charact stupidli seriou toward ridicul notion earth seed year ago everyon know rubbish dumb stori dumb charact overli pretenti f ux serious quit possibl wors act ever seen yeah cast sean mother fuck bean unconvinc alien ever yorkshir accent ruin chanc suspens disbelief actual work hope warner brother get money back director utter flop dogshit result movi metacrit give callin first
66,gQHKolIqBGs,where whan was THOR King Universe ??:D,whan thor king univers
67,gQHKolIqBGs,Please! Don&#39;t kill Sean Bean!,pleas kill sean bean
68,gQHKolIqBGs,I really want those hover boots.,realli want hover boot
69,gQHKolIqBGs,I predict: Sean Bean is gonna live!,predict sean bean gon na live
70,gQHKolIqBGs,Spoiler Alert; Sean Bean dies.,spoiler alert sean bean die
71,gQHKolIqBGs,Oh goody Mr. Potato Head is in it...,oh goodi mr potato head
72,gQHKolIqBGs,Spiler alert: sean bean dies at the end,spiler alert sean bean die end
73,gQHKolIqBGs,"So the Illuminati wants to set Jupiter on fire to reveal the anti-Christ, I say go right ahead.",illuminati want set jupit fire reveal anti christ say go right ahead
74,gQHKolIqBGs,"This movie looks pretty cool, Andy and Lana wachowski are the best",movi look pretti cool andi lana wachowski best
75,gQHKolIqBGs,"@<a href=""http://www.youtube.com/watch?v=gQHKolIqBGs&amp;t=2m10s"">2:10</a>&quot;she loves dogs&quot;- I guess Brian",quot love dog quot guess brian
76,gQHKolIqBGs,"Even though this movie doesn&#39;t look that great, at least they&#39;ve finally released a trailer that actually explains what&#39;s going on in the movie.",even though movi look great least final releas trailer actual explain go movi
77,gQHKolIqBGs,"I was originally all for this movie, but the more I see of Channing Tatum, the more I realize I won&#39;t be able to watch it.  Mila Kunis, Sean Bean, and Eddie Redmayne doing a space opera with the Wachowskis?  Beauty!  I&#39;m there.  Channing Tatum?  No.  Can&#39;t do it.  He&#39;s useless and will ruin the whole film for me.",origin movi see chan tatum realiz abl watch mila kuni sean bean eddi redmayn space opera wachowski beauti chan tatum useless ruin whole film
78,gQHKolIqBGs,"love the terra papers and robert morning sky my  friend,<br>my klan mother genetics<br>:karen",love terra paper robert morn sky friend klan mother genet karen
79,gQHKolIqBGs,jawdaggw,jawdaggw
80,gQHKolIqBGs,"Sigh ... same bad writing and conceptualization as usual.<br><br>1. Reptiles are random bad guys. Check<br>2. Humans are special in the universe. Check<br>3. Earth is special. Check<br>4. Disregarding evolution, which connects humans to all other life forms of Earth, even though this is sci-fi. Check!<br>5. Showing crop circles. Seriously?<br>6. Using the &quot;chosen one&quot; trope. Check.<br><br>Nice graphics, fine imagery, cool starships, and aliens that do not look like humans. Sadly, good design does not undo stupid writing and world building. Please try harder and get rid of dummy tropes that every author should know are bad writing.",sigh bad write conceptu usual reptil random bad guy check human special univers check earth special check disregard evolut connect human life form earth even though sci fi check show crop circl serious use quot chosen one quot trope check nice graphic fine imageri cool starship alien look like human sadli good design undo stupid write world build pleas tri harder get rid dummi trope everi author know bad write
81,gQHKolIqBGs,I&#39;m going to watch it because of the space ships...,go watch space ship
82,gQHKolIqBGs,Spoiler Alert: Sean Bean dies in this !,spoiler alert sean bean die
83,gQHKolIqBGs,i cant imagine him playing a serious role.......he is the 22 jump street !!!,cant imagin play seriou role jump street
84,gQHKolIqBGs,pls nid stark dont die in the first 5 min of the movie,pl nid stark dont die first min movi
85,gQHKolIqBGs,DESTINY: THE MOVIE,destini movi
86,gQHKolIqBGs,this is nothing like THOR at all.......,noth like thor
87,gQHKolIqBGs,"<a href=""http://www.youtube.com/watch?v=gQHKolIqBGs&amp;t=0m26s"">0:26</a> Too bad humans began to evolve around 200,000 years ago. These things are important Warner Bros!",bad human began evolv around year ago thing import warner bro
88,gQHKolIqBGs,"So these interlopers get seeded on earth 100,000 years ago and just wipe out the protohumans? I wish they&#39;d been less specific about that part. I mean, we have a discernible fossil record.",interlop get seed earth year ago wipe protohuman wish less specif part mean discern fossil record
89,gQHKolIqBGs,Spoiler alert : Sean Bean dies.,spoiler alert sean bean die
90,gQHKolIqBGs,"This is totally stolen from sailor moon, bit hey it still looks pretty cool.",total stolen sailor moon bit hey still look pretti cool
91,gQHKolIqBGs,obvious spoiler: sean bean dies.,obviou spoiler sean bean die
92,gQHKolIqBGs,sean bean dies?,sean bean die
93,gQHKolIqBGs,"I don&#39;t get it, Mila is pregnant right now isn&#39;t she? How is she working on this movie? Do they just take her face and make her body CGI?",get mila pregnant right work movi take face make bodi cgi
94,gQHKolIqBGs,"WTF <a href=""http://www.youtube.com/watch?v=gQHKolIqBGs&amp;t=0m11s"">0:11</a> It&#39;s Bilbao! Finally they&#39;ve assumed that it&#39;s the capital city of the universe.",wtf bilbao final assum capit citi univers
95,gQHKolIqBGs,Amazing movie...wrong actors..,amaz movi wrong actor
96,gQHKolIqBGs,I&#39;ve seen this movie at least 12 times.  don&#39;t they makes this same bs every year?  damn it.,seen movi least time make bs everi year damn
97,gQHKolIqBGs,"I cannot wait to go watch this at the theater&#39;s, AND then get high on the same day and watch it again.",wait go watch theater get high day watch
98,gQHKolIqBGs,"HI! Donations truly appreciated! Baby fund,  <a href=""http://gofundme.com/fa3ldw"">gofundme.com/fa3ldw</a>",hi donat truli appreci babi fund gofundm com fa ldw
99,gQHKolIqBGs,Shut up Meg,shut meg
100,gQHKolIqBGs,is this like an intergalactic version of game of thrones?,like intergalact version game throne
101,gQHKolIqBGs,Does this sound like maybe a remake of DUNE????,sound like mayb remak dune
102,gQHKolIqBGs,"The more than I see about this movie, the more I like it. It is an original picture, with no book to live up to....I will go see this opening night",see movi like origin pictur book live go see open night
103,gQHKolIqBGs,I bet Sean Bean dies in this movie.,bet sean bean die movi
104,gQHKolIqBGs,"my kind of movie, it&#39;s just a shame they cast actors and actresses who aren&#39;t all that great....channing tatum for instance......",kind movi shame cast actor actress great chan tatum instanc
105,gQHKolIqBGs,This looks amazing,look amaz
106,gQHKolIqBGs,In real D 3D and in IMAX 3D,real imax
107,gQHKolIqBGs,<b>SPOILER ALERT</b><br>Sean Bean dies in this movie.,spoiler alertsean bean die movi
108,gQHKolIqBGs,spoiler alert sean bean&#39;s character will die again,spoiler alert sean bean charact die
109,gQHKolIqBGs,Its a flop.,flop
110,gQHKolIqBGs,Brace yourselves<br>Game of Thrones comments are coming.,brace yourselvesgam throne comment come
111,gQHKolIqBGs,not really interesting to me ! seems like a copy of thor and star wars,realli interest seem like copi thor star war
112,gQHKolIqBGs,Looks boring.. same old story.. save the planet.,look bore old stori save planet
113,gQHKolIqBGs,Oh yes!,oh ye
114,gQHKolIqBGs,Ned &lt;3,ned lt
115,gQHKolIqBGs,Underestimating the Wachowski&#39;s ha! I am hyping this.,underestim wachowski ha hype
116,gQHKolIqBGs,What is the music ? Thank you in advance !,music thank advanc
117,gQHKolIqBGs,It&#39;s like they collected every cliche they could think of and threw them all into one movie...,like collect everi clich could think threw one movi
118,gQHKolIqBGs,ned stark?,ned stark
119,gQHKolIqBGs,"Let me guess, Sean Bean dies.",let guess sean bean die
120,gQHKolIqBGs,I hated him beyond understanding in LesMis. But his performance in this movie looks to be amazing. Kinda want to watch this movie now.,hate beyond understand lesmi perform movi look amaz kinda want watch movi
121,gQHKolIqBGs,The Matrix seems farther and farther away. I hope they can pull it off but I am not holding my breath.,matrix seem farther farther away hope pull hold breath
122,gQHKolIqBGs,"Wow! I love this trailer, I hope the movie will be even better!!",wow love trailer hope movi even better
123,gQHKolIqBGs,"This movie looks stupid to everyone here because it&#39;s not Marvel, a remake, or a movie based on 80s hasbro toys. They&#39;re a decade too early for this. Should have waited till everyone is sick of superhero movies.",movi look stupid everyon marvel remak movi base hasbro toy decad earli wait till everyon sick superhero movi
124,gQHKolIqBGs,"Looks pretty damn great! Except for that dog line, that was pretty dumb",look pretti damn great except dog line pretti dumb
125,gQHKolIqBGs,name one movie Sean Bean did not die.,name one movi sean bean die
126,gQHKolIqBGs,Shut up meg.,shut meg
127,gQHKolIqBGs,"I saw Sean Bean, so that&#39;s one death confirmed.",saw sean bean one death confirm
128,gQHKolIqBGs,I don&#39;t think tatum was meant for fantasy/mystical creatures. I laughed the entire trailer. Well at least twilight will get a break.,think tatum meant fantasi mystic creatur laugh entir trailer well least twilight get break
129,gQHKolIqBGs,Why the negative comments about this movie??,neg comment movi
130,gQHKolIqBGs,I swear they used sounds from transformers,swear use sound transform
131,gQHKolIqBGs,I think me likes this. It&#39;s something different for a change. :),think like someth differ chang
132,gQHKolIqBGs,Spoiler Alert...Sean Bean dies!,spoiler alert sean bean die
133,gQHKolIqBGs,My guess Sean Bean dies 30 minutes into this film,guess sean bean die minut film
134,gQHKolIqBGs,"Uh....what&#39;s with everybody saying Sean Bean will die in this movie when nobody has even seen the movie yet? Also, the studio should pick some other 2015 date since SEVENTH SON also comes out in IMAX 3D on February 6th!",uh everybodi say sean bean die movi nobodi even seen movi yet also studio pick date sinc seventh son also come imax februari th
135,gQHKolIqBGs,So... how will Sean Bean die in this one?,sean bean die one
136,gQHKolIqBGs,que filosofico. asi se demuestra que los  wachosky solo saben copiar de los comics,que filosofico asi se demuestra que lo wachoski solo saben copiar de lo comic
137,gQHKolIqBGs,"I am still not sure whether or not this is going to be good, but... I&#39;ll see it. I think there is at least a chance it may be decent.",still sure whether go good see think least chanc may decent
138,gQHKolIqBGs,I&#39;ll have a pair of jet boots please.,pair jet boot pleas
139,gQHKolIqBGs,Is this Destiny lol hahaha..,destini lol hahaha
140,gQHKolIqBGs,I bet Sean Bean dies in this movie,bet sean bean die movi
141,gQHKolIqBGs,Mila kunis and Tatum in a fictional planet/universe movie?!? What where they thinking? Spoiler alert: Sean will die!,mila kuni tatum fiction planet univers movi think spoiler alert sean die
142,gQHKolIqBGs,Winter is coming!,winter come
143,gQHKolIqBGs,"<a href=""http://www.youtube.com/watch?v=gQHKolIqBGs&amp;t=0m15s"">0:15</a> Aegis Dynamics SC",aegi dynam sc
144,gQHKolIqBGs,BILBAO! ^^,bilbao
145,gQHKolIqBGs,"1. This looks rubbish <br>2. Mila Kunwhatever is a terrible actress, she cannot act.<br>3. The trailer gave away the entire plot and conclusion <br>4. Sean Bean will probably die...just saying.",look rubbish mila kunwhatev terribl actress act trailer gave away entir plot conclus sean bean probabl die say
146,gQHKolIqBGs,Dogs? what the fuck...,dog fuck
147,8dItOM6eYXY,Is anyone else still wondering why that guy is in the girls shower room..?,anyon els still wonder guy girl shower room
148,8dItOM6eYXY,2:01 they all must have said no homo,must said homo
149,8dItOM6eYXY,I&#39;m gonna watch it and I dare say I did.,gon na watch dare say
150,8dItOM6eYXY,&quot;I have a feeling we should kiss.&quot;,quot feel kiss quot
153,8dItOM6eYXY,I&#39; already obsessed with this movie!! :),alreadi obsess movi
154,8dItOM6eYXY,Omg fat Amy is so funny she&#39;s the only reason I want to watch this movie.,omg fat ami funni reason want watch movi
155,8dItOM6eYXY,I don&#39;t even know how many times I&#39;ve watched this trailer. haha also does anyone know when it&#39;s going to be released in Australia?,even know mani time watch trailer haha also anyon know go releas australia
156,8dItOM6eYXY,I already know I&#39;m gonna come out the the theatre singing,alreadi know gon na come theatr sing
157,8dItOM6eYXY,ahahahahaaa............whoever wrote the lines for fat amy is a fricking genius!!! seriously!!!!!!!!,ahahahahaaa whoever wrote line fat ami frick geniu serious
158,8dItOM6eYXY,so much login for fat amyyy :&#39;),much login fat amyyi
159,8dItOM6eYXY,&quot;Hey Amy&quot;,quot hey ami quot
162,8dItOM6eYXY,&quot;Fire away dude.&quot;,quot fire away dude quot
166,8dItOM6eYXY,"Yup, this movie will consume my month....",yup movi consum month
167,8dItOM6eYXY,This is not a remake of Glee. Every single noise is coming out of their mouths. Glee has music playing for them while they sing.,remak glee everi singl nois come mouth glee music play sing
168,8dItOM6eYXY,OMG  :O RE-MAKE OF GLEE ^^,omg make glee
169,8dItOM6eYXY,My kind of people right here. Jess looks adorable and fat amy cracks me up!,kind peopl right jess look ador fat ami crack
170,8dItOM6eYXY,Pitch slap... Not bitch slap...idiot...,pitch slap bitch slap idiot
171,8dItOM6eYXY,Jessica looks so bad ass,jessica look bad ass
172,8dItOM6eYXY,"Rebel Wilson! Watch her Wedge or Bogan Pride clips, they&#39;re hysterical.",rebel wilson watch wedg bogan pride clip hyster
173,8dItOM6eYXY,Rebel Wilson &lt;3,rebel wilson lt
174,8dItOM6eYXY,"Pitch Perfect = acapella (no instruments, focus on music). Glee = show choir (uses instruments focus on &quot;show&quot;). Pitch Perfect is a film version of NBC&#39;s the Sing Off. Go look it up, it&#39;s awesome.",pitch perfect acapella instrument focu music glee show choir use instrument focu quot show quot pitch perfect film version nbc sing go look awesom
175,8dItOM6eYXY,Fat Amy = Jonah Hill,fat ami jonah hill
176,8dItOM6eYXY,Cant. Wait. Skylar. Fucking. Astin.,cant wait skylar fuck astin
177,8dItOM6eYXY,"Its like glee, only its a movie -_- Couldnt they even make some different scenario other than &quot;busting&quot; her in the shower *Cough* finn-mr.shue....",like glee movi couldnt even make differ scenario quot bust quot shower cough finn mr shue
178,8dItOM6eYXY,Glee.,glee
179,8dItOM6eYXY,Rebel Wilson &gt; Anything else that has ever made me laugh,rebel wilson gt anyth els ever made laugh
180,8dItOM6eYXY,Amy montage- 0:26 1:20 1:30 2:04 2:10 2:16 2:20,ami montag
181,8dItOM6eYXY,0:11,
182,8dItOM6eYXY,Then wait for the dvd,wait dvd
183,8dItOM6eYXY,"If this movie is the reason season three of Workaholics has been delayed until January, (Which it probably is.), I will kill someone.",movi reason season three workahol delay januari probabl kill someon
184,8dItOM6eYXY,Looks like an awesome movie.My girls will love this!I do.,look like awesom movi girl love
185,8dItOM6eYXY,"Go to the app store and download &quot;app trailers&quot; then type the code &quot;treeyoyo&quot; YOU WILL RECIVE 50,000 points = $50!!!",go app store download quot app trailer quot type code quot treeyoyo quot reciv point
186,8dItOM6eYXY,"No, what I&#39;m saying is I didn&#39;t care for Step Up.",say care step
187,8dItOM6eYXY,id watch it just cuz it seems funny and hell yea ill tell everyone,id watch cuz seem funni hell yea ill tell everyon
188,8dItOM6eYXY,Step Up is not a bad movie it&#39;s a movie about people Stepping up for what they believed in and the storyline is awesome( this movie is good too but i don&#39;t see anything new in rip off and using word like bitch slap and crystal meth are not clever...),step bad movi movi peopl step believ storylin awesom movi good see anyth new rip use word like bitch slap crystal meth clever
189,8dItOM6eYXY,So you&#39;re saying that all these professional dancers choreography sucks in the Step up movies and who do you think choreographed these little dance scenes in this movie.,say profession dancer choreographi suck step movi think choreograph littl danc scene movi
190,8dItOM6eYXY,"2:20. Oh my God, yes.",oh god ye
191,8dItOM6eYXY,i soom times have the feaking i can do crystal meth but then i think i better not,soom time feak crystal meth think better
192,8dItOM6eYXY,Yeah this looks decent im not watching this shit but while step up lacks in story makes up for the dancing and after watching glee this might not surprise you with anything new so eh,yeah look decent im watch shit step lack stori make danc watch glee might surpris anyth new eh
193,8dItOM6eYXY,"Sort of, except, you know, Step Up sucks.",sort except know step suck
194,8dItOM6eYXY,I WANNA WATCH IT SOOO BADLYYYy! &lt;3 omggggggggggg,wan na watch sooo badlyyyy lt omggggggggggg
195,8dItOM6eYXY,Duh doy!,duh doy
196,8dItOM6eYXY,she would be a supporting actress...and not likely winning any awards.,would support actress like win award
197,8dItOM6eYXY,Jonah Hill is playing Fat Amy right?,jonah hill play fat ami right
198,8dItOM6eYXY,...So is this regionals?,region
199,8dItOM6eYXY,So it&#39;s step up with music?,step music
200,8dItOM6eYXY,"A part of me says WTF, but the other parts really WANTS to watch this.",part say wtf part realli want watch
201,8dItOM6eYXY,this actually looks funny lol,actual look funni lol
202,8dItOM6eYXY,"Actually, it&#39;s Skylar Astin :) Loved him as Georg, can&#39;t wait to see him as Jesse!",actual skylar astin love georg wait see jess
203,8dItOM6eYXY,Fat amyyyyy!!!!,fat amyyyyi
204,8dItOM6eYXY,fat amy rocks  and I love how the one girls comes in on the other girl,fat ami rock love one girl come girl
205,8dItOM6eYXY,"I&#39;d watch it, I just wouldn&#39;t admit that I did.",watch admit
206,8dItOM6eYXY,the fat chick is the girl version of Jonah Hill lol,fat chick girl version jonah hill lol
207,8dItOM6eYXY,"Heh,",heh
210,8dItOM6eYXY,SKYLER AUSTIN&lt;3,skyler austin lt
212,8dItOM6eYXY,"lol, i&#39;d watch this just for Fat Amy.",lol watch fat ami
213,8dItOM6eYXY,I gotta see Fat Amy.,got ta see fat ami
214,8dItOM6eYXY,This actually looks sort of okay.,actual look sort okay
216,8dItOM6eYXY,Two things about the trailer I had a little laugh/noticed.,two thing trailer littl laugh notic
219,8dItOM6eYXY,lol. right round - flo rida. or right round - dope. the second one is better in my opinion,lol right round flo rida right round dope second one better opinion
220,8dItOM6eYXY,Adam Devine makes me want to see this movie,adam devin make want see movi
221,8dItOM6eYXY,Da Fuq?,da fuq
222,8dItOM6eYXY,I&#39;m actually legit excited to see this! I hope it&#39;s as good as it seems.,actual legit excit see hope good seem
223,8dItOM6eYXY,Isn&#39;t that Vassar? :D,vassar
224,8dItOM6eYXY,This looks freaking wonderful.,look freak wonder
225,8dItOM6eYXY,Brittany Snow!,brittani snow
226,8dItOM6eYXY,i want to see this movie!! BADLY,want see movi badli
